,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
39,31,Si Green,PG,25,STL,26,,443,46,147,.313,,,,46,147,.313,.313,54,87,.621,,,112,28,,,,62,146,1959
40,32,Hal Greer*,SG,22,SYR,68,,1625,308,679,.454,,,,308,679,.454,.454,137,176,.778,,,196,101,,,,189,753,1959
41,33,Richie Guerin*,SG,26,NYK,71,,2558,443,1046,.424,,,,443,1046,.424,.424,405,505,.802,,,518,364,,,,255,1291,1959
42,34,Cliff Hagan*,SF,27,STL,72,,2702,646,1417,.456,,,,646,1417,.456,.456,415,536,.774,,,783,245,,,,275,1707,1959
43,35,Steve Hamilton,SF,24,MNL,67,,847,109,294,.371,,,,109,294,.371,.371,74,109,.679,,,220,36,,,,144,292,1959
44,36,Vern Hatton,PG,23,TOT,64,,1109,149,418,.356,,,,149,418,.356,.356,77,105,.733,,,178,70,,,,111,375,1959
45,36,Vern Hatton,G,23,CIN,22,,657,66,207,.319,,,,66,207,.319,.319,34,51,.667,,,81,30,,,,55,166,1959
46,36,Vern Hatton,PG,23,PHW,42,,452,83,211,.393,,,,83,211,.393,.393,43,54,.796,,,97,40,,,,56,209,1959
47,37,Tom Heinsohn*,PF,24,BOS,66,,2089,465,1192,.390,,,,465,1192,.390,.390,312,391,.798,,,638,164,,,,271,1242,1959
48,38,Joe Holup,SF,24,DET,68,,1502,209,580,.360,,,,209,580,.360,.360,152,200,.760,,,352,73,,,,239,570,1959
49,39,Bob Hopkins,PF,24,SYR,67,,1518,246,611,.403,,,,246,611,.403,.403,176,234,.752,,,436,67,,,,181,668,1959
50,40,Hot Rod Hundley,PG,24,MNL,71,,1664,259,719,.360,,,,259,719,.360,.360,164,218,.752,,,250,205,,,,139,682,1959
51,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1959
52,41,Andy Johnson,SF,26,PHW,67,,1158,174,466,.373,,,,174,466,.373,.373,115,191,.602,,,212,90,,,,176,463,1959
53,42,Neil Johnston*,C,29,PHW,28,,393,54,164,.329,,,,54,164,.329,.329,69,88,.784,,,139,21,,,,50,177,1959
54,43,K.C. Jones*,PG,26,BOS,49,,609,65,192,.339,,,,65,192,.339,.339,41,68,.603,,,127,70,,,,58,171,1959
55,44,Sam Jones*,SF,25,BOS,71,,1466,305,703,.434,,,,305,703,.434,.434,151,196,.770,,,428,101,,,,102,761,1959
56,45,Phil Jordon,PF,25,DET,72,,2058,399,967,.413,,,,399,967,.413,.413,231,303,.762,,,594,83,,,,193,1029,1959
57,46,Tommy Kearns,G,22,SYR,1,,7,1,1,1.000,,,,1,1,1.000,1.000,0,0,,,,0,0,,,,1,2,1959
58,47,Red Kerr,C,26,SYR,72,,2671,502,1139,.441,,,,502,1139,.441,.441,281,367,.766,,,1008,142,,,,183,1285,1959
59,48,Jim Krebs,C,23,MNL,72,,1578,271,679,.399,,,,271,679,.399,.399,92,123,.748,,,491,50,,,,212,634,1959
60,49,Slick Leonard*,PG,26,MNL,58,,1598,206,552,.373,,,,206,552,.373,.373,120,160,.750,,,178,186,,,,119,532,1959
61,50,Earl Lloyd*,SF,30,DET,72,,1796,234,670,.349,,,,234,670,.349,.349,137,182,.753,,,500,90,,,,291,605,1959
62,51,Jim Loscutoff,SF,28,BOS,66,,1680,242,686,.353,,,,242,686,.353,.353,62,84,.738,,,460,60,,,,285,546,1959
63,52,Clyde Lovellette*,C,29,STL,70,,1599,402,885,.454,,,,402,885,.454,.454,205,250,.820,,,605,91,,,,216,1009,1959
64,53,Ed Macauley*,C,30,STL,14,,196,22,75,.293,,,,22,75,.293,.293,21,35,.600,,,40,13,,,,20,65,1959
65,54,Tom Marshall,SF,28,CIN,18,,272,23,79,.291,,,,23,79,.291,.291,18,29,.621,,,52,27,,,,22,64,1959
66,55,Slater Martin*,PG,33,STL,71,,2504,245,706,.347,,,,245,706,.347,.347,197,254,.776,,,253,336,,,,230,687,1959
67,56,Brendan McCann,PG,23,NYK,1,,7,0,3,.000,,,,0,3,.000,.000,0,0,,,,1,1,,,,1,0,1959
68,57,Johnny McCarthy,PG,24,CIN,47,,1827,245,657,.373,,,,245,657,.373,.373,116,174,.667,,,227,225,,,,158,606,1959
69,58,Dick McGuire*,PG,33,DET,71,,2063,232,543,.427,,,,232,543,.427,.427,191,258,.740,,,285,443,,,,147,655,1959
70,59,Jack McMahon,SG,30,STL,72,,2235,248,692,.358,,,,248,692,.358,.358,96,156,.615,,,164,298,,,,221,592,1959
71,60,Shellie McMillon,PF,22,DET,48,,700,127,289,.439,,,,127,289,.439,.439,55,104,.529,,,285,26,,,,110,309,1959
72,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1959
73,61,Vern Mikkelsen*,PF,30,MNL,72,,2139,353,904,.390,,,,353,904,.390,.390,286,355,.806,,,570,159,,,,246,992,1959
74,62,Willie Naulls,SF,24,NYK,68,,2061,405,1072,.378,,,,405,1072,.378,.378,258,311,.830,,,723,102,,,,233,1068,1959
75,63,Chuck Noble,SG,27,DET,65,,939,189,560,.338,,,,189,560,.338,.338,83,113,.735,,,115,114,,,,126,461,1959
76,64,Togo Palazzi,SF,26,SYR,71,,1053,240,612,.392,,,,240,612,.392,.392,115,158,.728,,,266,67,,,,174,595,1959
77,65,Jim Palmer,C,25,CIN,67,,1624,256,633,.404,,,,256,633,.404,.404,178,246,.724,,,472,65,,,,211,690,1959
78,66,Med Park,SG,25,TOT,62,,1126,145,361,.402,,,,145,361,.402,.402,115,150,.767,,,188,108,,,,93,405,1959
79,66,Med Park,SG,25,STL,29,,228,34,84,.405,,,,34,84,.405,.405,18,24,.750,,,38,28,,,,22,86,1959
80,66,Med Park,SG,25,CIN,33,,898,111,277,.401,,,,111,277,.401,.401,97,126,.770,,,150,80,,,,71,319,1959
81,67,Jack Parr,C,22,CIN,66,,1037,109,307,.355,,,,109,307,.355,.355,44,73,.603,,,278,51,,,,138,262,1959
82,68,Bob Pettit*,PF,26,STL,72,,2873,719,1640,.438,,,,719,1640,.438,.438,667,879,.759,,,1182,221,,,,200,2105,1959
83,69,Dave Piontek,PF,24,CIN,72,,1674,305,813,.375,,,,305,813,.375,.375,156,227,.687,,,385,124,,,,162,766,1959
84,70,Frank Ramsey*,SG,27,BOS,72,,2013,383,1013,.378,,,,383,1013,.378,.378,341,436,.782,,,491,147,,,,266,1107,1959
85,71,Hub Reed,C,22,STL,65,,950,136,317,.429,,,,136,317,.429,.429,53,71,.746,,,317,32,,,,171,325,1959
86,72,Guy Rodgers*,PG,23,PHW,45,,1565,211,535,.394,,,,211,535,.394,.394,61,112,.545,,,281,261,,,,132,483,1959
87,73,Phil Rollins,PG,25,TOT,44,,691,83,231,.359,,,,83,231,.359,.359,63,90,.700,,,118,102,,,,49,229,1959
88,73,Phil Rollins,G,25,PHW,23,,251,29,87,.333,,,,29,87,.333,.333,28,45,.622,,,31,44,,,,19,86,1959
89,73,Phil Rollins,PG,25,CIN,21,,440,54,144,.375,,,,54,144,.375,.375,35,45,.778,,,87,58,,,,30,143,1959
90,74,Lennie Rosenbluth,SF,26,PHW,29,,205,43,145,.297,,,,43,145,.297,.297,21,29,.724,,,54,6,,,,20,107,1959
91,75,Bill Russell*,C,24,BOS,70,,2979,456,997,.457,,,,456,997,.457,.457,256,428,.598,,,1612,222,,,,161,1168,1959
92,76,Woody Sauldsberry,C,24,PHW,72,,2743,501,1380,.363,,,,501,1380,.363,.363,110,176,.625,,,826,71,,,,276,1112,1959
93,77,Dolph Schayes*,PF,30,SYR,72,,2645,504,1304,.387,,,,504,1304,.387,.387,526,609,.864,,,962,178,,,,280,1534,1959
94,78,Kenny Sears,PF,25,NYK,71,,2498,491,1002,.490,,,,491,1002,.490,.490,506,588,.861,,,658,136,,,,237,1488,1959
95,79,Frank Selvy,SG,26,NYK,68,,1448,233,605,.385,,,,233,605,.385,.385,201,262,.767,,,248,96,,,,113,667,1959
96,80,Paul Seymour,SG,31,SYR,21,,266,32,98,.327,,,,32,98,.327,.327,26,29,.897,,,39,36,,,,25,90,1959
97,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1959
98,81,Chuck Share,C,31,STL,72,,1713,147,381,.386,,,,147,381,.386,.386,139,184,.755,,,657,103,,,,261,433,1959
99,82,Bill Sharman*,SG,32,BOS,72,,2382,562,1377,.408,,,,562,1377,.408,.408,342,367,.932,,,292,179,,,,173,1466,1959
100,83,Gene Shue,PG,27,DET,72,,2745,464,1197,.388,,,,464,1197,.388,.388,338,421,.803,,,335,231,,,,129,1266,1959
101,84,Ron Sobie,PG,24,NYK,50,,857,144,400,.360,,,,144,400,.360,.360,112,133,.842,,,154,78,,,,84,400,1959
102,85,Guy Sparrow,PF,26,TOT,67,,842,129,406,.318,,,,129,406,.318,.318,78,138,.565,,,244,67,,,,158,336,1959
103,85,Guy Sparrow,F,26,NYK,44,,607,96,308,.312,,,,96,308,.312,.312,57,98,.582,,,187,45,,,,115,249,1959
104,85,Guy Sparrow,PF,26,PHW,23,,235,33,98,.337,,,,33,98,.337,.337,21,40,.525,,,57,22,,,,43,87,1959
105,86,Larry Staverman,PF,22,CIN,57,,681,101,215,.470,,,,101,215,.470,.470,45,59,.763,,,218,54,,,,103,247,1959
106,87,Bennie Swain,PF,25,BOS,58,,708,99,244,.406,,,,99,244,.406,.406,67,110,.609,,,262,29,,,,127,265,1959
107,88,Lou Tsioropoulos,SF,28,BOS,35,,488,60,190,.316,,,,60,190,.316,.316,25,33,.758,,,110,20,,,,74,145,1959
108,89,Jack Twyman*,SF,24,CIN,72,,2713,710,1691,.420,,,,710,1691,.420,.420,437,558,.783,,,653,209,,,,277,1857,1959
109,90,Charlie Tyra,C,23,NYK,69,,1586,240,606,.396,,,,240,606,.396,.396,129,190,.679,,,485,33,,,,180,609,1959
110,91,Win Wilfong,PG,25,STL,63,,741,99,285,.347,,,,99,285,.347,.347,62,82,.756,,,121,50,,,,102,260,1959
111,92,George Yardley*,SF,30,TOT,61,,1839,446,1042,.428,,,,446,1042,.428,.428,317,407,.779,,,431,65,,,,159,1209,1959
112,92,George Yardley*,SF,30,DET,46,,1419,350,843,.415,,,,350,843,.415,.415,258,316,.816,,,327,40,,,,122,958,1959
113,92,George Yardley*,SF,30,SYR,15,,420,96,199,.482,,,,96,199,.482,.482,59,91,.648,,,104,25,,,,37,251,1959
