,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
98,88,Gar Heard,PF,25,BUF,81,,2889,524,1205,.435,,,,524,1205,.435,.435,191,294,.650,270,677,947,180,136,230,,300,1239,1974
99,89,Lou Hudson,SF,29,ATL,65,,2588,678,1356,.500,,,,678,1356,.500,.500,295,353,.836,126,224,350,213,160,29,,205,1651,1974
100,90,John Hummer,PF,25,TOT,53,,1119,144,305,.472,,,,144,305,.472,.472,59,124,.476,84,199,283,107,28,22,,119,347,1974
101,90,John Hummer,PF,25,CHI,18,,186,23,46,.500,,,,23,46,.500,.500,14,28,.500,13,24,37,13,3,1,,30,60,1974
102,90,John Hummer,PF,25,SEA,35,,933,121,259,.467,,,,121,259,.467,.467,45,96,.469,71,175,246,94,25,21,,89,287,1974
103,91,Tom Ingelsby,PG,22,ATL,48,,398,50,131,.382,,,,50,131,.382,.382,29,37,.784,10,34,44,37,19,4,,43,129,1974
104,92,Phil Jackson*,PF,28,NYK,82,,2050,361,757,.477,,,,361,757,.477,.477,191,246,.776,123,355,478,134,42,67,,277,913,1974
105,93,Charles Johnson,PG,24,GSW,59,,1051,194,468,.415,,,,194,468,.415,.415,38,55,.691,49,126,175,102,62,7,,111,426,1974
106,94,George Johnson,C,26,HOU,26,,238,23,51,.451,,,,23,51,.451,.451,8,17,.471,20,41,61,9,8,8,,46,54,1974
107,95,George Johnson,C,25,GSW,66,,1291,173,358,.483,,,,173,358,.483,.483,59,107,.551,190,332,522,73,35,124,,176,405,1974
108,96,John Johnson,SF,26,POR,69,,2287,459,990,.464,,,,459,990,.464,.464,212,261,.812,160,355,515,284,69,29,,221,1130,1974
109,97,Ollie Johnson,SF,24,POR,79,,1718,209,434,.482,,,,209,434,.482,.482,77,94,.819,116,208,324,167,60,30,,179,495,1974
110,98,Dwight Jones,PF,21,ATL,74,,1448,238,502,.474,,,,238,502,.474,.474,116,156,.744,145,309,454,86,29,64,,197,592,1974
111,99,Larry Jones,PG,31,PHI,72,,1876,263,622,.423,,,,263,622,.423,.423,197,235,.838,71,113,184,230,85,18,,116,723,1974
112,100,Bob Kauffman,PF,27,BUF,74,,1304,171,366,.467,,,,171,366,.467,.467,107,150,.713,97,229,326,142,37,18,,155,449,1974
113,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
114,101,Ben Kelso,SG,24,DET,46,,298,35,96,.365,,,,35,96,.365,.365,15,22,.682,15,16,31,18,12,1,,45,85,1974
115,102,Toby Kimball,PF,31,PHI,75,,1592,216,456,.474,,,,216,456,.474,.474,127,185,.686,185,367,552,73,49,23,,199,559,1974
116,103,Don Kojis,SF,35,KCO,77,,2091,400,836,.478,,,,400,836,.478,.478,210,272,.772,126,257,383,110,77,15,,157,1010,1974
117,104,Howard Komives,PG,32,KCO,44,,830,78,192,.406,,,,78,192,.406,.406,33,38,.868,10,33,43,97,32,3,,83,189,1974
118,105,Tom Kozelko,PF,22,CAP,49,,573,59,133,.444,,,,59,133,.444,.444,23,32,.719,52,72,124,25,21,7,,82,141,1974
119,106,Steve Kuberski,PF,26,BOS,78,,985,157,368,.427,,,,157,368,.427,.427,86,111,.775,96,141,237,38,7,7,,125,400,1974
120,107,Kevin Kunnert,C,22,TOT,64,,701,105,215,.488,,,,105,215,.488,.488,21,33,.636,83,134,217,43,10,54,,151,231,1974
121,107,Kevin Kunnert,C,22,BUF,39,,340,49,101,.485,,,,49,101,.485,.485,11,16,.688,43,63,106,25,5,25,,83,109,1974
122,107,Kevin Kunnert,C,22,HOU,25,,361,56,114,.491,,,,56,114,.491,.491,10,17,.588,40,71,111,18,5,29,,68,122,1974
123,108,Sam Lacey,C,25,KCO,79,,3107,467,982,.476,,,,467,982,.476,.476,185,247,.749,293,762,1055,299,126,184,,254,1119,1974
124,109,Bob Lanier*,C,25,DET,81,,3047,748,1483,.504,,,,748,1483,.504,.504,326,409,.797,269,805,1074,343,110,247,,273,1822,1974
125,110,Stu Lantz,SG,27,DET,50,,980,154,361,.427,,,,154,361,.427,.427,139,164,.848,34,79,113,97,38,3,,79,447,1974
126,111,Mo Layton,PG,25,POR,22,,327,55,112,.491,,,,55,112,.491,.491,14,26,.538,7,26,33,51,9,1,,45,124,1974
127,112,Manny Leaks,C,28,CAP,53,,845,79,232,.341,,,,79,232,.341,.341,58,83,.699,94,150,244,25,10,39,,95,216,1974
128,113,Clyde Lee,PF,29,GSW,54,,1642,129,284,.454,,,,129,284,.454,.454,62,107,.579,188,410,598,68,27,17,,179,320,1974
129,114,Russ Lee,SF,24,MIL,36,,166,38,94,.404,,,,38,94,.404,.404,11,16,.688,16,24,40,20,11,0,,29,87,1974
130,115,Bob Love,PF,31,CHI,82,,3292,731,1752,.417,,,,731,1752,.417,.417,323,395,.818,183,309,492,130,84,28,,221,1785,1974
131,116,Stan Love,PF,24,LAL,51,,698,119,278,.428,,,,119,278,.428,.428,49,64,.766,54,116,170,48,28,20,,132,287,1974
132,117,Jerry Lucas*,C,33,NYK,73,,1627,194,420,.462,,,,194,420,.462,.462,67,96,.698,62,312,374,230,28,24,,134,455,1974
133,118,Mike Macaluso,SF,22,BUF,30,,112,19,44,.432,,,,19,44,.432,.432,10,17,.588,10,15,25,3,7,1,,31,48,1974
134,119,Ted Manakas,SG,22,KCO,5,,45,4,10,.400,,,,4,10,.400,.400,4,4,1.000,0,3,3,2,1,0,,4,12,1974
135,120,Pete Maravich*,SG,26,ATL,76,,2903,819,1791,.457,,,,819,1791,.457,.457,469,568,.826,98,276,374,396,111,13,,261,2107,1974
136,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
137,121,Jack Marin,SF,29,TOT,74,,1782,355,709,.501,,,,355,709,.501,.501,153,179,.855,59,169,228,167,46,26,,213,863,1974
138,121,Jack Marin,SF,29,HOU,47,,1102,210,443,.474,,,,210,443,.474,.474,82,98,.837,29,77,106,121,23,8,,120,502,1974
139,121,Jack Marin,SF,29,BUF,27,,680,145,266,.545,,,,145,266,.545,.545,71,81,.877,30,92,122,46,23,18,,93,361,1974
140,122,Vester Marshall,SF,25,SEA,13,,174,7,29,.241,,,,7,29,.241,.241,3,7,.429,14,23,37,4,4,3,,20,17,1974
141,123,LaRue Martin,C,23,POR,50,,538,101,232,.435,,,,101,232,.435,.435,42,66,.636,74,107,181,20,7,26,,90,244,1974
142,124,Don May,SF,28,PHI,56,,812,152,367,.414,,,,152,367,.414,.414,89,102,.873,25,111,136,63,25,8,,137,393,1974
143,125,Bob McAdoo*,C,22,BUF,74,,3185,901,1647,.547,,,,901,1647,.547,.547,459,579,.793,281,836,1117,170,88,246,,252,2261,1974
144,126,Paul McCracken,SG,23,HOU,4,,13,1,4,.250,,,,1,4,.250,.250,0,0,,1,5,6,2,0,0,,3,2,1974
145,127,Jim McDaniels,C,25,SEA,27,,439,63,173,.364,,,,63,173,.364,.364,23,43,.535,51,77,128,24,7,15,,48,149,1974
146,128,Jon McGlocklin,SG,30,MIL,79,,1910,329,693,.475,,,,329,693,.475,.475,72,80,.900,33,106,139,241,43,7,,128,730,1974
147,129,Allie McGuire,SG,22,NYK,2,,10,2,4,.500,,,,2,4,.500,.500,0,0,,0,2,2,1,0,0,,2,4,1974
148,130,Kenny McIntosh,SF,25,SEA,69,,2056,223,573,.389,,,,223,573,.389,.389,65,107,.607,111,250,361,94,52,29,,178,511,1974
149,131,Stan McKenzie,SG,29,HOU,11,,112,7,24,.292,,,,7,24,.292,.292,6,8,.750,3,13,16,6,3,0,,17,20,1974
150,132,Jim McMillian,SF,25,BUF,82,,3322,600,1214,.494,,,,600,1214,.494,.494,325,379,.858,216,394,610,256,129,26,,186,1525,1974
151,133,Larry McNeill,PF,23,KCO,54,,516,106,220,.482,,,,106,220,.482,.482,99,140,.707,60,86,146,24,35,6,,76,311,1974
152,134,Cliff Meely,PF,26,HOU,77,,1754,330,773,.427,,,,330,773,.427,.427,90,140,.643,103,336,439,124,53,77,,234,750,1974
153,135,Gary Melchionni,PG,23,PHO,69,,1251,202,439,.460,,,,202,439,.460,.460,92,107,.860,46,96,142,142,41,9,,85,496,1974
154,136,Dean Meminger,SG,25,NYK,78,,2079,274,539,.508,,,,274,539,.508,.508,103,160,.644,125,156,281,162,62,8,,161,651,1974
155,137,John Mengelt,SG,24,DET,77,,1555,249,558,.446,,,,249,558,.446,.446,182,229,.795,40,166,206,148,68,7,,164,680,1974
156,138,Steve Mix,PF,26,PHI,82,,2969,495,1042,.475,,,,495,1042,.475,.475,228,288,.792,305,559,864,152,212,37,,305,1218,1974
157,139,Earl Monroe*,SG,29,NYK,41,,1194,240,513,.468,,,,240,513,.468,.468,93,113,.823,22,99,121,110,34,19,,97,573,1974
158,140,Otto Moore,C,27,TOT,78,,946,120,240,.500,,,,120,240,.500,.500,39,62,.629,80,204,284,65,26,49,,99,279,1974
159,140,Otto Moore,C,27,HOU,13,,313,32,69,.464,,,,32,69,.464,.464,4,8,.500,20,64,84,18,10,18,,37,68,1974
160,140,Otto Moore,C,27,KCO,65,,633,88,171,.515,,,,88,171,.515,.515,35,54,.648,60,140,200,47,16,31,,62,211,1974
161,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
162,141,Jeff Mullins,SG,31,GSW,77,,2498,541,1144,.473,,,,541,1144,.473,.473,168,192,.875,86,190,276,305,69,22,,214,1250,1974
163,142,Calvin Murphy*,PG,25,HOU,81,,2922,671,1285,.522,,,,671,1285,.522,.522,310,357,.868,51,137,188,603,157,4,,310,1652,1974
164,143,Bob Nash,SF,23,DET,35,,281,41,115,.357,,,,41,115,.357,.357,24,39,.615,31,43,74,14,3,10,,35,106,1974
165,144,Lloyd Neal,PF,23,POR,80,,1517,246,502,.490,,,,246,502,.490,.490,117,168,.696,150,344,494,89,45,73,,190,609,1974
166,145,Don Nelson*,SF,33,BOS,82,,1748,364,717,.508,,,,364,717,.508,.508,215,273,.788,90,255,345,162,19,13,,189,943,1974
167,146,Louie Nelson,SG,22,CAP,49,,556,93,215,.433,,,,93,215,.433,.433,53,73,.726,26,44,70,52,31,2,,62,239,1974
168,147,Mike Newlin,SG,25,HOU,76,,2591,510,1139,.448,,,,510,1139,.448,.448,380,444,.856,77,185,262,363,87,9,,259,1400,1974
169,148,Willie Norwood,SF,26,DET,74,,1178,247,484,.510,,,,247,484,.510,.510,95,143,.664,95,134,229,58,60,9,,156,589,1974
170,149,Jim Owens,SF,23,PHO,17,,101,21,39,.538,,,,21,39,.538,.538,11,14,.786,1,8,9,15,5,0,,6,53,1974
171,150,Steve Patterson,C,25,CLE,76,,1910,262,599,.437,,,,262,599,.437,.437,69,112,.616,223,396,619,165,48,58,,193,593,1974
172,151,Tom Patterson,SF,25,CAP,2,,8,0,1,.000,,,,0,1,.000,.000,1,2,.500,1,1,2,2,0,0,,0,1,1974
173,152,Curtis Perry,PF,25,MIL,81,,2386,325,729,.446,,,,325,729,.446,.446,78,134,.582,242,461,703,183,104,97,,301,728,1974
174,153,Geoff Petrie,PG,25,POR,73,,2800,740,1537,.481,,,,740,1537,.481,.481,291,341,.853,64,144,208,315,84,15,,199,1771,1974
175,154,Howard Porter,SF,25,CHI,73,,1229,296,658,.450,,,,296,658,.450,.450,92,115,.800,86,199,285,32,23,39,,116,684,1974
176,155,Kevin Porter,PG,23,CAP,81,,2339,477,997,.478,,,,477,997,.478,.478,180,249,.723,79,100,179,469,95,9,,319,1134,1974
177,156,Jim Price,PG,24,LAL,82,,2628,538,1197,.449,,,,538,1197,.449,.449,187,234,.799,120,258,378,369,157,29,,229,1263,1974
178,157,Luther Rackley,C,27,PHI,9,,68,5,13,.385,,,,5,13,.385,.385,8,11,.727,5,17,22,0,3,4,,11,18,1974
179,158,Ed Ratleff,SF,23,HOU,81,,1773,254,585,.434,,,,254,585,.434,.434,103,129,.798,93,193,286,181,90,27,,182,611,1974
180,159,Mike Ratliff,C,22,KCO,2,,4,0,0,,,,,0,0,,,0,0,,0,0,0,0,0,0,,0,0,1974
181,160,Clifford Ray,C,25,CHI,80,,2632,313,612,.511,,,,313,612,.511,.511,121,199,.608,285,692,977,246,58,173,,281,747,1974
