,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
14,13,John Block,C,23,SDR,52,,1805,366,865,.423,,,,366,865,.423,.423,316,394,.802,,,571,71,,,,189,1048,1968
15,14,Bob Boozer,PF,30,CHI,77,,2988,622,1265,.492,,,,622,1265,.492,.492,411,535,.768,,,756,121,,,,229,1655,1968
16,15,Nate Bowman,C,24,NYK,42,,272,52,134,.388,,,,52,134,.388,.388,10,15,.667,,,113,20,,,,69,114,1968
17,16,Bill Bradley*,SF,24,NYK,45,,874,142,341,.416,,,,142,341,.416,.416,76,104,.731,,,113,137,,,,138,360,1968
18,17,Bill Bridges,PF,28,STL,82,,3197,466,1009,.462,,,,466,1009,.462,.462,347,484,.717,,,1102,253,,,,366,1279,1968
19,18,Tyrone Britt,SG,23,SDR,11,,84,13,34,.382,,,,13,34,.382,.382,2,3,.667,,,15,12,,,,10,28,1968
20,19,Em Bryant,PG,29,NYK,77,,968,112,291,.385,,,,112,291,.385,.385,59,86,.686,,,133,134,,,,173,283,1968
21,20,Jim Burns,SG,22,CHI,3,,11,2,7,.286,,,,2,7,.286,.286,0,0,,,,2,1,,,,1,4,1968
22,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
23,21,Jim Caldwell,C,25,NYK,2,,7,0,1,.000,,,,0,1,.000,.000,0,0,,,,1,1,,,,1,0,1968
24,22,Joe Caldwell,SF,26,STL,79,,2641,564,1219,.463,,,,564,1219,.463,.463,165,290,.569,,,338,240,,,,208,1293,1968
25,23,George Carter,SF,24,DET,1,,5,1,2,.500,,,,1,2,.500,.500,1,1,1.000,,,0,1,,,,0,3,1968
26,24,Wilt Chamberlain*,C,31,PHI,82,,3836,819,1377,.595,,,,819,1377,.595,.595,354,932,.380,,,1952,702,,,,160,1992,1968
27,25,Len Chappell,C-PF,27,TOT,67,,1064,235,458,.513,,,,235,458,.513,.513,138,194,.711,,,361,53,,,,119,608,1968
28,25,Len Chappell,PF,27,CIN,10,,65,15,30,.500,,,,15,30,.500,.500,8,10,.800,,,15,5,,,,6,38,1968
29,25,Len Chappell,C,27,DET,57,,999,220,428,.514,,,,220,428,.514,.514,130,184,.707,,,346,48,,,,113,570,1968
30,26,Archie Clark,PG,26,LAL,81,,3039,628,1309,.480,,,,628,1309,.480,.480,356,481,.740,,,342,353,,,,235,1612,1968
31,27,Barry Clemens,SF,24,CHI,78,,1631,301,670,.449,,,,301,670,.449,.449,123,170,.724,,,375,98,,,,223,725,1968
32,28,Larry Costello,PG,36,PHI,28,,492,67,148,.453,,,,67,148,.453,.453,67,81,.827,,,51,68,,,,62,201,1968
33,29,Mel Counts,PF,26,LAL,82,,1739,384,808,.475,,,,384,808,.475,.475,190,254,.748,,,732,139,,,,309,958,1968
34,30,Freddie Crawford,SG,26,TOT,69,,1182,224,507,.442,,,,224,507,.442,.442,111,179,.620,,,195,141,,,,171,559,1968
35,30,Freddie Crawford,SG,26,NYK,31,,426,65,177,.367,,,,65,177,.367,.367,37,59,.627,,,83,46,,,,67,167,1968
36,30,Freddie Crawford,SG,26,LAL,38,,756,159,330,.482,,,,159,330,.482,.482,74,120,.617,,,112,95,,,,104,392,1968
37,31,Billy Cunningham*,SF,24,PHI,74,,2076,516,1178,.438,,,,516,1178,.438,.438,368,509,.723,,,562,187,,,,260,1400,1968
38,32,Jim Davis,C,26,STL,50,,394,61,139,.439,,,,61,139,.439,.439,25,64,.391,,,123,13,,,,85,147,1968
39,33,Dave DeBusschere*,SF,27,DET,80,,3125,573,1295,.442,,,,573,1295,.442,.442,289,435,.664,,,1081,181,,,,304,1435,1968
40,34,Connie Dierking,C,31,CIN,81,,2637,544,1164,.467,,,,544,1164,.467,.467,237,310,.765,,,766,191,,,,315,1325,1968
41,35,Bill Dinwiddie,SF,24,CIN,67,,871,141,358,.394,,,,141,358,.394,.394,62,102,.608,,,237,31,,,,122,344,1968
42,36,Terry Dischinger,SF,27,DET,78,,1936,394,797,.494,,,,394,797,.494,.494,237,311,.762,,,483,114,,,,247,1025,1968
43,37,Sonny Dove,PF,22,DET,28,,162,22,75,.293,,,,22,75,.293,.293,12,26,.462,,,52,11,,,,27,56,1968
44,38,Johnny Egan,PG,29,BAL,67,,930,163,415,.393,,,,163,415,.393,.393,142,183,.776,,,112,134,,,,127,468,1968
45,39,Joe Ellis,SF,23,SFW,51,,624,111,302,.368,,,,111,302,.368,.368,32,50,.640,,,195,37,,,,83,254,1968
46,40,Leroy Ellis,C,27,BAL,78,,2719,380,800,.475,,,,380,800,.475,.475,207,286,.724,,,862,158,,,,256,967,1968
47,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
48,41,Wayne Embry*,C,30,BOS,78,,1088,193,483,.400,,,,193,483,.400,.400,109,185,.589,,,321,52,,,,174,495,1968
49,42,Keith Erickson,SF,23,CHI,78,,2257,377,940,.401,,,,377,940,.401,.401,194,257,.755,,,423,267,,,,276,948,1968
50,43,Bob Ferry,C,30,BAL,59,,841,128,311,.412,,,,128,311,.412,.412,73,117,.624,,,186,61,,,,92,329,1968
51,44,Ron Filipek,F,23,PHI,19,,73,18,47,.383,,,,18,47,.383,.383,7,14,.500,,,25,7,,,,12,43,1968
52,45,Hank Finkel,C,25,SDR,53,,1116,242,492,.492,,,,242,492,.492,.492,131,191,.686,,,375,72,,,,175,615,1968
53,46,Jim Fox,C,24,TOT,55,,624,66,161,.410,,,,66,161,.410,.410,66,108,.611,,,230,29,,,,85,198,1968
54,46,Jim Fox,C,24,CIN,31,,244,32,79,.405,,,,32,79,.405,.405,36,56,.643,,,95,12,,,,34,100,1968
55,46,Jim Fox,C,24,DET,24,,380,34,82,.415,,,,34,82,.415,.415,30,52,.577,,,135,17,,,,51,98,1968
56,47,Walt Frazier*,PG,22,NYK,74,,1588,256,568,.451,,,,256,568,.451,.451,154,235,.655,,,313,305,,,,199,666,1968
57,48,Dave Gambee,PF,30,SDR,80,,1755,375,853,.440,,,,375,853,.440,.440,321,379,.847,,,464,93,,,,253,1071,1968
58,49,Gail Goodrich*,SG,24,LAL,79,,2057,395,812,.486,,,,395,812,.486,.486,302,392,.770,,,199,205,,,,228,1092,1968
59,50,Mal Graham,PG,22,BOS,48,,786,117,272,.430,,,,117,272,.430,.430,56,88,.636,,,94,61,,,,123,290,1968
60,51,Gary Gray,SG,22,CIN,44,,276,49,134,.366,,,,49,134,.366,.366,7,10,.700,,,23,26,,,,48,105,1968
61,52,Johnny Green,PF,34,TOT,77,,1440,310,676,.459,,,,310,676,.459,.459,139,295,.471,,,545,80,,,,163,759,1968
62,52,Johnny Green,PF,34,SDR,42,,1073,241,526,.458,,,,241,526,.458,.458,100,212,.472,,,423,59,,,,112,582,1968
63,52,Johnny Green,PF,34,PHI,35,,367,69,150,.460,,,,69,150,.460,.460,39,83,.470,,,122,21,,,,51,177,1968
64,53,Hal Greer*,SG,31,PHI,82,,3263,777,1626,.478,,,,777,1626,.478,.478,422,549,.769,,,444,372,,,,289,1976,1968
65,54,Matt Guokas,SG,23,PHI,82,,1612,190,393,.483,,,,190,393,.483,.483,118,152,.776,,,185,191,,,,172,498,1968
66,55,Happy Hairston,PF,25,TOT,74,,2517,481,987,.487,,,,481,987,.487,.487,365,522,.699,,,617,95,,,,199,1327,1968
67,55,Happy Hairston,PF,25,CIN,48,,1625,317,630,.503,,,,317,630,.503,.503,203,296,.686,,,355,58,,,,127,837,1968
68,55,Happy Hairston,PF,25,DET,26,,892,164,357,.459,,,,164,357,.459,.459,162,226,.717,,,262,37,,,,72,490,1968
69,56,Dennis Hamilton,PF,23,LAL,44,,378,54,108,.500,,,,54,108,.500,.500,13,13,1.000,,,72,30,,,,46,121,1968
70,57,Reggie Harding,C,25,CHI,14,,305,24,71,.338,,,,24,71,.338,.338,17,33,.515,,,94,18,,,,35,65,1968
71,58,Clem Haskins,PG,24,CHI,76,,1477,273,650,.420,,,,273,650,.420,.420,133,202,.658,,,227,165,,,,175,679,1968
72,59,John Havlicek*,SG,27,BOS,82,,2921,666,1551,.429,,,,666,1551,.429,.429,368,453,.812,,,546,384,,,,237,1700,1968
73,60,Tom Hawkins,PF,31,LAL,78,,2463,389,779,.499,,,,389,779,.499,.499,125,229,.546,,,458,117,,,,289,903,1968
74,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
75,61,Walt Hazzard,PG,25,SEA,79,,2666,733,1662,.441,,,,733,1662,.441,.441,428,553,.774,,,332,493,,,,246,1894,1968
76,62,Fred Hetzel,SF,25,SFW,77,,2394,533,1287,.414,,,,533,1287,.414,.414,395,474,.833,,,546,131,,,,262,1461,1968
77,63,Bailey Howell*,PF,31,BOS,82,,2801,643,1336,.481,,,,643,1336,.481,.481,335,461,.727,,,805,133,,,,285,1621,1968
78,64,Lou Hudson,SG,23,STL,46,,966,227,500,.454,,,,227,500,.454,.454,120,164,.732,,,193,65,,,,113,574,1968
79,65,Darrall Imhoff,C,29,LAL,82,,2271,293,613,.478,,,,293,613,.478,.478,177,286,.619,,,893,206,,,,264,763,1968
80,66,Al Jackson,G,24,CIN,2,,17,0,3,.000,,,,0,3,.000,.000,0,0,,,,0,1,,,,6,0,1968
81,67,Luke Jackson,PF,26,PHI,82,,2570,401,927,.433,,,,401,927,.433,.433,166,231,.719,,,872,139,,,,287,968,1968
82,68,Phil Jackson*,PF,22,NYK,75,,1093,182,455,.400,,,,182,455,.400,.400,99,168,.589,,,338,55,,,,212,463,1968
83,69,Gus Johnson*,SF,29,BAL,60,,2271,482,1033,.467,,,,482,1033,.467,.467,180,270,.667,,,782,159,,,,223,1144,1968
84,70,Neil Johnson,PF,24,NYK,43,,286,44,106,.415,,,,44,106,.415,.415,23,48,.479,,,75,33,,,,63,111,1968
85,71,Johnny Jones,SF,24,BOS,51,,475,86,253,.340,,,,86,253,.340,.340,42,68,.618,,,114,26,,,,60,214,1968
86,72,Nick Jones,PG,22,SDR,42,,603,86,232,.371,,,,86,232,.371,.371,55,69,.797,,,67,89,,,,84,227,1968
87,73,Sam Jones*,PG,34,BOS,73,,2408,621,1348,.461,,,,621,1348,.461,.461,311,376,.827,,,357,216,,,,181,1553,1968
88,74,Wali Jones,PG,25,PHI,77,,2058,413,1040,.397,,,,413,1040,.397,.397,159,202,.787,,,219,245,,,,225,985,1968
89,75,Toby Kimball,PF,25,SDR,81,,2519,354,894,.396,,,,354,894,.396,.396,181,306,.592,,,947,147,,,,273,889,1968
90,76,Jim King,PG,26,SFW,54,,1743,340,800,.425,,,,340,800,.425,.425,217,268,.810,,,243,226,,,,172,897,1968
91,77,Don Kojis,SF,29,SDR,69,,2548,530,1189,.446,,,,530,1189,.446,.446,300,413,.726,,,710,176,,,,259,1360,1968
92,78,Howard Komives,PG,26,NYK,78,,1660,233,631,.369,,,,233,631,.369,.369,132,161,.820,,,168,246,,,,170,598,1968
93,79,Tommy Kron,SG,24,SEA,76,,1794,277,699,.396,,,,277,699,.396,.396,184,233,.790,,,355,281,,,,231,738,1968
94,80,Rudy LaRusso,PF,30,SFW,79,,2819,602,1389,.433,,,,602,1389,.433,.433,522,661,.790,,,741,182,,,,337,1726,1968
95,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
96,81,Dave Lattin,PF,24,SFW,44,,257,37,102,.363,,,,37,102,.363,.363,23,33,.697,,,104,14,,,,94,97,1968
97,82,Clyde Lee,C,23,SFW,82,,2699,373,894,.417,,,,373,894,.417,.417,229,335,.684,,,1141,135,,,,331,975,1968
98,83,George Lee,F-G,31,SFW,10,,106,8,35,.229,,,,8,35,.229,.229,17,24,.708,,,27,4,,,,16,33,1968
99,84,George Lehmann,PG,25,STL,55,,497,59,172,.343,,,,59,172,.343,.343,35,43,.814,,,44,93,,,,54,153,1968
100,85,Bobby Lewis,SG,22,SFW,41,,342,59,151,.391,,,,59,151,.391,.391,61,79,.772,,,56,41,,,,40,179,1968
101,86,Paul Long,SG,23,DET,16,,93,23,51,.451,,,,23,51,.451,.451,11,15,.733,,,15,12,,,,13,57,1968
102,87,Plummer Lott,SF,22,SEA,44,,478,46,148,.311,,,,46,148,.311,.311,19,31,.613,,,93,36,,,,65,111,1968
103,88,Kevin Loughery,PG,27,BAL,77,,2297,458,1127,.406,,,,458,1127,.406,.406,305,392,.778,,,247,256,,,,301,1221,1968
104,89,Bob Love,SF,25,CIN,72,,1068,193,455,.424,,,,193,455,.424,.424,78,114,.684,,,209,55,,,,141,464,1968
105,90,Jerry Lucas*,PF,27,CIN,82,,3619,707,1361,.519,,,,707,1361,.519,.519,346,445,.778,,,1560,251,,,,243,1760,1968
106,91,Ed Manning,PF,24,BAL,71,,951,112,259,.432,,,,112,259,.432,.432,60,99,.606,,,375,32,,,,153,284,1968
107,92,Jack Marin,SF,23,BAL,82,,2037,429,932,.460,,,,429,932,.460,.460,250,314,.796,,,473,110,,,,246,1108,1968
108,93,Jon McGlocklin,SG,24,SDR,65,,1876,316,757,.417,,,,316,757,.417,.417,156,180,.867,,,199,178,,,,117,788,1968
109,94,Stan McKenzie,SG,23,BAL,50,,653,73,182,.401,,,,73,182,.401,.401,58,88,.659,,,121,24,,,,98,204,1968
110,95,McCoy McLemore,SF,25,CHI,76,,2100,374,940,.398,,,,374,940,.398,.398,215,276,.779,,,430,130,,,,219,963,1968
111,96,Bill Melchionni,PG,23,PHI,71,,758,146,336,.435,,,,146,336,.435,.435,33,47,.702,,,104,105,,,,75,325,1968
112,97,Tom Meschery,SF,29,SEA,82,,2857,473,1008,.469,,,,473,1008,.469,.469,244,345,.707,,,840,193,,,,323,1190,1968
113,98,Eddie Miles,SG,27,DET,76,,2303,561,1180,.475,,,,561,1180,.475,.475,282,369,.764,,,264,215,,,,200,1404,1968
114,99,Jay Miller,SF,24,STL,8,,52,8,31,.258,,,,8,31,.258,.258,4,7,.571,,,7,1,,,,11,20,1968
115,100,Earl Monroe*,SG,23,BAL,82,,3012,742,1637,.453,,,,742,1637,.453,.453,507,649,.781,,,465,349,,,,282,1991,1968
116,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
117,101,Erwin Mueller,C-PF,23,TOT,74,,1788,223,489,.456,,,,223,489,.456,.456,107,185,.578,,,389,154,,,,164,553,1968
118,101,Erwin Mueller,PF,23,CHI,35,,815,91,235,.387,,,,91,235,.387,.387,46,82,.561,,,167,76,,,,78,228,1968
119,101,Erwin Mueller,C,23,LAL,39,,973,132,254,.520,,,,132,254,.520,.520,61,103,.592,,,222,78,,,,86,325,1968
120,102,Jeff Mullins,SG,25,SFW,79,,2805,610,1391,.439,,,,610,1391,.439,.439,273,344,.794,,,447,351,,,,271,1493,1968
121,103,Dorie Murrey,PF,24,SEA,81,,1494,211,484,.436,,,,211,484,.436,.436,168,244,.689,,,600,68,,,,273,590,1968
122,104,Don Nelson*,SF,27,BOS,82,,1498,312,632,.494,,,,312,632,.494,.494,195,268,.728,,,431,103,,,,178,819,1968
123,105,Don Ohl,PG,31,TOT,70,,1919,393,891,.441,,,,393,891,.441,.441,197,254,.776,,,175,157,,,,184,983,1968
124,105,Don Ohl,PG,31,BAL,39,,1096,232,536,.433,,,,232,536,.433,.433,114,148,.770,,,113,84,,,,91,578,1968
125,105,Don Ohl,PG,31,STL,31,,823,161,355,.454,,,,161,355,.454,.454,83,106,.783,,,62,73,,,,93,405,1968
126,106,Bud Olsen,PF,27,SEA,73,,897,130,285,.456,,,,130,285,.456,.456,17,62,.274,,,204,75,,,,136,277,1968
127,107,George Patterson,C,28,DET,59,,559,44,133,.331,,,,44,133,.331,.331,32,38,.842,,,159,51,,,,85,120,1968
128,108,Willis Reed*,PF,25,NYK,81,,2879,659,1346,.490,,,,659,1346,.490,.490,367,509,.721,,,1073,159,,,,343,1685,1968
129,109,Jim Reid,F,22,PHI,6,,52,10,20,.500,,,,10,20,.500,.500,1,5,.200,,,11,3,,,,6,21,1968
130,110,Pat Riley*,SG,22,SDR,80,,1263,250,660,.379,,,,250,660,.379,.379,128,202,.634,,,177,138,,,,205,628,1968
131,111,Oscar Robertson*,PG,29,CIN,65,,2765,660,1321,.500,,,,660,1321,.500,.500,576,660,.873,,,391,633,,,,199,1896,1968
132,112,Flynn Robinson,PG,26,TOT,75,,2046,444,1010,.440,,,,444,1010,.440,.440,288,351,.821,,,272,219,,,,184,1176,1968
133,112,Flynn Robinson,PG,26,CIN,2,,16,3,10,.300,,,,3,10,.300,.300,3,7,.429,,,4,5,,,,4,9,1968
134,112,Flynn Robinson,PG,26,CHI,73,,2030,441,1000,.441,,,,441,1000,.441,.441,285,344,.828,,,268,214,,,,180,1167,1968
135,113,Guy Rodgers*,PG,32,TOT,79,,1546,148,426,.347,,,,148,426,.347,.347,107,133,.805,,,150,380,,,,167,403,1968
136,113,Guy Rodgers*,PG,32,CHI,4,,129,16,54,.296,,,,16,54,.296,.296,9,11,.818,,,14,28,,,,11,41,1968
137,113,Guy Rodgers*,PG,32,CIN,75,,1417,132,372,.355,,,,132,372,.355,.355,98,122,.803,,,136,352,,,,156,362,1968
138,114,Bob Rule,C,23,SEA,82,,2424,568,1162,.489,,,,568,1162,.489,.489,348,529,.658,,,776,99,,,,316,1484,1968
139,115,Bill Russell*,C,33,BOS,78,,2953,365,858,.425,,,,365,858,.425,.425,247,460,.537,,,1451,357,,,,242,977,1968
140,116,Cazzie Russell,SF,23,NYK,82,,2296,551,1192,.462,,,,551,1192,.462,.462,282,349,.808,,,374,195,,,,223,1384,1968
141,117,Tom Sanders*,SF,29,BOS,78,,1981,296,691,.428,,,,296,691,.428,.428,200,255,.784,,,454,100,,,,300,792,1968
142,118,Dave Schellhase,PG,23,CHI,42,,301,47,138,.341,,,,47,138,.341,.341,20,38,.526,,,47,37,,,,43,114,1968
143,119,Ray Scott,PF,29,BAL,81,,2924,490,1189,.412,,,,490,1189,.412,.412,348,447,.779,,,1111,167,,,,252,1328,1968
144,120,Larry Siegfried,PG,28,BOS,62,,1937,261,629,.415,,,,261,629,.415,.415,236,272,.868,,,215,289,,,,194,758,1968
145,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
146,121,Paul Silas,PF,24,STL,82,,2652,399,871,.458,,,,399,871,.458,.458,299,424,.705,,,958,162,,,,243,1097,1968
147,122,Jerry Sloan*,SG,25,CHI,77,,2454,369,959,.385,,,,369,959,.385,.385,289,386,.749,,,591,229,,,,291,1027,1968
148,123,Adrian Smith,SG,31,CIN,82,,2783,480,1035,.464,,,,480,1035,.464,.464,320,386,.829,,,185,272,,,,259,1280,1968
149,124,Dick Snyder,SG,23,STL,75,,1622,257,613,.419,,,,257,613,.419,.419,129,167,.772,,,194,164,,,,215,643,1968
150,125,Craig Spitzer,C,22,CHI,10,,44,8,21,.381,,,,8,21,.381,.381,2,3,.667,,,24,0,,,,4,18,1968
151,126,Joe Strawder,C,27,DET,73,,2029,206,456,.452,,,,206,456,.452,.452,139,215,.647,,,685,85,,,,312,551,1968
152,127,Tom Thacker,SG,28,BOS,65,,782,114,272,.419,,,,114,272,.419,.419,43,84,.512,,,161,69,,,,165,271,1968
153,128,Rod Thorn*,SG,26,SEA,66,,1668,377,835,.451,,,,377,835,.451,.451,252,342,.737,,,265,230,,,,117,1006,1968
154,129,Nate Thurmond*,C,26,SFW,51,,2222,382,929,.411,,,,382,929,.411,.411,282,438,.644,,,1121,215,,,,137,1046,1968
155,130,Gene Tormohlen,C,30,STL,77,,714,98,262,.374,,,,98,262,.374,.374,33,56,.589,,,226,68,,,,94,229,1968
156,131,John Tresvant,PF,28,TOT,85,,2473,396,867,.457,,,,396,867,.457,.457,250,384,.651,,,709,160,,,,344,1042,1968
157,131,John Tresvant,PF,28,DET,55,,1671,275,597,.461,,,,275,597,.461,.461,183,278,.658,,,540,114,,,,239,733,1968
158,131,John Tresvant,PF,28,CIN,30,,802,121,270,.448,,,,121,270,.448,.448,67,106,.632,,,169,46,,,,105,309,1968
159,132,Al Tucker,PF,24,SEA,81,,2368,437,989,.442,,,,437,989,.442,.442,186,263,.707,,,605,111,,,,262,1060,1968
160,133,Bill Turner,SF,23,SFW,42,,482,68,157,.433,,,,68,157,.433,.433,36,60,.600,,,155,16,,,,74,172,1968
161,134,Dick Van Arsdale,SG,24,NYK,78,,2348,316,725,.436,,,,316,725,.436,.436,227,339,.670,,,424,230,,,,225,859,1968
162,135,Tom Van Arsdale,SG-SF,24,TOT,77,,1514,211,545,.387,,,,211,545,.387,.387,188,252,.746,,,225,155,,,,202,610,1968
163,135,Tom Van Arsdale,SG,24,DET,50,,832,114,307,.371,,,,114,307,.371,.371,101,136,.743,,,132,79,,,,119,329,1968
164,135,Tom Van Arsdale,SF,24,CIN,27,,682,97,238,.408,,,,97,238,.408,.408,87,116,.750,,,93,76,,,,83,281,1968
165,136,Chet Walker*,SF,27,PHI,82,,2623,539,1172,.460,,,,539,1172,.460,.460,387,533,.726,,,607,157,,,,252,1465,1968
166,137,Jimmy Walker,SG,23,DET,81,,1585,289,733,.394,,,,289,733,.394,.394,134,175,.766,,,135,226,,,,204,712,1968
167,138,Jim Ware,PF,23,SDR,30,,228,25,97,.258,,,,25,97,.258,.258,23,34,.676,,,77,7,,,,28,73,1968
168,139,Bob Warlick,SG,26,SFW,69,,1320,257,610,.421,,,,257,610,.421,.421,97,171,.567,,,264,159,,,,164,611,1968
169,140,Jim Washington,C,24,CHI,82,,2525,418,915,.457,,,,418,915,.457,.457,187,274,.682,,,825,113,,,,233,1023,1968
170,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1968
171,141,Bob Weiss,PG,25,SEA,82,,1614,295,686,.430,,,,295,686,.430,.430,213,254,.839,,,150,342,,,,137,803,1968
172,142,Rick Weitzman,SG,21,BOS,25,,75,12,46,.261,,,,12,46,.261,.261,9,13,.692,,,10,8,,,,8,33,1968
173,143,Walt Wesley,C,23,CIN,66,,918,188,404,.465,,,,188,404,.465,.465,76,152,.500,,,281,34,,,,168,452,1968
174,144,Jerry West*,SG,29,LAL,51,,1919,476,926,.514,,,,476,926,.514,.514,391,482,.811,,,294,310,,,,152,1343,1968
175,145,Roland West,G,23,BAL,4,,14,2,5,.400,,,,2,5,.400,.400,0,0,,,,5,0,,,,3,4,1968
176,146,John Wetzel,SF,23,LAL,38,,434,52,119,.437,,,,52,119,.437,.437,35,46,.761,,,84,51,,,,55,139,1968
177,147,Ken Wilburn,SF,23,CHI,3,,26,5,9,.556,,,,5,9,.556,.556,1,4,.250,,,10,2,,,,4,11,1968
178,148,Lenny Wilkens*,PG,30,STL,82,,3169,546,1246,.438,,,,546,1246,.438,.438,546,711,.768,,,438,679,,,,255,1638,1968
179,149,Art Williams,PG,28,SDR,79,,1739,265,718,.369,,,,265,718,.369,.369,113,165,.685,,,286,391,,,,204,643,1968
180,150,George Wilson,C,25,SEA,77,,1236,179,498,.359,,,,179,498,.359,.359,109,155,.703,,,470,56,,,,218,467,1968
181,151,Tom Workman,F-C,23,TOT,20,,95,19,40,.475,,,,19,40,.475,.475,18,23,.783,,,25,3,,,,17,56,1968
182,151,Tom Workman,F-C,23,STL,19,,85,19,38,.500,,,,19,38,.500,.500,17,22,.773,,,24,3,,,,14,55,1968
183,151,Tom Workman,F-C,23,BAL,1,,10,0,2,.000,,,,0,2,.000,.000,1,1,1.000,,,1,0,,,,3,1,1968
