,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
38,34,Si Green,SG,27,STL,76,,1968,263,718,.366,,,,263,718,.366,.366,174,247,.704,,,380,258,,,,234,700,1961
39,35,Hal Greer*,SG,24,SYR,79,,2763,623,1381,.451,,,,623,1381,.451,.451,305,394,.774,,,455,302,,,,242,1551,1961
40,36,Gene Guarilia,SF,23,BOS,25,,209,38,94,.404,,,,38,94,.404,.404,3,10,.300,,,71,5,,,,28,79,1961
41,37,Richie Guerin*,SG,28,NYK,79,,3023,612,1545,.396,,,,612,1545,.396,.396,496,626,.792,,,628,503,,,,310,1720,1961
42,38,Cliff Hagan*,SF,29,STL,77,,2701,661,1490,.444,,,,661,1490,.444,.444,383,467,.820,,,715,381,,,,286,1705,1961
43,39,Swede Halbrook,C,28,SYR,79,,1131,155,463,.335,,,,155,463,.335,.335,76,140,.543,,,550,31,,,,262,386,1961
44,40,Vern Hatton,SG,25,PHW,54,,610,97,304,.319,,,,97,304,.319,.319,46,56,.821,,,92,59,,,,59,240,1961
45,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1961
46,41,Tom Hawkins,SF,24,LAL,78,,1846,310,719,.431,,,,310,719,.431,.431,140,235,.596,,,479,88,,,,209,760,1961
47,42,Tom Heinsohn*,PF,26,BOS,74,,2256,627,1566,.400,,,,627,1566,.400,.400,325,424,.767,,,732,141,,,,260,1579,1961
48,43,Bailey Howell*,PF,24,DET,77,,2952,607,1293,.469,,,,607,1293,.469,.469,601,798,.753,,,1111,196,,,,297,1815,1961
49,44,Hot Rod Hundley,SG,26,LAL,79,,2179,323,921,.351,,,,323,921,.351,.351,223,296,.753,,,289,350,,,,144,869,1961
50,45,Darrall Imhoff,C,22,NYK,62,,994,122,310,.394,,,,122,310,.394,.394,49,96,.510,,,296,51,,,,143,293,1961
51,46,Andy Johnson,PF,28,PHW,79,,2000,299,834,.359,,,,299,834,.359,.359,157,275,.571,,,345,205,,,,249,755,1961
52,47,Ron Johnson,F,22,TOT,14,,103,13,43,.302,,,,13,43,.302,.302,11,17,.647,,,29,2,,,,10,37,1961
53,47,Ron Johnson,F,22,DET,6,,60,11,30,.367,,,,11,30,.367,.367,9,14,.643,,,14,1,,,,6,31,1961
54,47,Ron Johnson,F,22,LAL,8,,43,2,13,.154,,,,2,13,.154,.154,2,3,.667,,,15,1,,,,4,6,1961
55,48,Howie Jolliff,PF,22,LAL,46,,352,46,141,.326,,,,46,141,.326,.326,11,23,.478,,,141,16,,,,53,103,1961
56,49,K.C. Jones*,PG,28,BOS,78,,1605,203,601,.338,,,,203,601,.338,.338,186,280,.664,,,279,253,,,,190,592,1961
57,50,Sam Jones*,SG,27,BOS,78,,2028,480,1069,.449,,,,480,1069,.449,.449,211,268,.787,,,421,217,,,,148,1171,1961
58,51,Willie Jones,PG,24,DET,35,,452,78,216,.361,,,,78,216,.361,.361,40,63,.635,,,94,63,,,,90,196,1961
59,52,Phil Jordon,C,27,TOT,79,,2064,360,933,.386,,,,360,933,.386,.386,206,287,.718,,,674,181,,,,273,926,1961
60,52,Phil Jordon,C,27,CIN,48,,1140,202,511,.395,,,,202,511,.395,.395,117,160,.731,,,424,107,,,,150,521,1961
61,52,Phil Jordon,C,27,NYK,31,,924,158,422,.374,,,,158,422,.374,.374,89,127,.701,,,250,74,,,,123,405,1961
62,53,Pickles Kennedy,G,22,PHW,7,,52,4,21,.190,,,,4,21,.190,.190,4,6,.667,,,8,9,,,,6,12,1961
63,54,Red Kerr,C,28,SYR,79,,2676,419,1056,.397,,,,419,1056,.397,.397,218,299,.729,,,951,199,,,,230,1056,1961
64,55,Jim Krebs,C,25,LAL,75,,1655,271,692,.392,,,,271,692,.392,.392,75,93,.806,,,456,68,,,,223,617,1961
65,56,Fred LaCour,SF,22,STL,55,,722,123,295,.417,,,,123,295,.417,.417,63,84,.750,,,178,84,,,,73,309,1961
66,57,Rudy LaRusso,PF,23,LAL,79,,2593,416,992,.419,,,,416,992,.419,.419,323,409,.790,,,781,135,,,,280,1155,1961
67,58,George Lee,SF,24,DET,74,,1735,310,776,.399,,,,310,776,.399,.399,276,394,.701,,,490,89,,,,158,896,1961
68,59,Slick Leonard*,PG,28,LAL,55,,600,61,207,.295,,,,61,207,.295,.295,71,100,.710,,,70,81,,,,70,193,1961
69,60,Jim Loscutoff,SF,30,BOS,76,,1153,144,478,.301,,,,144,478,.301,.301,49,76,.645,,,291,25,,,,238,337,1961
70,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1961
71,61,Clyde Lovellette*,C,31,STL,67,,2111,599,1321,.453,,,,599,1321,.453,.453,273,329,.830,,,677,172,,,,248,1471,1961
72,62,Johnny McCarthy,PG,26,STL,79,,2519,266,746,.357,,,,266,746,.357,.357,122,226,.540,,,325,430,,,,272,654,1961
73,63,Shellie McMillon,SF,24,DET,78,,1636,322,752,.428,,,,322,752,.428,.428,140,201,.697,,,487,98,,,,238,784,1961
74,64,Bob McNeill,PG,22,NYK,75,,1387,166,427,.389,,,,166,427,.389,.389,105,126,.833,,,123,238,,,,148,437,1961
75,65,Jackie Moreland,PF,22,DET,64,,1003,191,477,.400,,,,191,477,.400,.400,86,132,.652,,,315,52,,,,174,468,1961
76,66,Willie Naulls,SF,26,NYK,79,,2976,737,1723,.428,,,,737,1723,.428,.428,372,456,.816,,,1055,191,,,,268,1846,1961
77,67,Chuck Noble,SG,29,DET,75,,1655,196,566,.346,,,,196,566,.346,.346,82,115,.713,,,180,287,,,,195,474,1961
78,68,Don Ohl,SG,24,DET,79,,2172,427,1085,.394,,,,427,1085,.394,.394,200,278,.719,,,256,265,,,,224,1054,1961
79,69,Jim Palmer,C,27,NYK,55,,688,125,310,.403,,,,125,310,.403,.403,44,65,.677,,,179,30,,,,128,294,1961
80,70,Bob Pettit*,PF,28,STL,76,,3027,769,1720,.447,,,,769,1720,.447,.447,582,804,.724,,,1540,262,,,,217,2120,1961
81,71,Dave Piontek,SF,26,STL,29,,254,47,96,.490,,,,47,96,.490,.490,16,31,.516,,,68,19,,,,31,110,1961
82,72,Cal Ramsey,SF,23,SYR,2,,27,2,11,.182,,,,2,11,.182,.182,2,4,.500,,,7,3,,,,7,6,1961
83,73,Frank Ramsey*,SG,29,BOS,79,,2019,448,1100,.407,,,,448,1100,.407,.407,295,354,.833,,,431,146,,,,284,1191,1961
84,74,Hub Reed,C,24,CIN,75,,1216,156,364,.429,,,,156,364,.429,.429,85,122,.697,,,367,69,,,,199,397,1961
85,75,Joe Roberts,SF,24,SYR,68,,800,130,351,.370,,,,130,351,.370,.370,62,104,.596,,,243,43,,,,125,322,1961
86,76,Oscar Robertson*,PG,22,CIN,71,,3032,756,1600,.473,,,,756,1600,.473,.473,653,794,.822,,,716,690,,,,219,2165,1961
87,77,Guy Rodgers*,PG,25,PHW,78,,2905,397,1029,.386,,,,397,1029,.386,.386,206,300,.687,,,509,677,,,,262,1000,1961
88,78,Phil Rollins,SG,27,TOT,61,,816,109,293,.372,,,,109,293,.372,.372,58,88,.659,,,97,123,,,,121,276,1961
89,78,Phil Rollins,G,27,STL,7,,71,9,20,.450,,,,9,20,.450,.450,0,4,.000,,,3,11,,,,14,18,1961
90,78,Phil Rollins,SG,27,CIN,14,,86,10,32,.313,,,,10,32,.313,.313,5,7,.714,,,9,11,,,,13,25,1961
91,78,Phil Rollins,SG,27,NYK,40,,659,90,241,.373,,,,90,241,.373,.373,53,77,.688,,,85,101,,,,94,233,1961
92,79,Joe Ruklick,PF,22,PHW,29,,223,43,120,.358,,,,43,120,.358,.358,8,13,.615,,,62,10,,,,38,94,1961
93,80,Bill Russell*,C,26,BOS,78,,3458,532,1250,.426,,,,532,1250,.426,.426,258,469,.550,,,1868,268,,,,155,1322,1961
94,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1961
95,81,Tom Sanders*,SF,22,BOS,68,,1084,148,352,.420,,,,148,352,.420,.420,67,100,.670,,,385,44,,,,131,363,1961
96,82,Woody Sauldsberry,PF,26,STL,69,,1491,230,768,.299,,,,230,768,.299,.299,56,100,.560,,,491,74,,,,197,516,1961
97,83,Dolph Schayes*,PF,32,SYR,79,,3007,594,1595,.372,,,,594,1595,.372,.372,680,783,.868,,,960,296,,,,296,1868,1961
98,84,Kenny Sears,SF,27,NYK,52,,1396,241,568,.424,,,,241,568,.424,.424,268,325,.825,,,293,102,,,,165,750,1961
99,85,Frank Selvy,SG,28,LAL,77,,2153,311,767,.405,,,,311,767,.405,.405,210,279,.753,,,299,246,,,,219,832,1961
100,86,Bill Sharman*,SG,34,BOS,61,,1538,383,908,.422,,,,383,908,.422,.422,210,228,.921,,,223,146,,,,127,976,1961
101,87,Gene Shue,PG,29,DET,78,,3361,650,1545,.421,,,,650,1545,.421,.421,465,543,.856,,,334,530,,,,207,1765,1961
102,88,Larry Staverman,PF,24,CIN,66,,944,111,249,.446,,,,111,249,.446,.446,79,93,.849,,,287,86,,,,164,301,1961
103,89,Jack Twyman*,SF,26,CIN,79,,2920,796,1632,.488,,,,796,1632,.488,.488,405,554,.731,,,672,225,,,,279,1997,1961
104,90,Charlie Tyra,PF,25,NYK,59,,1404,199,549,.362,,,,199,549,.362,.362,120,173,.694,,,394,82,,,,164,518,1961
105,91,Jerry West*,PG,22,LAL,79,,2797,529,1264,.419,,,,529,1264,.419,.419,331,497,.666,,,611,333,,,,213,1389,1961
106,92,Win Wilfong,PG,27,CIN,62,,717,106,305,.348,,,,106,305,.348,.348,72,89,.809,,,147,87,,,,119,284,1961
107,93,Lenny Wilkens*,PG,23,STL,75,,1898,333,783,.425,,,,333,783,.425,.425,214,300,.713,,,335,212,,,,215,880,1961
