,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
26,22,Austin Carr,SG,23,CLE,43,,1539,381,894,.426,,,,381,894,.426,.426,149,196,.760,,,150,148,,,,99,911,1972
27,23,Fred Carter,SG,26,TOT,79,,2215,446,1018,.438,,,,446,1018,.438,.438,182,293,.621,,,326,211,,,,242,1074,1972
28,23,Fred Carter,SG,26,BAL,2,,68,6,27,.222,,,,6,27,.222,.222,3,9,.333,,,19,12,,,,7,15,1972
29,23,Fred Carter,SG,26,PHI,77,,2147,440,991,.444,,,,440,991,.444,.444,179,284,.630,,,307,199,,,,235,1059,1972
30,24,Sid Catlett,SF,23,CIN,9,,40,2,9,.222,,,,2,9,.222,.222,2,9,.222,,,4,1,,,,3,6,1972
31,25,Wilt Chamberlain*,C,35,LAL,82,,3469,496,764,.649,,,,496,764,.649,.649,221,524,.422,,,1572,329,,,,196,1213,1972
32,26,Jerry Chambers,SF,28,BUF,26,,369,78,180,.433,,,,78,180,.433,.433,22,32,.688,,,67,23,,,,39,178,1972
33,27,Don Chaney,SG,25,BOS,79,,2275,373,786,.475,,,,373,786,.475,.475,197,255,.773,,,395,202,,,,295,943,1972
34,28,Phil Chenier,SG,21,BAL,81,,2481,407,981,.415,,,,407,981,.415,.415,182,247,.737,,,268,205,,,,191,996,1972
35,29,Bob Christian,C,25,ATL,56,,485,66,142,.465,,,,66,142,.465,.465,44,61,.721,,,181,28,,,,77,176,1972
36,30,Archie Clark,PG,30,TOT,77,,3285,712,1516,.470,,,,712,1516,.470,.470,514,667,.771,,,268,613,,,,194,1938,1972
37,30,Archie Clark,PG,30,PHI,1,,42,11,16,.688,,,,11,16,.688,.688,7,11,.636,,,3,7,,,,3,29,1972
38,30,Archie Clark,PG,30,BAL,76,,3243,701,1500,.467,,,,701,1500,.467,.467,507,656,.773,,,265,606,,,,191,1909,1972
39,31,Jim Cleamons,PG,22,LAL,38,,201,35,100,.350,,,,35,100,.350,.350,28,36,.778,,,39,35,,,,21,98,1972
40,32,Barry Clemens,SF,28,SEA,82,,1447,252,484,.521,,,,252,484,.521,.521,76,90,.844,,,288,64,,,,198,580,1972
41,33,Jimmy Collins,SG,25,CHI,19,,134,26,71,.366,,,,26,71,.366,.366,10,11,.909,,,12,10,,,,11,62,1972
42,34,Mel Counts,C,30,PHO,76,,906,147,344,.427,,,,147,344,.427,.427,101,140,.721,,,257,96,,,,159,395,1972
43,35,Dave Cowens*,C,23,BOS,79,,3186,657,1357,.484,,,,657,1357,.484,.484,175,243,.720,,,1203,245,,,,314,1489,1972
44,36,Pete Cross,C,23,SEA,74,,1424,152,355,.428,,,,152,355,.428,.428,103,140,.736,,,509,63,,,,135,407,1972
45,37,Billy Cunningham*,SF,28,PHI,75,,2900,658,1428,.461,,,,658,1428,.461,.461,428,601,.712,,,918,443,,,,295,1744,1972
46,38,Dick Cunningham,C,25,HOU,63,,720,67,174,.385,,,,67,174,.385,.385,37,53,.698,,,243,57,,,,76,171,1972
47,39,Bob Dandridge,SF,24,MIL,80,,2957,630,1264,.498,,,,630,1264,.498,.498,215,291,.739,,,613,249,,,,297,1475,1972
48,40,Charlie Davis,SG,22,CLE,61,,1144,229,569,.402,,,,229,569,.402,.402,142,169,.840,,,92,123,,,,143,600,1972
49,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
50,41,Jim Davis,C,30,TOT,75,,983,147,338,.435,,,,147,338,.435,.435,100,154,.649,,,276,51,,,,138,394,1972
51,41,Jim Davis,C,30,ATL,11,,119,8,33,.242,,,,8,33,.242,.242,10,18,.556,,,36,8,,,,14,26,1972
52,41,Jim Davis,C,30,HOU,12,,180,18,54,.333,,,,18,54,.333,.333,26,38,.684,,,44,5,,,,18,62,1972
53,41,Jim Davis,C,30,DET,52,,684,121,251,.482,,,,121,251,.482,.482,64,98,.653,,,196,38,,,,106,306,1972
54,42,Mike Davis,SG,25,BUF,62,,1068,213,501,.425,,,,213,501,.425,.425,138,180,.767,,,120,82,,,,141,564,1972
55,43,Dave DeBusschere*,PF,31,NYK,80,,3072,520,1218,.427,,,,520,1218,.427,.427,193,265,.728,,,901,291,,,,219,1233,1972
56,44,Jackie Dinkins,SF,22,CHI,18,,89,17,41,.415,,,,17,41,.415,.415,11,20,.550,,,20,7,,,,10,45,1972
57,45,Bill Dinwiddie,PF,28,MIL,23,,144,16,57,.281,,,,16,57,.281,.281,5,9,.556,,,32,9,,,,23,37,1972
58,46,Terry Dischinger,SF,31,DET,79,,2062,295,574,.514,,,,295,574,.514,.514,156,200,.780,,,338,92,,,,289,746,1972
59,47,Terry Driscoll,PF,24,BAL,40,,313,40,104,.385,,,,40,104,.385,.385,27,39,.692,,,109,23,,,,53,107,1972
60,48,Ken Durrett,SF,23,CIN,19,,233,31,79,.392,,,,31,79,.392,.392,21,28,.750,,,39,14,,,,41,83,1972
61,49,Johnny Egan,PG,33,HOU,38,,437,42,104,.404,,,,42,104,.404,.404,26,32,.813,,,26,51,,,,55,110,1972
62,50,Joe Ellis,SF,27,GSW,78,,1462,280,681,.411,,,,280,681,.411,.411,95,132,.720,,,389,97,,,,224,655,1972
63,51,Leroy Ellis,C,31,LAL,74,,1081,138,300,.460,,,,138,300,.460,.460,66,95,.695,,,310,46,,,,115,342,1972
64,52,Keith Erickson,SF,27,LAL,15,,262,40,83,.482,,,,40,83,.482,.482,6,7,.857,,,39,35,,,,26,86,1972
65,53,Greg Fillmore,C,24,NYK,10,,67,7,27,.259,,,,7,27,.259,.259,1,3,.333,,,15,3,,,,17,15,1972
66,54,Hank Finkel,C,29,BOS,78,,736,103,254,.406,,,,103,254,.406,.406,43,74,.581,,,251,61,,,,118,249,1972
67,55,Jake Ford,PG,26,SEA,26,,181,33,66,.500,,,,33,66,.500,.500,26,33,.788,,,11,26,,,,21,92,1972
68,56,Fred Foster,SF,25,PHI,74,,1699,347,837,.415,,,,347,837,.415,.415,185,243,.761,,,276,90,,,,184,879,1972
69,57,Jim Fox,C,28,TOT,81,,2180,354,788,.449,,,,354,788,.449,.449,227,297,.764,,,713,86,,,,257,935,1972
70,57,Jim Fox,C,28,CHI,10,,133,20,53,.377,,,,20,53,.377,.377,20,28,.714,,,54,6,,,,21,60,1972
71,57,Jim Fox,C,28,CIN,71,,2047,334,735,.454,,,,334,735,.454,.454,207,269,.770,,,659,80,,,,236,875,1972
72,58,Walt Frazier*,PG,26,NYK,77,,3126,669,1307,.512,,,,669,1307,.512,.512,450,557,.808,,,513,446,,,,185,1788,1972
73,59,Dick Garrett,SG,25,BUF,73,,1905,325,735,.442,,,,325,735,.442,.442,136,157,.866,,,225,165,,,,225,786,1972
74,60,Dick Gibbs,SF,23,HOU,64,,757,90,265,.340,,,,90,265,.340,.340,55,66,.833,,,140,51,,,,127,235,1972
75,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
76,61,Herm Gilliam,PG,25,ATL,82,,2337,345,774,.446,,,,345,774,.446,.446,145,173,.838,,,335,377,,,,232,835,1972
77,62,Clarence Glover,PF,24,BOS,25,,119,25,55,.455,,,,25,55,.455,.455,15,32,.469,,,46,4,,,,26,65,1972
78,63,Gail Goodrich*,SG,28,LAL,82,,3040,826,1695,.487,,,,826,1695,.487,.487,475,559,.850,,,295,365,,,,210,2127,1972
79,64,Johnny Green,PF,38,CIN,82,,1914,331,582,.569,,,,331,582,.569,.569,141,250,.564,,,560,120,,,,238,803,1972
80,65,Lamar Green,PF,24,PHO,67,,991,133,298,.446,,,,133,298,.446,.446,66,90,.733,,,348,45,,,,134,332,1972
81,66,Hal Greer*,PG,35,PHI,81,,2410,389,866,.449,,,,389,866,.449,.449,181,234,.774,,,271,316,,,,268,959,1972
82,67,Gary Gregor,SF,26,POR,82,,2371,399,884,.451,,,,399,884,.451,.451,114,151,.755,,,591,187,,,,201,912,1972
83,68,Matt Guokas,SG,27,CIN,61,,1975,191,385,.496,,,,191,385,.496,.496,64,83,.771,,,142,321,,,,150,446,1972
84,69,Happy Hairston,PF,29,LAL,80,,2748,368,798,.461,,,,368,798,.461,.461,311,399,.779,,,1045,193,,,,251,1047,1972
85,70,Shaler Halimon,SF,26,ATL,1,,4,0,0,,,,,0,0,,,0,0,,,,0,0,,,,1,0,1972
86,71,Jeff Halliburton,SG,22,ATL,37,,288,61,133,.459,,,,61,133,.459,.459,25,30,.833,,,37,20,,,,50,147,1972
87,72,Art Harris,SG,25,PHO,21,,145,23,70,.329,,,,23,70,.329,.329,9,21,.429,,,13,18,,,,26,55,1972
88,73,Clem Haskins,PG,28,PHO,79,,2453,509,1054,.483,,,,509,1054,.483,.483,220,258,.853,,,270,290,,,,194,1238,1972
89,74,John Havlicek*,SF,31,BOS,82,,3698,897,1957,.458,,,,897,1957,.458,.458,458,549,.834,,,672,614,,,,183,2252,1972
90,75,Connie Hawkins*,SF,29,PHO,76,,2798,571,1244,.459,,,,571,1244,.459,.459,456,565,.807,,,633,296,,,,235,1598,1972
91,76,Elvin Hayes*,C,26,HOU,82,,3461,832,1918,.434,,,,832,1918,.434,.434,399,615,.649,,,1197,270,,,,233,2063,1972
92,77,Spencer Haywood*,PF,22,SEA,73,,3167,717,1557,.461,,,,717,1557,.461,.461,480,586,.819,,,926,148,,,,208,1914,1972
93,78,Walt Hazzard,PG,29,BUF,72,,2389,450,998,.451,,,,450,998,.451,.451,237,303,.782,,,213,406,,,,230,1137,1972
94,79,Gar Heard,PF,23,SEA,58,,1499,190,474,.401,,,,190,474,.401,.401,79,128,.617,,,442,55,,,,126,459,1972
95,80,Al Henry,C,22,PHI,43,,421,68,156,.436,,,,68,156,.436,.436,51,73,.699,,,137,8,,,,42,187,1972
96,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
97,81,Bill Hewitt,PF,27,DET,68,,1203,131,277,.473,,,,131,277,.473,.473,41,82,.500,,,370,71,,,,134,303,1972
98,82,Fred Hilton,SG,24,BUF,61,,1349,309,795,.389,,,,309,795,.389,.389,90,122,.738,,,156,116,,,,145,708,1972
99,83,Bill Hosket,PF,25,BUF,44,,592,89,181,.492,,,,89,181,.492,.492,42,52,.808,,,123,38,,,,79,220,1972
100,84,Greg Howard,PF,24,CLE,48,,426,50,131,.382,,,,50,131,.382,.382,39,51,.765,,,108,27,,,,50,139,1972
101,85,Lou Hudson,SG,27,ATL,77,,3042,775,1540,.503,,,,775,1540,.503,.503,349,430,.812,,,385,309,,,,225,1899,1972
102,86,John Hummer,PF,23,BUF,55,,1186,113,290,.390,,,,113,290,.390,.390,58,124,.468,,,229,72,,,,178,284,1972
103,87,Darrall Imhoff,C,33,TOT,49,,480,52,132,.394,,,,52,132,.394,.394,24,43,.558,,,134,52,,,,98,128,1972
104,87,Darrall Imhoff,C,33,CIN,9,,76,10,29,.345,,,,10,29,.345,.345,3,8,.375,,,27,2,,,,22,23,1972
105,87,Darrall Imhoff,C,33,POR,40,,404,42,103,.408,,,,42,103,.408,.408,21,35,.600,,,107,50,,,,76,105,1972
106,88,Luke Jackson,PF,30,PHI,63,,1083,137,346,.396,,,,137,346,.396,.396,92,133,.692,,,309,88,,,,141,366,1972
107,89,Phil Jackson*,PF,26,NYK,80,,1273,205,466,.440,,,,205,466,.440,.440,167,228,.732,,,326,72,,,,224,577,1972
108,90,Gus Johnson*,PF,33,BAL,39,,668,103,269,.383,,,,103,269,.383,.383,43,63,.683,,,226,51,,,,91,249,1972
109,91,John Johnson,SF,24,CLE,82,,3041,557,1286,.433,,,,557,1286,.433,.433,277,353,.785,,,631,415,,,,268,1391,1972
110,92,Jake Jones,SG,22,TOT,17,,202,28,72,.389,,,,28,72,.389,.389,20,31,.645,,,26,12,,,,22,76,1972
111,92,Jake Jones,SG,22,PHI,6,,41,6,18,.333,,,,6,18,.333,.333,7,10,.700,,,6,2,,,,3,19,1972
112,92,Jake Jones,SG,22,CIN,11,,161,22,54,.407,,,,22,54,.407,.407,13,21,.619,,,20,10,,,,19,57,1972
113,93,Nick Jones,SG,26,GSW,65,,478,82,196,.418,,,,82,196,.418,.418,51,61,.836,,,39,45,,,,109,215,1972
114,94,Wali Jones,PG,29,MIL,48,,1030,144,354,.407,,,,144,354,.407,.407,74,90,.822,,,75,141,,,,112,362,1972
115,95,Bob Kauffman,PF,25,BUF,77,,3205,558,1123,.497,,,,558,1123,.497,.497,341,429,.795,,,787,297,,,,273,1457,1972
116,96,Toby Kimball,PF,29,MIL,74,,971,107,229,.467,,,,107,229,.467,.467,44,81,.543,,,312,60,,,,137,258,1972
117,97,Jim King,SG,30,CHI,73,,1014,162,356,.455,,,,162,356,.455,.455,89,113,.788,,,81,101,,,,103,413,1972
118,98,Ron Knight,SF,24,POR,49,,483,112,257,.436,,,,112,257,.436,.436,31,62,.500,,,116,33,,,,52,255,1972
119,99,Don Kojis,SF,33,SEA,73,,1857,322,687,.469,,,,322,687,.469,.469,188,237,.793,,,335,82,,,,168,832,1972
120,100,Howard Komives,PG,30,DET,79,,2071,262,702,.373,,,,262,702,.373,.373,164,203,.808,,,172,291,,,,196,688,1972
121,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
122,101,Steve Kuberski,PF,24,BOS,71,,1128,185,444,.417,,,,185,444,.417,.417,80,102,.784,,,320,46,,,,130,450,1972
123,102,Sam Lacey,C,23,CIN,81,,2832,410,972,.422,,,,410,972,.422,.422,119,169,.704,,,968,173,,,,284,939,1972
124,103,Bob Lanier*,C,23,DET,80,,3092,834,1690,.493,,,,834,1690,.493,.493,388,505,.768,,,1132,248,,,,297,2056,1972
125,104,Stu Lantz,SG,25,HOU,81,,3097,557,1279,.435,,,,557,1279,.435,.435,387,462,.838,,,345,337,,,,211,1501,1972
126,105,Mo Layton,PG,23,PHO,80,,1849,304,717,.424,,,,304,717,.424,.424,122,165,.739,,,164,247,,,,219,730,1972
127,106,Clyde Lee,PF,27,GSW,78,,2674,256,544,.471,,,,256,544,.471,.471,120,222,.541,,,1132,85,,,,244,632,1972
128,107,Kevin Loughery,SG,31,TOT,76,,1771,341,809,.422,,,,341,809,.422,.422,263,320,.822,,,183,196,,,,213,945,1972
129,107,Kevin Loughery,SG,31,BAL,2,,42,4,17,.235,,,,4,17,.235,.235,5,8,.625,,,5,8,,,,5,13,1972
130,107,Kevin Loughery,SG,31,PHI,74,,1729,337,792,.426,,,,337,792,.426,.426,258,312,.827,,,178,188,,,,208,932,1972
131,108,Bob Love,PF,29,CHI,79,,3108,819,1854,.442,,,,819,1854,.442,.442,399,509,.784,,,518,125,,,,235,2037,1972
132,109,Stan Love,PF,22,BAL,74,,1327,242,536,.451,,,,242,536,.451,.451,103,140,.736,,,338,52,,,,202,587,1972
133,110,Charlie Lowery,PG,22,MIL,20,,134,17,38,.447,,,,17,38,.447,.447,11,18,.611,,,19,14,,,,16,45,1972
134,111,Jerry Lucas*,C,31,NYK,77,,2926,543,1060,.512,,,,543,1060,.512,.512,197,249,.791,,,1011,318,,,,218,1283,1972
135,112,Pete Maravich*,SG,24,ATL,66,,2302,460,1077,.427,,,,460,1077,.427,.427,355,438,.811,,,256,393,,,,207,1275,1972
136,113,Jack Marin,SF,27,BAL,78,,2927,690,1444,.478,,,,690,1444,.478,.478,356,398,.894,,,528,169,,,,240,1736,1972
137,114,Harvey Marlatt,SG,23,DET,31,,506,60,149,.403,,,,60,149,.403,.403,36,42,.857,,,62,60,,,,64,156,1972
138,115,Jim Marsh,SF,25,POR,39,,375,39,117,.333,,,,39,117,.333,.333,41,59,.695,,,84,30,,,,50,119,1972
139,116,Eddie Mast,PF,23,NYK,40,,270,39,112,.348,,,,39,112,.348,.348,25,41,.610,,,73,10,,,,39,103,1972
140,117,Don May,SF,26,ATL,75,,1285,234,476,.492,,,,234,476,.492,.492,126,164,.768,,,217,55,,,,133,594,1972
141,118,Willie McCarter,SG,25,POR,39,,612,103,257,.401,,,,103,257,.401,.401,37,55,.673,,,43,85,,,,58,243,1972
142,119,Jim McDaniels,C,23,SEA,12,,235,51,123,.415,,,,51,123,.415,.415,11,18,.611,,,82,9,,,,26,113,1972
143,120,Jon McGlocklin,SG,28,MIL,80,,2213,374,733,.510,,,,374,733,.510,.510,109,126,.865,,,181,231,,,,146,857,1972
144,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
145,121,Gil McGregor,PF,22,CIN,42,,532,66,182,.363,,,,66,182,.363,.363,39,56,.696,,,148,18,,,,120,171,1972
146,122,Kenny McIntosh,SF,23,CHI,43,,405,57,168,.339,,,,57,168,.339,.339,21,44,.477,,,89,18,,,,41,135,1972
147,123,Stan McKenzie,SF,27,POR,82,,2036,410,834,.492,,,,410,834,.492,.492,315,379,.831,,,272,148,,,,240,1135,1972
148,124,McCoy McLemore,SF,29,TOT,27,,246,28,71,.394,,,,28,71,.394,.394,20,24,.833,,,73,22,,,,33,76,1972
149,124,McCoy McLemore,SF,29,MIL,10,,99,9,28,.321,,,,9,28,.321,.321,11,12,.917,,,34,12,,,,18,29,1972
150,124,McCoy McLemore,SF,29,HOU,17,,147,19,43,.442,,,,19,43,.442,.442,9,12,.750,,,39,10,,,,15,47,1972
151,125,Jim McMillian,SF,23,LAL,80,,3050,642,1331,.482,,,,642,1331,.482,.482,219,277,.791,,,522,209,,,,209,1503,1972
152,126,Cliff Meely,PF,24,HOU,77,,1815,315,776,.406,,,,315,776,.406,.406,133,197,.675,,,507,119,,,,254,763,1972
153,127,Dean Meminger,SG,23,NYK,78,,1173,139,293,.474,,,,139,293,.474,.474,79,140,.564,,,185,103,,,,137,357,1972
154,128,John Mengelt,SG,22,CIN,78,,1438,287,605,.474,,,,287,605,.474,.474,208,252,.825,,,148,146,,,,163,782,1972
155,129,Eddie Miles,SG,31,NYK,42,,198,23,64,.359,,,,23,64,.359,.359,16,18,.889,,,16,17,,,,46,62,1972
156,130,Steve Mix,SF,24,DET,8,,104,15,47,.319,,,,15,47,.319,.319,7,12,.583,,,23,4,,,,7,37,1972
157,131,Earl Monroe*,SG-PG,27,TOT,63,,1337,287,662,.434,,,,287,662,.434,.434,175,224,.781,,,100,142,,,,139,749,1972
158,131,Earl Monroe*,PG,27,BAL,3,,103,26,64,.406,,,,26,64,.406,.406,13,18,.722,,,8,10,,,,9,65,1972
159,131,Earl Monroe*,SG,27,NYK,60,,1234,261,598,.436,,,,261,598,.436,.436,162,206,.786,,,92,132,,,,130,684,1972
160,132,Otto Moore,C,25,PHO,81,,1624,260,597,.436,,,,260,597,.436,.436,94,156,.603,,,540,88,,,,212,614,1972
161,133,Rex Morgan,SG,23,BOS,28,,150,16,50,.320,,,,16,50,.320,.320,23,31,.742,,,30,17,,,,34,55,1972
162,134,Erwin Mueller,PF,27,DET,42,,605,68,197,.345,,,,68,197,.345,.345,43,74,.581,,,147,57,,,,64,179,1972
163,135,Jeff Mullins,SG,29,GSW,80,,3214,685,1466,.467,,,,685,1466,.467,.467,350,441,.794,,,444,471,,,,260,1720,1972
164,136,Calvin Murphy*,PG,23,HOU,82,,2538,571,1255,.455,,,,571,1255,.455,.455,349,392,.890,,,258,393,,,,298,1491,1972
165,137,Dorie Murrey,PF,28,BAL,51,,421,43,113,.381,,,,43,113,.381,.381,24,39,.615,,,126,17,,,,76,110,1972
166,138,Barry Nelson,C,22,MIL,28,,102,15,36,.417,,,,15,36,.417,.417,5,10,.500,,,20,7,,,,21,35,1972
167,139,Don Nelson*,PF,31,BOS,82,,2086,389,811,.480,,,,389,811,.480,.480,356,452,.788,,,453,192,,,,220,1134,1972
168,140,Mike Newlin,SG,23,HOU,82,,1495,256,618,.414,,,,256,618,.414,.414,108,144,.750,,,228,135,,,,233,620,1972
169,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
170,141,Willie Norwood,SF,24,DET,78,,1272,222,440,.505,,,,222,440,.505,.505,140,215,.651,,,316,43,,,,229,584,1972
171,142,Steve Patterson,C,23,CLE,65,,775,94,263,.357,,,,94,263,.357,.357,23,46,.500,,,228,54,,,,80,211,1972
172,143,Charlie Paulk,PF,25,TOT,35,,211,24,88,.273,,,,24,88,.273,.273,15,21,.714,,,64,11,,,,31,63,1972
173,143,Charlie Paulk,PF,25,CHI,7,,60,8,28,.286,,,,8,28,.286,.286,7,9,.778,,,15,4,,,,7,23,1972
174,143,Charlie Paulk,PF,25,NYK,28,,151,16,60,.267,,,,16,60,.267,.267,8,12,.667,,,49,7,,,,24,40,1972
175,144,Tom Payne,C,21,ATL,29,,227,45,103,.437,,,,45,103,.437,.437,29,46,.630,,,69,15,,,,40,119,1972
176,145,Curtis Perry,C,23,TOT,75,,1826,181,486,.372,,,,181,486,.372,.372,76,119,.639,,,593,100,,,,261,438,1972
177,145,Curtis Perry,C,23,HOU,25,,355,38,115,.330,,,,38,115,.330,.330,12,24,.500,,,122,22,,,,47,88,1972
178,145,Curtis Perry,C,23,MIL,50,,1471,143,371,.385,,,,143,371,.385,.385,64,95,.674,,,471,78,,,,214,350,1972
179,146,Geoff Petrie,SG,23,POR,60,,2155,465,1115,.417,,,,465,1115,.417,.417,202,256,.789,,,133,248,,,,108,1132,1972
180,147,Howard Porter,SF,23,CHI,67,,730,171,403,.424,,,,171,403,.424,.424,59,77,.766,,,183,24,,,,88,401,1972
181,148,Bob Portman,SG,24,GSW,61,,553,89,221,.403,,,,89,221,.403,.403,53,60,.883,,,133,26,,,,69,231,1972
182,149,Mike Price,SG,23,NYK,6,,40,5,14,.357,,,,5,14,.357,.357,9,11,.818,,,6,6,,,,10,19,1972
183,150,Bob Quick,SF,25,DET,18,,204,39,82,.476,,,,39,82,.476,.476,34,45,.756,,,51,11,,,,29,112,1972
184,151,Luther Rackley,C,25,TOT,71,,683,103,240,.429,,,,103,240,.429,.429,50,88,.568,,,208,21,,,,107,256,1972
185,151,Luther Rackley,C,25,CLE,9,,65,11,25,.440,,,,11,25,.440,.440,1,4,.250,,,21,3,,,,3,23,1972
186,151,Luther Rackley,C,25,NYK,62,,618,92,215,.428,,,,92,215,.428,.428,49,84,.583,,,187,18,,,,104,233,1972
187,152,Clifford Ray,C,23,CHI,82,,1872,222,445,.499,,,,222,445,.499,.499,134,218,.615,,,869,254,,,,296,578,1972
188,153,Willis Reed*,C,29,NYK,11,,363,60,137,.438,,,,60,137,.438,.438,27,39,.692,,,96,22,,,,30,147,1972
189,154,Jackie Ridgle,SG,23,CLE,32,,107,19,44,.432,,,,19,44,.432,.432,19,26,.731,,,15,7,,,,15,57,1972
190,155,Pat Riley*,SG,26,LAL,67,,926,197,441,.447,,,,197,441,.447,.447,55,74,.743,,,127,75,,,,110,449,1972
191,156,Rich Rinaldi,SG,22,BAL,39,,159,42,104,.404,,,,42,104,.404,.404,20,30,.667,,,18,15,,,,25,104,1972
