,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
17,16,Nat Clifton*,PF,31,NYK,72,,2179,257,699,.368,,,,257,699,.368,.368,174,277,.628,,,528,176,,,,215,688,1954
18,17,Jack Coleman,PF,29,ROC,71,,2377,289,714,.405,,,,289,714,.405,.405,108,181,.597,,,589,158,,,,201,686,1954
19,18,Chuck Cooper*,SF,27,BOS,70,,1101,78,261,.299,,,,78,261,.299,.299,78,116,.672,,,304,74,,,,150,234,1954
20,19,Bob Cousy*,PG,25,BOS,72,,2857,486,1262,.385,,,,486,1262,.385,.385,411,522,.787,,,394,518,,,,201,1383,1954
21,20,Bob Davies*,PG,34,ROC,72,,2137,288,777,.371,,,,288,777,.371,.371,311,433,.718,,,194,323,,,,224,887,1954
22,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1954
23,21,Walt Davis,PF,23,PHW,68,,1568,167,455,.367,,,,167,455,.367,.367,65,101,.644,,,435,58,,,,207,399,1954
24,22,Bob Donham,SG,27,BOS,68,,1451,141,315,.448,,,,141,315,.448,.448,118,213,.554,,,267,186,,,,235,400,1954
25,23,Gene Dyker,F,23,MLH,11,,91,6,26,.231,,,,6,26,.231,.231,4,8,.500,,,16,5,,,,21,16,1954
26,24,Ed Earle,PF,26,SYR,2,,12,1,2,.500,,,,1,2,.500,.500,2,4,.500,,,2,0,,,,0,4,1954
27,25,Ray Felix,C,23,BLB,72,,2672,410,983,.417,,,,410,983,.417,.417,449,704,.638,,,958,82,,,,253,1269,1954
28,26,Danny Finn,PG,25,PHW,68,,1562,170,495,.343,,,,170,495,.343,.343,126,196,.643,,,216,265,,,,215,466,1954
29,27,Larry Foust,C,25,FTW,72,,2693,376,919,.409,,,,376,919,.409,.409,338,475,.712,,,967,161,,,,258,1090,1954
30,28,Jim Fritsche,PF,22,TOT,68,,1221,116,379,.306,,,,116,379,.306,.306,49,68,.721,,,217,73,,,,103,281,1954
31,28,Jim Fritsche,PF,22,MNL,2,,8,0,3,.000,,,,0,3,.000,.000,1,4,.250,,,0,0,,,,0,1,1954
32,28,Jim Fritsche,PF,22,BLB,66,,1213,116,376,.309,,,,116,376,.309,.309,48,64,.750,,,217,73,,,,103,280,1954
33,29,Joe Fulks*,PF,32,PHW,61,,501,61,229,.266,,,,61,229,.266,.266,28,49,.571,,,101,28,,,,90,150,1954
34,30,Bill Gabor,SG,31,SYR,61,,1211,204,551,.370,,,,204,551,.370,.370,139,194,.716,,,96,162,,,,183,547,1954
35,31,Harry Gallatin*,PF,26,NYK,72,,2690,258,639,.404,,,,258,639,.404,.404,433,552,.784,,,1098,153,,,,208,949,1954
36,32,Jack George,PG,25,PHW,71,,2648,259,736,.352,,,,259,736,.352,.352,157,266,.590,,,386,312,,,,210,675,1954
37,33,Bato Govedarica,PG,25,SYR,23,,258,25,79,.316,,,,25,79,.316,.316,25,37,.676,,,18,24,,,,44,75,1954
38,34,Joe Graboski,PF,24,PHW,71,,2759,354,1000,.354,,,,354,1000,.354,.354,236,350,.674,,,670,163,,,,223,944,1954
39,35,Norm Grekin,F,23,PHW,1,,1,0,0,,,,,0,0,,,0,0,,,,0,0,,,,1,0,1954
40,36,Alex Hannum*,PF,30,ROC,72,,1707,175,503,.348,,,,175,503,.348,.348,102,164,.622,,,350,105,,,,279,452,1954
41,37,Rollen Hans,SG,22,BLB,67,,1556,191,515,.371,,,,191,515,.371,.371,101,180,.561,,,160,181,,,,172,483,1954
42,38,Bob Harris,SF,26,BOS,71,,1898,156,409,.381,,,,156,409,.381,.381,108,172,.628,,,517,94,,,,224,420,1954
43,39,Bob Harrison,SG,26,TOT,64,,1443,144,449,.321,,,,144,449,.321,.321,94,158,.595,,,130,139,,,,218,382,1954
44,39,Bob Harrison,G,26,MNL,40,,619,54,181,.298,,,,54,181,.298,.298,47,71,.662,,,58,56,,,,116,155,1954
45,39,Bob Harrison,SG,26,MLH,24,,824,90,268,.336,,,,90,268,.336,.336,47,87,.540,,,72,83,,,,102,227,1954
46,40,Lew Hitch,PF,24,MLH,72,,2452,221,603,.367,,,,221,603,.367,.367,133,208,.639,,,691,141,,,,176,575,1954
47,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1954
48,41,Paul Hoffman,PG,28,BLB,72,,2505,253,761,.332,,,,253,761,.332,.332,217,303,.716,,,486,285,,,,271,723,1954
49,42,Jim Holstein,SF,23,MNL,70,,1155,88,288,.306,,,,88,288,.306,.306,64,112,.571,,,204,79,,,,140,240,1954
50,43,Red Holzman*,PG,33,MLH,51,,649,74,224,.330,,,,74,224,.330,.330,48,73,.658,,,46,75,,,,73,196,1954
51,44,Bob Houbregs*,PF,21,TOT,70,,1970,209,562,.372,,,,209,562,.372,.372,190,266,.714,,,375,123,,,,209,608,1954
52,44,Bob Houbregs*,C-F,21,MLH,11,,166,19,62,.306,,,,19,62,.306,.306,26,34,.765,,,46,9,,,,21,64,1954
53,44,Bob Houbregs*,PF,21,BLB,59,,1804,190,500,.380,,,,190,500,.380,.380,164,232,.707,,,329,114,,,,188,544,1954
54,45,Mel Hutchins,PF,25,FTW,72,,2934,295,736,.401,,,,295,736,.401,.401,151,223,.677,,,695,210,,,,229,741,1954
55,46,Neil Johnston*,C,24,PHW,72,,3296,591,1317,.449,,,,591,1317,.449,.449,577,772,.747,,,797,203,,,,259,1759,1954
56,47,Billy Kenville,PG,23,SYR,72,,1405,149,388,.384,,,,149,388,.384,.384,136,182,.747,,,247,122,,,,138,434,1954
57,48,George King,PG,25,SYR,72,,2370,280,744,.376,,,,280,744,.376,.376,257,410,.627,,,268,272,,,,179,817,1954
58,49,Dick Knostman,C,22,SYR,5,,47,3,10,.300,,,,3,10,.300,.300,7,11,.636,,,17,6,,,,9,13,1954
59,50,Bob Lavoy,PF,27,TOT,68,,1277,135,356,.379,,,,135,356,.379,.379,94,129,.729,,,317,78,,,,215,364,1954
60,50,Bob Lavoy,PF,27,MLH,8,,125,16,36,.444,,,,16,36,.444,.444,9,16,.563,,,30,10,,,,19,41,1954
61,50,Bob Lavoy,PF,27,SYR,60,,1152,119,320,.372,,,,119,320,.372,.372,85,113,.752,,,287,68,,,,196,323,1954
62,51,Earl Lloyd*,SF,25,SYR,72,,2206,249,666,.374,,,,249,666,.374,.374,156,209,.746,,,529,115,,,,303,654,1954
63,52,Don Lofgran,SF,24,MLH,21,,380,35,112,.313,,,,35,112,.313,.313,32,49,.653,,,64,26,,,,34,102,1954
64,53,Clyde Lovellette*,C,24,MNL,72,,1255,237,560,.423,,,,237,560,.423,.423,114,164,.695,,,419,51,,,,210,588,1954
65,54,Jim Luisi,PG,25,BLB,31,,367,31,95,.326,,,,31,95,.326,.326,27,41,.659,,,25,35,,,,45,89,1954
66,55,Ed Macauley*,C,25,BOS,71,,2792,462,950,.486,,,,462,950,.486,.486,420,554,.758,,,571,271,,,,168,1344,1954
67,56,Mo Mahoney,F,26,BLB,2,,11,0,2,.000,,,,0,2,.000,.000,0,0,,,,2,1,,,,0,0,1954
68,57,Slater Martin*,PG,28,MNL,69,,2472,254,654,.388,,,,254,654,.388,.388,176,243,.724,,,166,253,,,,198,684,1954
69,58,Al Masino,PG,25,TOT,27,,181,26,62,.419,,,,26,62,.419,.419,30,49,.612,,,28,22,,,,44,82,1954
70,58,Al Masino,PG,25,ROC,11,,50,8,16,.500,,,,8,16,.500,.500,7,12,.583,,,7,7,,,,20,23,1954
71,58,Al Masino,PG,25,SYR,16,,131,18,46,.391,,,,18,46,.391,.391,23,37,.622,,,21,15,,,,24,59,1954
72,59,Alfred McGuire*,PG,25,NYK,64,,849,58,177,.328,,,,58,177,.328,.328,58,133,.436,,,121,103,,,,144,174,1954
73,60,Dick McGuire*,PG,28,NYK,68,,2343,201,493,.408,,,,201,493,.408,.408,220,345,.638,,,310,354,,,,199,622,1954
74,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1954
75,61,Jack McMahon,PG,25,ROC,71,,1891,250,691,.362,,,,250,691,.362,.362,211,303,.696,,,211,238,,,,221,711,1954
76,62,Monk Meineke,PF,23,FTW,71,,1466,135,393,.344,,,,135,393,.344,.344,136,169,.805,,,372,81,,,,214,406,1954
77,63,Ed Mikan,C,28,BOS,9,,71,8,24,.333,,,,8,24,.333,.333,5,9,.556,,,20,3,,,,15,21,1954
78,64,George Mikan*,C,29,MNL,72,,2362,441,1160,.380,,,,441,1160,.380,.380,424,546,.777,,,1028,174,,,,268,1306,1954
79,65,Vern Mikkelsen*,PF,25,MNL,72,,2247,288,771,.374,,,,288,771,.374,.374,221,298,.742,,,615,119,,,,264,797,1954
80,66,Eddie Miller,C,22,BLB,72,,1657,244,600,.407,,,,244,600,.407,.407,231,317,.729,,,537,95,,,,194,719,1954
81,67,Jack Molinas,SF,22,FTW,32,,958,114,292,.390,,,,114,292,.390,.390,142,187,.759,,,228,51,,,,83,370,1954
82,68,Ken Murray,SG,25,FTW,49,,528,53,195,.272,,,,53,195,.272,.272,43,60,.717,,,65,56,,,,60,149,1954
83,69,Jim Neal,C,23,SYR,67,,899,117,369,.317,,,,117,369,.317,.317,78,132,.591,,,257,24,,,,139,312,1954
84,70,Jack Nichols,PF,27,TOT,75,,1607,163,528,.309,,,,163,528,.309,.309,113,152,.743,,,363,104,,,,187,439,1954
85,70,Jack Nichols,PF,27,MLH,15,,356,30,143,.210,,,,30,143,.210,.210,25,36,.694,,,,23,,,,31,85,1954
86,70,Jack Nichols,PF,27,BOS,60,,1251,133,385,.345,,,,133,385,.345,.345,88,116,.759,,,,81,,,,156,354,1954
87,71,Paul Nolen,C,24,BLB,1,,2,0,1,.000,,,,0,1,.000,.000,0,0,,,,1,0,,,,1,0,1954
88,72,Mike Novak,PF,38,SYR,5,,24,0,7,.000,,,,0,7,.000,.000,1,2,.500,,,2,2,,,,9,1,1954
89,73,Wally Osterkorn,PF,25,SYR,70,,2164,203,586,.346,,,,203,586,.346,.346,209,361,.579,,,487,151,,,,209,615,1954
90,74,Bob Peterson,F,22,TOT,8,,60,3,10,.300,,,,3,10,.300,.300,9,11,.818,,,12,3,,,,15,15,1954
91,74,Bob Peterson,F,22,BLB,4,,36,1,5,.200,,,,1,5,.200,.200,5,6,.833,,,2,0,,,,9,7,1954
92,74,Bob Peterson,F,22,MLH,4,,24,2,5,.400,,,,2,5,.400,.400,4,5,.800,,,10,3,,,,6,8,1954
93,75,James Phelan,G,24,PHW,4,,33,0,6,.000,,,,0,6,.000,.000,3,6,.500,,,5,2,,,,9,3,1954
94,76,Andy Phillip*,PG,31,FTW,71,,2705,255,680,.375,,,,255,680,.375,.375,241,330,.730,,,265,449,,,,204,751,1954
95,77,Jim Pollard*,SF,31,MNL,71,,2483,326,882,.370,,,,326,882,.370,.370,179,230,.778,,,500,214,,,,161,831,1954
96,78,George Ratkovicz,PF,31,MLH,69,,2170,197,501,.393,,,,197,501,.393,.393,176,273,.645,,,523,154,,,,255,570,1954
97,79,Connie Rea,G-F,23,BLB,20,,154,9,43,.209,,,,9,43,.209,.209,5,16,.313,,,31,16,,,,13,23,1954
98,80,Frank Reddout,F,22,ROC,7,,18,5,6,.833,,,,5,6,.833,.833,3,4,.750,,,9,0,,,,6,13,1954
99,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1954
100,81,Arnie Risen*,C,29,ROC,72,,2385,321,872,.368,,,,321,872,.368,.368,307,430,.714,,,728,120,,,,284,949,1954
101,82,Al Roges,SF,23,BLB,67,,1937,220,614,.358,,,,220,614,.358,.358,130,179,.726,,,213,160,,,,177,570,1954
102,83,Pep Saul,SG,29,MNL,71,,1805,162,467,.347,,,,162,467,.347,.347,128,170,.753,,,159,139,,,,149,452,1954
103,84,Fred Schaus,SF,28,TOT,67,,1515,161,415,.388,,,,161,415,.388,.388,153,195,.785,,,267,109,,,,176,475,1954
104,84,Fred Schaus,F,28,FTW,23,,272,25,63,.397,,,,25,63,.397,.397,38,50,.760,,,50,21,,,,35,88,1954
105,84,Fred Schaus,SF,28,NYK,44,,1243,136,352,.386,,,,136,352,.386,.386,115,145,.793,,,217,88,,,,141,387,1954
106,85,Dolph Schayes*,C,25,SYR,72,,2655,370,973,.380,,,,370,973,.380,.380,488,590,.827,,,870,214,,,,232,1228,1954
107,86,Dick Schnittker,SF,25,MNL,71,,1040,122,307,.397,,,,122,307,.397,.397,86,132,.652,,,178,59,,,,178,330,1954
108,87,Fred Scolari,PG,31,FTW,64,,1589,159,491,.324,,,,159,491,.324,.324,144,180,.800,,,139,131,,,,155,462,1954
109,88,George Senesky,PG,31,PHW,58,,771,41,119,.345,,,,41,119,.345,.345,29,53,.547,,,66,84,,,,79,111,1954
110,89,Paul Seymour,SG,26,SYR,71,,2727,316,838,.377,,,,316,838,.377,.377,299,368,.813,,,291,364,,,,187,931,1954
111,90,Chuck Share,C,26,TOT,68,,1576,188,493,.381,,,,188,493,.381,.381,188,275,.684,,,555,80,,,,210,564,1954
112,90,Chuck Share,C,26,FTW,21,,155,9,35,.257,,,,9,35,.257,.257,18,30,.600,,,62,10,,,,26,36,1954
113,90,Chuck Share,C,26,MLH,47,,1421,179,458,.391,,,,179,458,.391,.391,170,245,.694,,,493,70,,,,184,528,1954
114,91,Bill Sharman*,SG,27,BOS,72,,2467,412,915,.450,,,,412,915,.450,.450,331,392,.844,,,255,229,,,,211,1155,1954
115,92,Connie Simmons,C,28,NYK,72,,2006,255,713,.358,,,,255,713,.358,.358,210,305,.689,,,484,128,,,,234,720,1954
116,93,Zeke Sinicola,G,25,FTW,9,,33,4,16,.250,,,,4,16,.250,.250,3,6,.500,,,1,3,,,,8,11,1954
117,94,Whitey Skoog,SG,27,MNL,71,,1877,212,530,.400,,,,212,530,.400,.400,72,97,.742,,,224,179,,,,234,496,1954
118,95,Ed Smith,SF,24,NYK,12,,127,14,49,.286,,,,14,49,.286,.286,7,13,.538,,,32,10,,,,17,35,1954
119,96,Joe Smyth,SF,24,TOT,40,,495,48,138,.348,,,,48,138,.348,.348,35,65,.538,,,98,49,,,,53,131,1954
120,96,Joe Smyth,SF,24,NYK,8,,59,5,15,.333,,,,5,15,.333,.333,5,9,.556,,,10,2,,,,8,15,1954
121,96,Joe Smyth,SF,24,BLB,32,,436,43,123,.350,,,,43,123,.350,.350,30,56,.536,,,88,47,,,,45,116,1954
122,97,Odie Spears,SF,29,ROC,72,,1633,184,505,.364,,,,184,505,.364,.364,183,238,.769,,,310,109,,,,211,551,1954
123,98,Don Sunderlage,SG,24,MLH,68,,2232,254,748,.340,,,,254,748,.340,.340,252,337,.748,,,225,187,,,,263,760,1954
124,99,Dick Surhoff,PF,24,MLH,32,,358,43,129,.333,,,,43,129,.333,.333,47,62,.758,,,69,23,,,,53,133,1954
125,100,Norm Swanson,SF,23,ROC,63,,611,31,137,.226,,,,31,137,.226,.226,38,64,.594,,,110,33,,,,91,100,1954
126,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1954
127,101,Bill Tosheff,PG,27,MLH,71,,1825,168,578,.291,,,,168,578,.291,.291,156,210,.743,,,163,196,,,,207,492,1954
128,102,Hal Uplinger,SG,24,BLB,23,,268,33,94,.351,,,,33,94,.351,.351,20,22,.909,,,31,26,,,,42,86,1954
129,103,Ernie Vandeweghe,SG,25,NYK,15,,271,37,103,.359,,,,37,103,.359,.359,25,31,.806,,,20,29,,,,38,99,1954
130,104,Paul Walther,SG,26,PHW,64,,2067,138,392,.352,,,,138,392,.352,.352,145,206,.704,,,257,220,,,,199,421,1954
131,105,Isaac Walthour,G,23,MLH,4,,30,1,6,.167,,,,1,6,.167,.167,0,0,,,,1,2,,,,6,2,1954
132,106,Bobby Wanzer*,SG,32,ROC,72,,2538,322,835,.386,,,,322,835,.386,.386,314,428,.734,,,392,254,,,,171,958,1954
133,107,Mark Workman,F-C,23,BLB,14,,151,25,60,.417,,,,25,60,.417,.417,6,10,.600,,,37,7,,,,31,56,1954
134,108,George Yardley*,SF,25,FTW,63,,1489,209,492,.425,,,,209,492,.425,.425,146,205,.712,,,407,99,,,,166,564,1954
135,109,Max Zaslofsky,SG,28,TOT,65,,1881,278,756,.368,,,,278,756,.368,.368,255,357,.714,,,160,154,,,,142,811,1954
136,109,Max Zaslofsky,SG,28,BLB,11,,418,57,162,.352,,,,57,162,.352,.352,66,86,.767,,,43,33,,,,24,180,1954
137,109,Max Zaslofsky,SG,28,MLH,9,,299,47,138,.341,,,,47,138,.341,.341,42,59,.712,,,28,23,,,,17,136,1954
138,109,Max Zaslofsky,SG,28,FTW,45,,1164,174,456,.382,,,,174,456,.382,.382,147,212,.693,,,89,98,,,,101,495,1954
139,110,Zeke Zawoluk,SF,23,PHW,71,,1795,203,540,.376,,,,203,540,.376,.376,186,230,.809,,,330,99,,,,220,592,1954
