,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
49,44,Happy Hairston,SF,24,CIN,79,,2442,461,962,.479,,,,461,962,.479,.479,252,382,.660,,,631,62,,,,273,1174,1967
50,45,Reggie Harding,C,24,DET,74,,1367,172,383,.449,,,,172,383,.449,.449,63,103,.612,,,455,94,,,,164,407,1967
51,46,John Havlicek*,SF,26,BOS,81,,2602,684,1540,.444,,,,684,1540,.444,.444,365,441,.828,,,532,278,,,,210,1733,1967
52,47,Tom Hawkins,SF,30,LAL,76,,1798,275,572,.481,,,,275,572,.481,.481,82,173,.474,,,434,83,,,,207,632,1967
53,48,Walt Hazzard,PG,24,LAL,79,,1642,301,706,.426,,,,301,706,.426,.426,129,177,.729,,,231,323,,,,203,731,1967
54,49,Fred Hetzel,PF,24,SFW,77,,2123,373,932,.400,,,,373,932,.400,.400,192,237,.810,,,639,111,,,,228,938,1967
55,50,Wayne Hightower,PF,27,TOT,72,,1310,195,567,.344,,,,195,567,.344,.344,153,210,.729,,,405,64,,,,190,543,1967
56,50,Wayne Hightower,PF,27,BAL,43,,746,103,308,.334,,,,103,308,.334,.334,89,124,.718,,,241,36,,,,110,295,1967
57,50,Wayne Hightower,PF,27,DET,29,,564,92,259,.355,,,,92,259,.355,.355,64,86,.744,,,164,28,,,,80,248,1967
58,51,Bob Hogsett,PF,26,DET,7,,22,5,16,.313,,,,5,16,.313,.313,6,6,1.000,,,3,1,,,,5,16,1967
59,52,Tom Hoover,C,26,STL,17,,129,13,31,.419,,,,13,31,.419,.419,5,13,.385,,,36,8,,,,35,31,1967
60,53,Bailey Howell*,PF,30,BOS,81,,2503,636,1242,.512,,,,636,1242,.512,.512,349,471,.741,,,677,103,,,,296,1621,1967
61,54,Lou Hudson,SF,22,STL,80,,2446,620,1328,.467,,,,620,1328,.467,.467,231,327,.706,,,435,95,,,,277,1471,1967
62,55,Darrall Imhoff,C,28,LAL,81,,2725,370,780,.474,,,,370,780,.474,.474,127,207,.614,,,1080,222,,,,281,867,1967
63,56,Luke Jackson,PF,25,PHI,81,,2377,386,882,.438,,,,386,882,.438,.438,198,261,.759,,,724,114,,,,276,970,1967
64,57,Gus Johnson*,SF,28,BAL,73,,2626,620,1377,.450,,,,620,1377,.450,.450,271,383,.708,,,855,194,,,,281,1511,1967
65,58,Neil Johnson,PF,23,NYK,51,,522,59,171,.345,,,,59,171,.345,.345,57,86,.663,,,167,38,,,,102,175,1967
66,59,K.C. Jones*,PG,34,BOS,78,,2446,182,459,.397,,,,182,459,.397,.397,119,189,.630,,,239,389,,,,273,483,1967
67,60,Sam Jones*,SG,33,BOS,72,,2325,638,1406,.454,,,,638,1406,.454,.454,318,371,.857,,,338,217,,,,191,1594,1967
68,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1967
69,61,Wali Jones,PG,24,PHI,81,,2249,423,982,.431,,,,423,982,.431,.431,223,266,.838,,,265,303,,,,246,1069,1967
70,62,Toby Kimball,PF,24,BOS,38,,222,35,97,.361,,,,35,97,.361,.361,27,40,.675,,,146,13,,,,42,97,1967
71,63,Jim King,SG,25,SFW,67,,1667,286,685,.418,,,,286,685,.418,.418,174,221,.787,,,319,240,,,,193,746,1967
72,64,Don Kojis,SF,28,CHI,78,,1655,329,773,.426,,,,329,773,.426,.426,134,222,.604,,,479,70,,,,204,792,1967
73,65,Howard Komives,PG,25,NYK,65,,2282,402,995,.404,,,,402,995,.404,.404,217,253,.858,,,183,401,,,,213,1021,1967
74,66,Tommy Kron,SG,23,STL,32,,221,27,87,.310,,,,27,87,.310,.310,13,19,.684,,,36,46,,,,35,67,1967
75,67,Rudy LaRusso,PF,29,LAL,45,,1292,211,509,.415,,,,211,509,.415,.415,156,224,.696,,,351,78,,,,149,578,1967
76,68,Clyde Lee,C,22,SFW,74,,1247,205,503,.408,,,,205,503,.408,.408,105,166,.633,,,551,77,,,,168,515,1967
77,69,George Lee,F-G,30,SFW,1,,5,3,4,.750,,,,3,4,.750,.750,6,7,.857,,,0,0,,,,0,12,1967
78,70,Freddie Lewis,PG,23,CIN,32,,334,60,153,.392,,,,60,153,.392,.392,29,41,.707,,,44,40,,,,49,149,1967
79,71,Kevin Loughery,SG,26,BAL,76,,2577,520,1306,.398,,,,520,1306,.398,.398,340,412,.825,,,349,288,,,,294,1380,1967
80,72,Bob Love,PF,24,CIN,66,,1074,173,403,.429,,,,173,403,.429,.429,93,147,.633,,,257,49,,,,153,439,1967
81,73,Jerry Lucas*,PF,26,CIN,81,,3558,577,1257,.459,,,,577,1257,.459,.459,284,359,.791,,,1547,268,,,,280,1438,1967
82,74,Jack Marin,SF,22,BAL,74,,1323,283,632,.448,,,,283,632,.448,.448,145,187,.775,,,313,75,,,,199,711,1967
83,75,Jon McGlocklin,SF,23,CIN,60,,1194,217,493,.440,,,,217,493,.440,.440,74,104,.712,,,164,93,,,,84,508,1967
84,76,McCoy McLemore,SF,24,CHI,79,,1382,258,670,.385,,,,258,670,.385,.385,210,272,.772,,,374,62,,,,189,726,1967
85,77,Bill Melchionni,PG,22,PHI,73,,692,138,353,.391,,,,138,353,.391,.391,39,60,.650,,,98,98,,,,73,315,1967
86,78,Tom Meschery,PF,28,SFW,72,,1846,293,706,.415,,,,293,706,.415,.415,175,244,.717,,,549,94,,,,264,761,1967
87,79,Eddie Miles,SG,26,DET,81,,2419,582,1363,.427,,,,582,1363,.427,.427,261,338,.772,,,298,181,,,,216,1425,1967
88,80,Wayne Molis,C,23,NYK,13,,75,19,51,.373,,,,19,51,.373,.373,7,13,.538,,,22,2,,,,9,45,1967
89,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1967
90,81,Erwin Mueller,C,22,CHI,80,,2136,422,957,.441,,,,422,957,.441,.441,171,260,.658,,,497,131,,,,223,1015,1967
91,82,Jeff Mullins,SG,24,SFW,77,,1835,421,919,.458,,,,421,919,.458,.458,150,214,.701,,,388,226,,,,195,992,1967
92,83,Dorie Murrey,PF,23,DET,35,,311,33,82,.402,,,,33,82,.402,.402,32,54,.593,,,102,12,,,,57,98,1967
93,84,Don Nelson*,SF,26,BOS,79,,1202,227,509,.446,,,,227,509,.446,.446,141,190,.742,,,295,65,,,,143,595,1967
94,85,Paul Neumann,PG,29,SFW,78,,2421,386,911,.424,,,,386,911,.424,.424,312,390,.800,,,272,342,,,,266,1084,1967
95,86,Don Ohl,SG,30,BAL,58,,2024,452,1002,.451,,,,452,1002,.451,.451,276,354,.780,,,189,168,,,,153,1180,1967
96,87,Bud Olsen,PF,26,SFW,40,,348,75,167,.449,,,,75,167,.449,.449,23,58,.397,,,103,32,,,,51,173,1967
97,88,Ron Reed,PF,24,DET,62,,1248,223,600,.372,,,,223,600,.372,.372,79,133,.594,,,423,81,,,,145,525,1967
98,89,Willis Reed*,PF,24,NYK,78,,2824,635,1298,.489,,,,635,1298,.489,.489,358,487,.735,,,1136,126,,,,293,1628,1967
99,90,Oscar Robertson*,PG,28,CIN,79,,3468,838,1699,.493,,,,838,1699,.493,.493,736,843,.873,,,486,845,,,,226,2412,1967
100,91,Flynn Robinson,PG,25,CIN,76,,1140,274,599,.457,,,,274,599,.457,.457,120,154,.779,,,133,110,,,,197,668,1967
101,92,Guy Rodgers*,PG,31,CHI,81,,3063,538,1377,.391,,,,538,1377,.391,.391,383,475,.806,,,346,908,,,,243,1459,1967
102,93,Bill Russell*,C,32,BOS,81,,3297,395,870,.454,,,,395,870,.454,.454,285,467,.610,,,1700,472,,,,258,1075,1967
103,94,Cazzie Russell,SF,22,NYK,77,,1696,344,789,.436,,,,344,789,.436,.436,179,228,.785,,,251,187,,,,174,867,1967
104,95,Tom Sanders*,SF,28,BOS,81,,1926,323,755,.428,,,,323,755,.428,.428,178,218,.817,,,439,91,,,,304,824,1967
105,96,Dave Schellhase,PG,22,CHI,31,,212,40,111,.360,,,,40,111,.360,.360,14,22,.636,,,29,23,,,,27,94,1967
106,97,Ray Scott,C-PF,28,TOT,72,,2446,458,1144,.400,,,,458,1144,.400,.400,256,366,.699,,,760,160,,,,215,1172,1967
107,97,Ray Scott,C,28,DET,45,,1477,252,681,.370,,,,252,681,.370,.370,156,206,.757,,,404,84,,,,132,660,1967
108,97,Ray Scott,PF,28,BAL,27,,969,206,463,.445,,,,206,463,.445,.445,100,160,.625,,,356,76,,,,83,512,1967
109,98,Larry Siegfried,PG,27,BOS,73,,1891,368,833,.442,,,,368,833,.442,.442,294,347,.847,,,228,250,,,,207,1030,1967
110,99,Paul Silas,PF,23,STL,77,,1570,207,482,.429,,,,207,482,.429,.429,113,213,.531,,,669,74,,,,208,527,1967
111,100,Jerry Sloan*,SG,24,CHI,80,,2942,525,1214,.432,,,,525,1214,.432,.432,340,427,.796,,,726,170,,,,293,1390,1967
112,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1967
113,101,Adrian Smith,SG,30,CIN,81,,2636,502,1147,.438,,,,502,1147,.438,.438,343,380,.903,,,205,187,,,,272,1347,1967
114,102,Dick Snyder,SG,22,STL,55,,676,144,333,.432,,,,144,333,.432,.432,46,61,.754,,,91,59,,,,82,334,1967
115,103,Dave Stallworth,SF,25,NYK,76,,1889,380,816,.466,,,,380,816,.466,.466,229,320,.716,,,472,144,,,,226,989,1967
116,104,Joe Strawder,C,26,DET,79,,2156,281,660,.426,,,,281,660,.426,.426,188,262,.718,,,791,82,,,,344,750,1967
117,105,Rod Thorn*,PG,25,STL,67,,1166,233,524,.445,,,,233,524,.445,.445,125,172,.727,,,160,118,,,,88,591,1967
118,106,Nate Thurmond*,C,25,SFW,65,,2761,467,1068,.437,,,,467,1068,.437,.437,280,445,.629,,,1382,166,,,,183,1214,1967
119,107,Gene Tormohlen,C,29,STL,63,,1036,172,403,.427,,,,172,403,.427,.427,50,84,.595,,,347,73,,,,177,394,1967
120,108,John Tresvant,PF,27,DET,68,,1553,256,585,.438,,,,256,585,.438,.438,164,234,.701,,,483,88,,,,246,676,1967
121,109,Dick Van Arsdale,SG,23,NYK,79,,2892,410,913,.449,,,,410,913,.449,.449,371,509,.729,,,555,247,,,,264,1191,1967
122,110,Tom Van Arsdale,SG,23,DET,79,,2134,347,887,.391,,,,347,887,.391,.391,272,347,.784,,,341,193,,,,241,966,1967
123,111,Chico Vaughn,SG,26,DET,51,,680,85,226,.376,,,,85,226,.376,.376,50,74,.676,,,67,75,,,,54,220,1967
124,112,Chet Walker*,SF,26,PHI,81,,2691,561,1150,.488,,,,561,1150,.488,.488,445,581,.766,,,660,188,,,,232,1567,1967
125,113,Gerry Ward,SG,25,CHI,76,,1042,117,307,.381,,,,117,307,.381,.381,87,138,.630,,,179,130,,,,169,321,1967
126,114,Jim Ware,PF,22,CIN,33,,201,30,97,.309,,,,30,97,.309,.309,10,17,.588,,,69,6,,,,35,70,1967
127,115,Ben Warley,SF,30,BAL,62,,1037,125,312,.401,,,,125,312,.401,.401,134,170,.788,,,325,51,,,,176,384,1967
128,116,Bob Warlick,SG,25,SFW,12,,65,15,52,.288,,,,15,52,.288,.288,6,11,.545,,,20,10,,,,4,36,1967
129,117,Jim Washington,PF,23,CHI,77,,1475,252,604,.417,,,,252,604,.417,.417,88,159,.553,,,468,56,,,,181,592,1967
130,118,Ron Watts,F,23,BOS,27,,89,11,44,.250,,,,11,44,.250,.250,16,23,.696,,,38,1,,,,16,38,1967
131,119,Bob Weiss,PG,24,PHI,6,,29,5,10,.500,,,,5,10,.500,.500,2,5,.400,,,3,10,,,,8,12,1967
132,120,Walt Wesley,C,22,CIN,64,,909,131,333,.393,,,,131,333,.393,.393,52,123,.423,,,329,19,,,,161,314,1967
133,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1967
134,121,Jerry West*,PG,28,LAL,66,,2670,645,1389,.464,,,,645,1389,.464,.464,602,686,.878,,,392,447,,,,160,1892,1967
135,122,Lenny Wilkens*,PG,29,STL,78,,2974,448,1036,.432,,,,448,1036,.432,.432,459,583,.787,,,412,442,,,,280,1355,1967
136,123,George Wilson,C,24,TOT,55,,573,85,234,.363,,,,85,234,.363,.363,58,86,.674,,,206,15,,,,92,228,1967
137,123,George Wilson,C,24,CIN,12,,125,8,41,.195,,,,8,41,.195,.195,13,16,.813,,,43,0,,,,19,29,1967
138,123,George Wilson,C,24,CHI,43,,448,77,193,.399,,,,77,193,.399,.399,45,70,.643,,,163,15,,,,73,199,1967
