,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
24,17,Ron Behagen,PF,28,KCK,9,,126,23,50,.460,,,,23,50,.460,.460,8,11,.727,11,20,31,5,2,1,6,27,54,1979
25,18,Kent Benson,C,24,MIL,82,,2132,413,798,.518,,,,413,798,.518,.518,180,245,.735,187,397,584,204,89,81,156,280,1006,1979
26,19,Del Beshore,PG,22,MIL,1,,1,0,0,,,,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,1979
27,20,Henry Bibby,PG,29,PHI,82,38,2538,368,869,.423,,,,368,869,.423,.423,266,335,.794,72,172,244,371,72,7,197,199,1002,1979
28,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
29,21,Bob Bigelow,SF,25,SDC,29,,413,36,90,.400,,,,36,90,.400,.400,13,21,.619,15,31,46,25,12,2,18,37,85,1979
30,22,Otis Birdsong,SG,23,KCK,82,,2839,741,1456,.509,,,,741,1456,.509,.509,296,408,.725,176,178,354,281,125,17,200,255,1778,1979
31,23,Ron Boone,SG,32,LAL,82,,1583,259,569,.455,,,,259,569,.455,.455,90,104,.865,53,92,145,154,66,11,147,171,608,1979
32,24,Tom Boswell,PF,25,DEN,79,,2201,321,603,.532,,,,321,603,.532,.532,198,284,.697,248,290,538,242,50,51,185,263,840,1979
33,25,Dennis Boyd,PG,24,DET,5,,40,3,12,.250,,,,3,12,.250,.250,0,0,,0,2,2,7,0,0,6,5,6,1979
34,26,Winford Boynes,SG,21,NJN,69,,1176,256,595,.430,,,,256,595,.430,.430,133,169,.787,60,95,155,75,43,7,119,117,645,1979
35,27,Alonzo Bradley,SF,25,HOU,34,,245,37,88,.420,,,,37,88,.420,.420,22,33,.667,13,33,46,17,5,1,17,33,96,1979
36,28,Mike Bratz,PG,23,PHO,77,,1297,242,533,.454,,,,242,533,.454,.454,139,170,.818,55,86,141,179,64,7,135,151,623,1979
37,29,Jim Brewer,PF,27,TOT,80,,1611,141,319,.442,,,,141,319,.442,.442,26,63,.413,159,316,475,87,61,66,97,174,308,1979
38,29,Jim Brewer,PF,27,CLE,55,,1301,114,259,.440,,,,114,259,.440,.440,23,48,.479,125,245,370,74,48,56,78,136,251,1979
39,29,Jim Brewer,PF,27,DET,25,,310,27,60,.450,,,,27,60,.450,.450,3,15,.200,34,71,105,13,13,10,19,38,57,1979
40,30,Ron Brewer,SG,23,POR,81,,2454,434,878,.494,,,,434,878,.494,.494,210,256,.820,88,141,229,165,102,79,153,181,1078,1979
41,31,Junior Bridgeman,SG,25,MIL,82,,1963,540,1067,.506,,,,540,1067,.506,.506,189,228,.829,113,184,297,163,88,41,138,184,1269,1979
42,32,Allan Bristow,SF,27,SAS,74,,1324,174,354,.492,,,,174,354,.492,.492,124,149,.832,80,167,247,231,56,15,108,154,472,1979
43,33,Fred Brown,PG,30,SEA,77,,1961,446,951,.469,,,,446,951,.469,.469,183,206,.888,38,134,172,260,119,23,164,142,1075,1979
44,34,John Brown,SF,27,CHI,77,,1265,152,317,.479,,,,152,317,.479,.479,84,98,.857,83,155,238,104,18,10,89,180,388,1979
45,35,Joe Bryant,PF,24,PHI,70,,1064,205,478,.429,,,,205,478,.429,.429,123,170,.724,96,163,259,103,49,9,114,171,533,1979
46,36,Quinn Buckner,PG,24,MIL,81,,1757,251,553,.454,,,,251,553,.454,.454,79,125,.632,57,153,210,468,156,17,208,224,581,1979
47,37,Greg Bunch,SF,22,NYK,12,,97,9,26,.346,,,,9,26,.346,.346,10,12,.833,9,8,17,4,3,3,5,10,28,1979
48,38,Tom Burleson,C,26,KCK,56,,927,157,342,.459,,,,157,342,.459,.459,121,169,.716,84,197,281,50,26,58,64,183,435,1979
49,39,Don Buse,PG,28,PHO,82,,2544,285,576,.495,,,,285,576,.495,.495,70,91,.769,44,173,217,356,156,18,96,149,640,1979
50,40,Marty Byrnes,SF,22,TOT,79,,1264,187,389,.481,,,,187,389,.481,.481,106,154,.688,90,101,191,104,27,10,119,111,480,1979
51,40,Marty Byrnes,SF,22,PHO,43,,734,109,223,.489,,,,109,223,.489,.489,73,100,.730,49,48,97,61,15,2,79,69,291,1979
52,40,Marty Byrnes,SF,22,NOJ,36,,530,78,166,.470,,,,78,166,.470,.470,33,54,.611,41,53,94,43,12,8,40,42,189,1979
53,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
54,41,Corky Calhoun,SF,28,IND,81,,1332,153,335,.457,,,,153,335,.457,.457,72,86,.837,64,174,238,104,37,19,56,189,378,1979
55,42,Austin Carr,SG,30,CLE,82,,2714,551,1161,.475,,,,551,1161,.475,.475,292,358,.816,155,135,290,217,77,14,175,210,1394,1979
56,43,Kenny Carr,PF,23,LAL,72,,1149,225,450,.500,,,,225,450,.500,.500,83,137,.606,70,222,292,60,38,31,116,152,533,1979
57,44,M.L. Carr,SF,28,DET,80,,3207,587,1143,.514,,,,587,1143,.514,.514,323,435,.743,219,370,589,262,197,46,255,279,1497,1979
58,45,Ron Carter,SG,22,LAL,46,,332,54,124,.435,,,,54,124,.435,.435,36,54,.667,21,24,45,25,17,7,40,54,144,1979
59,46,Harvey Catchings,C,27,TOT,57,4,948,102,243,.420,,,,102,243,.420,.420,60,78,.769,101,201,302,48,23,91,88,132,264,1979
60,46,Harvey Catchings,C,27,PHI,25,4,289,28,68,.412,,,,28,68,.412,.412,13,17,.765,30,68,98,18,8,35,37,42,69,1979
61,46,Harvey Catchings,C,27,NJN,32,,659,74,175,.423,,,,74,175,.423,.423,47,61,.770,71,133,204,30,15,56,51,90,195,1979
62,47,Don Chaney,SG,32,BOS,65,,1074,174,414,.420,,,,174,414,.420,.420,36,42,.857,63,78,141,75,72,11,65,167,384,1979
63,48,Maurice Cheeks*,PG,22,PHI,82,82,2409,292,572,.510,,,,292,572,.510,.510,101,140,.721,63,191,254,431,174,12,193,198,685,1979
64,49,Phil Chenier,SG,28,WSB,27,,385,69,158,.437,,,,69,158,.437,.437,18,28,.643,3,17,20,31,4,5,31,28,156,1979
65,50,Jim Chones,C,29,CLE,82,,2850,472,1073,.440,,,,472,1073,.440,.440,158,215,.735,260,582,842,181,47,102,187,278,1102,1979
66,51,Jim Cleamons,PG,29,NYK,79,,2390,311,657,.473,,,,311,657,.473,.473,130,171,.760,65,160,225,376,73,11,142,147,752,1979
67,52,E.C. Coleman,PF,28,HOU,6,,39,5,7,.714,,,,5,7,.714,.714,1,1,1.000,1,6,7,1,2,0,0,11,11,1979
68,53,Doug Collins,SG,27,PHI,47,44,1595,358,717,.499,,,,358,717,.499,.499,201,247,.814,36,87,123,191,52,20,131,139,917,1979
69,54,Michael Cooper,SG,22,LAL,3,,7,3,6,.500,,,,3,6,.500,.500,0,0,,0,0,0,0,1,0,1,1,6,1979
70,55,Wayne Cooper,C,22,GSW,65,,795,128,293,.437,,,,128,293,.437,.437,41,61,.672,90,190,280,21,7,44,52,118,297,1979
71,56,Dave Corzine,C,22,WSB,59,,532,63,118,.534,,,,63,118,.534,.534,49,63,.778,52,95,147,49,10,14,53,67,175,1979
72,57,Dave Cowens*,C,30,BOS,68,,2517,488,1010,.483,,,,488,1010,.483,.483,151,187,.807,152,500,652,242,76,51,174,263,1127,1979
73,58,Wesley Cox,SF,24,GSW,31,,360,53,123,.431,,,,53,123,.431,.431,40,92,.435,18,45,63,11,13,5,44,68,146,1979
74,59,Charlie Criss,PG,30,ATL,54,,879,109,289,.377,,,,109,289,.377,.377,67,86,.779,19,41,60,138,41,3,79,70,285,1979
75,60,Geoff Crompton,C,23,DEN,20,,88,10,26,.385,,,,10,26,.385,.385,6,12,.500,6,17,23,5,0,3,12,19,26,1979
76,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
77,61,Louie Dampier*,PG,34,SAS,70,,760,123,251,.490,,,,123,251,.490,.490,29,39,.744,15,48,63,124,35,8,39,42,275,1979
78,62,Bob Dandridge,SF,31,WSB,78,,2629,629,1260,.499,,,,629,1260,.499,.499,331,401,.825,109,338,447,365,71,57,222,259,1589,1979
79,63,Adrian Dantley*,SF,23,LAL,60,,1775,374,733,.510,,,,374,733,.510,.510,292,342,.854,131,211,342,138,63,12,155,162,1040,1979
80,64,Brad Davis,PG,23,TOT,27,,298,31,55,.564,,,,31,55,.564,.564,16,23,.696,1,16,17,52,16,2,17,32,78,1979
81,64,Brad Davis,PG,23,LAL,5,,65,8,11,.727,,,,8,11,.727,.727,3,4,.750,0,1,1,9,2,0,6,10,19,1979
82,64,Brad Davis,PG,23,IND,22,,233,23,44,.523,,,,23,44,.523,.523,13,19,.684,1,15,16,43,14,2,11,22,59,1979
83,65,Harry Davis,SF,23,CLE,40,,394,66,153,.431,,,,66,153,.431,.431,30,43,.698,27,39,66,16,13,8,23,66,162,1979
84,66,Johnny Davis,PG,23,IND,79,,2971,565,1240,.456,,,,565,1240,.456,.456,314,396,.793,70,121,191,453,95,22,214,177,1444,1979
85,67,Walter Davis,SF,24,PHO,79,,2437,764,1362,.561,,,,764,1362,.561,.561,340,409,.831,111,262,373,339,147,26,293,250,1868,1979
86,68,Darryl Dawkins,C,22,PHI,78,,2035,430,831,.517,,,,430,831,.517,.517,158,235,.672,123,508,631,128,32,143,197,295,1018,1979
87,69,Coby Dietrick,C,30,SAS,76,,1487,209,400,.523,,,,209,400,.523,.523,79,99,.798,88,227,315,198,72,38,92,206,497,1979
88,70,Jacky Dorsey,SF,24,HOU,20,,108,24,43,.558,,,,24,43,.558,.558,8,16,.500,12,11,23,2,1,2,8,25,56,1979
89,71,Leon Douglas,C,24,DET,78,,2215,342,698,.490,,,,342,698,.490,.490,208,328,.634,248,416,664,74,39,55,190,319,892,1979
90,72,John Drew,SF,24,ATL,79,,2410,650,1375,.473,,,,650,1375,.473,.473,495,677,.731,225,297,522,119,128,16,211,332,1795,1979
91,73,Charles Dudley,PG,28,CHI,43,,684,45,125,.360,,,,45,125,.360,.360,28,42,.667,25,61,86,116,32,1,64,82,118,1979
92,74,Mike Dunleavy,SG,24,HOU,74,,1486,215,425,.506,,,,215,425,.506,.506,159,184,.864,28,100,128,324,56,5,130,168,589,1979
93,75,T.R. Dunn,SG,23,POR,80,,1828,246,549,.448,,,,246,549,.448,.448,122,158,.772,145,199,344,103,86,23,93,166,614,1979
94,76,James Edwards,C,23,IND,82,,2546,534,1065,.501,,,,534,1065,.501,.501,298,441,.676,179,514,693,92,60,109,162,363,1366,1979
95,77,Bob Elliott,PF,23,NJN,14,,282,41,73,.562,,,,41,73,.562,.562,41,56,.732,16,40,56,22,6,4,26,34,123,1979
96,78,Bo Ellis,PF,24,DEN,42,,269,42,92,.457,,,,42,92,.457,.457,29,36,.806,17,45,62,10,10,13,22,45,113,1979
97,79,Len Elmore,C,26,IND,80,,1264,139,342,.406,,,,139,342,.406,.406,56,78,.718,115,287,402,75,62,79,73,183,334,1979
98,80,Alex English*,SF,25,IND,81,,2696,563,1102,.511,,,,563,1102,.511,.511,173,230,.752,253,402,655,271,70,78,196,214,1299,1979
99,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
100,81,Ray Epps,SF,22,GSW,13,,72,10,23,.435,,,,10,23,.435,.435,6,8,.750,0,5,5,2,1,0,2,7,26,1979
101,82,Julius Erving*,SF,28,PHI,78,76,2802,715,1455,.491,,,,715,1455,.491,.491,373,501,.745,198,366,564,357,133,100,315,207,1803,1979
102,83,Chris Ford,SG,30,TOT,81,,2737,538,1142,.471,,,,538,1142,.471,.471,172,227,.758,124,150,274,374,115,25,210,209,1248,1979
103,83,Chris Ford,SG,30,DET,3,,108,13,35,.371,,,,13,35,.371,.371,7,8,.875,9,9,18,5,1,1,10,9,33,1979
104,83,Chris Ford,SG,30,BOS,78,,2629,525,1107,.474,,,,525,1107,.474,.474,165,219,.753,115,141,256,369,114,24,200,200,1215,1979
105,84,Don Ford,PF,26,LAL,79,,1540,228,450,.507,,,,228,450,.507,.507,72,89,.809,83,185,268,101,51,25,93,177,528,1979
106,85,Phil Ford,PG,22,KCK,79,,2723,467,1004,.465,,,,467,1004,.465,.465,326,401,.813,33,149,182,681,174,6,323,245,1260,1979
107,86,Bayard Forrest,C,24,PHO,75,,1243,118,272,.434,,,,118,272,.434,.434,62,115,.539,110,205,315,167,29,37,107,151,298,1979
108,87,Walt Frazier*,PG,33,CLE,12,,279,54,122,.443,,,,54,122,.443,.443,21,27,.778,7,13,20,32,13,2,22,22,129,1979
109,88,World B. Free,PG,25,SDC,78,,2954,795,1653,.481,,,,795,1653,.481,.481,654,865,.756,127,174,301,340,111,35,297,253,2244,1979
110,89,Terry Furlow,SG,24,TOT,78,,1686,388,804,.483,,,,388,804,.483,.483,163,195,.836,76,91,167,184,58,30,134,122,939,1979
111,89,Terry Furlow,SG,24,CLE,49,,1110,275,569,.483,,,,275,569,.483,.483,103,125,.824,44,52,96,103,40,17,87,80,653,1979
112,89,Terry Furlow,SG,24,ATL,29,,576,113,235,.481,,,,113,235,.481,.481,60,70,.857,32,39,71,81,18,13,47,42,286,1979
113,90,Mike Gale,SG,28,SAS,82,,2121,284,612,.464,,,,284,612,.464,.464,91,108,.843,40,146,186,374,152,40,153,192,659,1979
114,91,Gus Gerard,SF,25,TOT,58,,465,84,194,.433,,,,84,194,.433,.433,50,91,.549,40,58,98,21,20,13,36,74,218,1979
115,91,Gus Gerard,SF,25,DET,2,,6,1,3,.333,,,,1,3,.333,.333,1,2,.500,1,0,1,0,2,0,0,0,3,1979
116,91,Gus Gerard,SF,25,KCK,56,,459,83,191,.435,,,,83,191,.435,.435,49,89,.551,39,58,97,21,18,13,36,74,215,1979
117,92,George Gervin*,SF,26,SAS,80,,2888,947,1749,.541,,,,947,1749,.541,.541,471,570,.826,142,258,400,219,137,91,286,275,2365,1979
118,93,John Gianelli,C,28,MIL,82,,2057,256,527,.486,,,,256,527,.486,.486,72,102,.706,122,286,408,160,44,57,106,196,584,1979
119,94,Artis Gilmore*,C,29,CHI,82,,3265,753,1310,.575,,,,753,1310,.575,.575,434,587,.739,293,750,1043,274,50,156,310,280,1940,1979
120,95,Jack Givens,SF,22,ATL,74,,1347,234,564,.415,,,,234,564,.415,.415,102,135,.756,98,116,214,83,72,17,75,121,570,1979
121,96,Mike Glenn,SG,23,NYK,75,,1171,263,486,.541,,,,263,486,.541,.541,57,63,.905,28,54,82,136,37,6,64,113,583,1979
122,97,Glen Gondrezick,SF,23,NYK,75,,1602,161,326,.494,,,,161,326,.494,.494,55,97,.567,147,277,424,106,98,18,95,226,377,1979
123,98,Gail Goodrich*,SG,35,NOJ,74,,2130,382,850,.449,,,,382,850,.449,.449,174,204,.853,68,115,183,357,90,13,185,177,938,1979
124,99,Mike Green,C,27,SAS,76,,1641,235,477,.493,,,,235,477,.493,.493,101,144,.701,131,223,354,116,37,122,89,230,571,1979
125,100,Rickey Green,PG,24,DET,27,,431,67,177,.379,,,,67,177,.379,.379,45,67,.672,15,25,40,63,25,1,44,37,179,1979
126,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
127,101,Steve Green,SF,25,IND,39,,265,42,89,.472,,,,42,89,.472,.472,20,34,.588,22,30,52,21,11,3,17,39,104,1979
128,102,Tommie Green,PG,22,NOJ,59,,809,92,237,.388,,,,92,237,.388,.388,48,63,.762,20,48,68,140,61,6,89,111,232,1979
129,103,Kevin Grevey,SF,25,WSB,65,,1856,418,922,.453,,,,418,922,.453,.453,173,224,.772,90,142,232,153,46,14,120,159,1009,1979
130,104,Paul Griffin,PF,25,NOJ,77,,1398,106,223,.475,,,,106,223,.475,.475,91,147,.619,126,265,391,138,54,36,117,198,303,1979
131,105,Bob Gross,SF,25,POR,53,,1441,209,443,.472,,,,209,443,.472,.472,96,119,.807,106,144,250,184,70,47,121,161,514,1979
132,106,Ernie Grunfeld,SF,23,MIL,82,,1778,326,661,.493,,,,326,661,.493,.493,191,251,.761,124,236,360,216,58,15,141,220,843,1979
133,107,Lars Hansen,C,24,SEA,15,,205,29,57,.509,,,,29,57,.509,.509,18,31,.581,22,37,59,14,1,1,9,28,76,1979
134,108,James Hardy,SF,22,NOJ,68,,1456,196,426,.460,,,,196,426,.460,.460,61,88,.693,121,189,310,65,52,61,93,133,453,1979
135,109,Joe Hassett,SG,23,SEA,55,,463,100,211,.474,,,,100,211,.474,.474,23,23,1.000,13,32,45,42,14,4,32,58,223,1979
136,110,Steve Hawes,PF,28,ATL,81,,2205,372,756,.492,,,,372,756,.492,.492,108,132,.818,190,401,591,184,79,47,145,264,852,1979
137,111,Bubbles Hawkins,SG,24,DET,4,,28,6,16,.375,,,,6,16,.375,.375,6,6,1.000,3,3,6,4,5,0,2,7,18,1979
138,112,Elvin Hayes*,PF,33,WSB,82,,3105,720,1477,.487,,,,720,1477,.487,.487,349,534,.654,312,682,994,143,75,190,235,308,1789,1979
139,113,Spencer Haywood*,PF,29,TOT,68,,2361,595,1205,.494,,,,595,1205,.494,.494,231,292,.791,172,361,533,127,40,82,200,236,1421,1979
140,113,Spencer Haywood*,PF,29,NYK,34,,1023,249,509,.489,,,,249,509,.489,.489,107,146,.733,66,140,206,56,10,29,87,108,605,1979
141,113,Spencer Haywood*,PF,29,NOJ,34,,1338,346,696,.497,,,,346,696,.497,.497,124,146,.849,106,221,327,71,30,53,113,128,816,1979
142,114,Gar Heard,PF,30,PHO,63,,1213,162,367,.441,,,,162,367,.441,.441,71,103,.689,98,253,351,60,53,57,60,141,395,1979
143,115,Tom Henderson,PG,27,WSB,70,,2081,299,641,.466,,,,299,641,.466,.466,156,195,.800,51,112,163,419,87,10,148,123,754,1979
144,116,Keith Herron,SG,22,ATL,14,,81,14,48,.292,,,,14,48,.292,.292,12,13,.923,4,6,10,3,6,2,5,11,40,1979
145,117,Phil Hicks,SF,26,DEN,20,,128,18,43,.419,,,,18,43,.419,.419,3,5,.600,13,15,28,8,5,0,13,20,39,1979
146,118,Kenny Higgs,PG,24,CLE,68,,1050,127,279,.455,,,,127,279,.455,.455,85,111,.766,18,84,102,141,66,11,47,176,339,1979
147,119,Armond Hill,PG,25,ATL,82,,2527,296,682,.434,,,,296,682,.434,.434,246,288,.854,41,123,164,480,102,16,202,292,838,1979
148,120,Darnell Hillman,PF,29,KCK,78,,1618,211,428,.493,,,,211,428,.493,.493,125,224,.558,138,293,431,91,50,66,134,288,547,1979
149,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
150,121,Wilbur Holland,SG,27,CHI,82,,2483,445,940,.473,,,,445,940,.473,.473,141,176,.801,78,176,254,330,122,12,185,240,1031,1979
151,122,Lionel Hollins,PG,25,POR,64,,1967,402,886,.454,,,,402,886,.454,.454,172,221,.778,32,117,149,325,114,24,223,199,976,1979
152,123,Essie Hollis,SF,23,DET,25,,154,30,75,.400,,,,30,75,.400,.400,9,12,.750,21,24,45,6,11,1,14,28,69,1979
153,124,Otis Howard,PF,22,TOT,14,,113,24,56,.429,,,,24,56,.429,.429,11,23,.478,18,23,41,5,2,2,7,24,59,1979
154,124,Otis Howard,PF,22,MIL,3,,22,5,11,.455,,,,5,11,.455,.455,0,0,,5,2,7,1,0,0,2,8,10,1979
155,124,Otis Howard,PF,22,DET,11,,91,19,45,.422,,,,19,45,.422,.422,11,23,.478,13,21,34,4,2,2,5,16,49,1979
156,125,Lou Hudson,SG,34,LAL,78,,1686,329,636,.517,,,,329,636,.517,.517,110,124,.887,64,76,140,141,58,17,99,133,768,1979
157,126,Kim Hughes,C,26,DEN,81,,1086,98,182,.538,,,,98,182,.538,.538,18,45,.400,112,223,335,74,56,102,78,215,214,1979
158,127,Dan Issel*,C,30,DEN,81,,2742,532,1030,.517,,,,532,1030,.517,.517,316,419,.754,240,498,738,255,61,46,171,233,1380,1979
159,128,Phil Jackson*,PF,33,NJN,59,,1070,144,303,.475,,,,144,303,.475,.475,86,105,.819,59,119,178,85,45,22,78,168,374,1979
160,129,Aaron James,SF,26,NOJ,73,,1417,311,630,.494,,,,311,630,.494,.494,105,140,.750,97,151,248,78,28,21,111,202,727,1979
161,130,Charles Johnson,SG,29,WSB,82,,1819,342,786,.435,,,,342,786,.435,.435,67,79,.848,70,132,202,177,95,6,87,161,751,1979
162,131,Clemon Johnson,C,22,POR,74,,794,102,217,.470,,,,102,217,.470,.470,36,74,.486,83,143,226,78,23,36,65,121,240,1979
163,132,Dennis Johnson*,SG,24,SEA,80,,2717,482,1110,.434,,,,482,1110,.434,.434,306,392,.781,146,228,374,280,100,97,191,209,1270,1979
164,133,Eddie Johnson,SG,23,ATL,78,,2413,501,982,.510,,,,501,982,.510,.510,243,292,.832,65,105,170,360,121,11,213,241,1245,1979
165,134,George Johnson,C,30,NJN,78,,2058,206,483,.427,,,,206,483,.427,.427,105,138,.761,201,415,616,88,68,253,178,315,517,1979
166,135,George Johnson,PF,22,MIL,67,,1157,165,342,.482,,,,165,342,.482,.482,84,117,.718,106,254,360,81,75,49,100,187,414,1979
167,136,John Johnson,SF,31,SEA,82,,2386,356,821,.434,,,,356,821,.434,.434,190,250,.760,127,285,412,358,59,25,254,245,902,1979
168,137,Marques Johnson,SF,22,MIL,77,,2779,820,1491,.550,,,,820,1491,.550,.550,332,437,.760,212,374,586,234,116,89,170,186,1972,1979
169,138,Mickey Johnson,PF,26,CHI,82,,2594,496,1105,.449,,,,496,1105,.449,.449,273,329,.830,193,434,627,380,88,59,312,286,1265,1979
170,139,Ollie Johnson,SF,29,CHI,71,,1734,281,540,.520,,,,281,540,.520,.520,88,110,.800,58,169,227,163,54,33,114,182,650,1979
171,140,Bobby Jones*,PF,27,PHI,80,12,2304,378,704,.537,,,,378,704,.537,.537,209,277,.755,199,332,531,201,107,96,165,245,965,1979
172,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1979
173,141,Caldwell Jones,C,28,PHI,78,75,2171,302,637,.474,,,,302,637,.474,.474,121,162,.747,177,570,747,151,39,157,156,303,725,1979
174,142,Dwight Jones,C,26,HOU,81,,1215,181,395,.458,,,,181,395,.458,.458,96,132,.727,110,218,328,57,34,26,102,204,458,1979
175,143,Eddie Jordan,PG,24,NJN,82,,2260,401,960,.418,,,,401,960,.418,.418,213,274,.777,74,141,215,365,201,40,244,209,1015,1979
176,144,Jeff Judkins,SF,22,BOS,81,,1521,295,587,.503,,,,295,587,.503,.503,119,146,.815,70,121,191,145,81,12,109,184,709,1979
177,145,Rich Kelley,C,25,NOJ,80,,2705,440,870,.506,,,,440,870,.506,.506,373,458,.814,303,723,1026,285,126,166,288,309,1253,1979
178,146,Larry Kenon,PF,26,SAS,81,,2947,748,1484,.504,,,,748,1484,.504,.504,295,349,.845,260,530,790,335,154,19,300,192,1791,1979
179,147,Bernard King*,SF,22,NJN,82,,2859,710,1359,.522,,,,710,1359,.522,.522,349,619,.564,251,418,669,295,118,39,323,326,1769,1979
