,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
41,31,John Fairchild,SF,22,LAL,30,,171,23,89,.258,,,,23,89,.258,.258,14,20,.700,,,45,11,,,,33,60,1966
42,32,Mike Farmer,SF,29,STL,9,,79,13,30,.433,,,,13,30,.433,.433,4,5,.800,,,18,6,,,,10,30,1966
43,33,Bob Ferry,C,28,BAL,66,,1229,188,457,.411,,,,188,457,.411,.411,105,157,.669,,,334,111,,,,134,481,1966
44,34,Will Frazier,PF,23,SFW,2,,9,0,4,.000,,,,0,4,.000,.000,1,2,.500,,,5,1,,,,1,1,1966
45,35,Dave Gambee,SF,28,PHI,72,,1068,168,437,.384,,,,168,437,.384,.384,159,187,.850,,,273,71,,,,189,495,1966
46,36,Tom Gola*,SG,33,NYK,74,,1127,122,271,.450,,,,122,271,.450,.450,82,105,.781,,,289,191,,,,207,326,1966
47,37,Gail Goodrich*,SG,22,LAL,65,,1008,203,503,.404,,,,203,503,.404,.404,103,149,.691,,,130,103,,,,103,509,1966
48,38,Johnny Green,PF,32,TOT,79,,1645,358,668,.536,,,,358,668,.536,.536,202,388,.521,,,645,107,,,,183,918,1966
49,38,Johnny Green,PF,32,NYK,7,,208,43,79,.544,,,,43,79,.544,.544,15,31,.484,,,74,11,,,,21,101,1966
50,38,Johnny Green,PF,32,BAL,72,,1437,315,589,.535,,,,315,589,.535,.535,187,357,.524,,,571,96,,,,162,817,1966
51,39,Si Green,G-F,32,BOS,10,,92,12,31,.387,,,,12,31,.387,.387,8,16,.500,,,11,9,,,,16,32,1966
52,40,Hal Greer*,SG,29,PHI,80,,3326,703,1580,.445,,,,703,1580,.445,.445,413,514,.804,,,473,384,,,,315,1819,1966
53,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1966
54,41,Richie Guerin*,SG,33,STL,80,,2363,414,998,.415,,,,414,998,.415,.415,362,446,.812,,,314,388,,,,256,1190,1966
55,42,Cliff Hagan*,SF,34,STL,74,,1851,419,942,.445,,,,419,942,.445,.445,176,206,.854,,,234,164,,,,177,1014,1966
56,43,Happy Hairston,PF,23,CIN,72,,1794,398,814,.489,,,,398,814,.489,.489,220,321,.685,,,546,44,,,,216,1016,1966
57,44,John Havlicek*,SF,25,BOS,71,,2175,530,1328,.399,,,,530,1328,.399,.399,274,349,.785,,,423,210,,,,158,1334,1966
58,45,Tom Hawkins,SF,29,CIN,79,,2126,273,604,.452,,,,273,604,.452,.452,116,209,.555,,,575,99,,,,274,662,1966
59,46,Walt Hazzard,SG,23,LAL,80,,2198,458,1003,.457,,,,458,1003,.457,.457,182,257,.708,,,219,393,,,,224,1098,1966
60,47,Fred Hetzel,SF,23,SFW,56,,722,160,401,.399,,,,160,401,.399,.399,63,92,.685,,,290,27,,,,121,383,1966
61,48,Art Heyman,F-G,24,TOT,17,,120,18,52,.346,,,,18,52,.346,.346,14,22,.636,,,17,11,,,,23,50,1966
62,48,Art Heyman,F-G,24,CIN,11,,100,15,43,.349,,,,15,43,.349,.349,10,17,.588,,,13,7,,,,19,40,1966
63,48,Art Heyman,F-G,24,PHI,6,,20,3,9,.333,,,,3,9,.333,.333,4,5,.800,,,4,4,,,,4,10,1966
64,49,Wayne Hightower,PF,26,BAL,24,,460,63,186,.339,,,,63,186,.339,.339,57,78,.731,,,131,35,,,,61,183,1966
65,50,Bailey Howell*,PF,29,BAL,78,,2328,481,986,.488,,,,481,986,.488,.488,402,551,.730,,,773,155,,,,306,1364,1966
66,51,Darrall Imhoff,C,27,LAL,77,,1413,151,337,.448,,,,151,337,.448,.448,77,136,.566,,,509,113,,,,234,379,1966
67,52,Luke Jackson,PF,24,PHI,79,,1966,246,614,.401,,,,246,614,.401,.401,158,214,.738,,,676,132,,,,216,650,1966
68,53,Gus Johnson*,SF,27,BAL,41,,1284,273,661,.413,,,,273,661,.413,.413,131,178,.736,,,546,114,,,,136,677,1966
69,54,K.C. Jones*,PG,33,BOS,80,,2710,240,619,.388,,,,240,619,.388,.388,209,303,.690,,,304,503,,,,243,689,1966
70,55,Sam Jones*,SG,32,BOS,67,,2155,626,1335,.469,,,,626,1335,.469,.469,325,407,.799,,,347,216,,,,170,1577,1966
71,56,Wali Jones,PG,23,PHI,80,,2196,296,799,.370,,,,296,799,.370,.370,128,172,.744,,,169,273,,,,250,720,1966
72,57,Red Kerr,C,33,BAL,71,,1770,286,692,.413,,,,286,692,.413,.413,209,272,.768,,,586,225,,,,148,781,1966
73,58,Jim King,PG,24,LAL,76,,1499,238,545,.437,,,,238,545,.437,.437,94,115,.817,,,204,223,,,,181,570,1966
74,59,Don Kojis,SF,27,DET,60,,783,182,439,.415,,,,182,439,.415,.415,76,141,.539,,,260,42,,,,94,440,1966
75,60,Howard Komives,PG,24,NYK,80,,2612,436,1116,.391,,,,436,1116,.391,.391,241,280,.861,,,281,425,,,,278,1113,1966
76,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1966
77,61,Rudy LaRusso,PF,28,LAL,76,,2316,410,897,.457,,,,410,897,.457,.457,350,445,.787,,,660,165,,,,261,1170,1966
78,62,Kevin Loughery,SG,25,BAL,74,,2455,526,1264,.416,,,,526,1264,.416,.416,297,358,.830,,,227,356,,,,273,1349,1966
79,63,Jerry Lucas*,PF,25,CIN,79,,3517,690,1523,.453,,,,690,1523,.453,.453,317,403,.787,,,1668,213,,,,274,1697,1966
80,64,Jon McGlocklin,SG,22,CIN,72,,852,153,363,.421,,,,153,363,.421,.421,62,79,.785,,,133,88,,,,77,368,1966
81,65,McCoy McLemore,SF,23,SFW,80,,1467,225,528,.426,,,,225,528,.426,.426,142,191,.743,,,488,55,,,,197,592,1966
82,66,Thales McReynolds,G,22,BAL,5,,28,1,12,.083,,,,1,12,.083,.083,1,2,.500,,,6,1,,,,0,3,1966
83,67,Tom Meschery,PF,27,SFW,80,,2383,401,895,.448,,,,401,895,.448,.448,224,293,.765,,,716,81,,,,285,1026,1966
84,68,Eddie Miles,PG,25,DET,80,,2788,634,1418,.447,,,,634,1418,.447,.447,298,402,.741,,,302,221,,,,203,1566,1966
85,69,Jeff Mullins,SG,23,STL,44,,587,113,296,.382,,,,113,296,.382,.382,29,36,.806,,,69,66,,,,68,255,1966
86,70,Willie Naulls,SF,31,BOS,71,,1433,328,815,.402,,,,328,815,.402,.402,104,131,.794,,,319,72,,,,197,760,1966
87,71,Don Nelson*,SF,25,BOS,75,,1765,271,618,.439,,,,271,618,.439,.439,223,326,.684,,,403,79,,,,187,765,1966
88,72,Paul Neumann,PG,28,SFW,66,,1729,343,817,.420,,,,343,817,.420,.420,265,317,.836,,,208,184,,,,174,951,1966
89,73,Don Ohl,PG,29,BAL,73,,2645,593,1334,.445,,,,593,1334,.445,.445,316,430,.735,,,280,290,,,,208,1502,1966
90,74,Bud Olsen,PF,25,TOT,59,,602,81,193,.420,,,,81,193,.420,.420,39,88,.443,,,192,20,,,,81,201,1966
91,74,Bud Olsen,PF,25,CIN,4,,36,3,8,.375,,,,3,8,.375,.375,1,3,.333,,,13,2,,,,4,7,1966
92,74,Bud Olsen,PF,25,SFW,55,,566,78,185,.422,,,,78,185,.422,.422,38,85,.447,,,179,18,,,,77,194,1966
93,75,Gary Phillips,SG,26,SFW,67,,867,106,303,.350,,,,106,303,.350,.350,54,87,.621,,,134,113,,,,97,266,1966
94,76,Ron Reed,PF,23,DET,57,,997,186,524,.355,,,,186,524,.355,.355,54,100,.540,,,339,92,,,,133,426,1966
95,77,Willis Reed*,PF,23,NYK,76,,2537,438,1009,.434,,,,438,1009,.434,.434,302,399,.757,,,883,91,,,,323,1178,1966
96,78,Oscar Robertson*,PG,27,CIN,76,,3493,818,1723,.475,,,,818,1723,.475,.475,742,881,.842,,,586,847,,,,227,2378,1966
97,79,Guy Rodgers*,SG,30,SFW,79,,2902,586,1571,.373,,,,586,1571,.373,.373,296,407,.727,,,421,846,,,,241,1468,1966
98,80,Bill Russell*,C,31,BOS,78,,3386,391,943,.415,,,,391,943,.415,.415,223,405,.551,,,1779,371,,,,221,1005,1966
99,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1966
100,81,Tom Sanders*,PF,27,BOS,72,,1896,349,816,.428,,,,349,816,.428,.428,211,276,.764,,,508,90,,,,317,909,1966
101,82,Woody Sauldsberry,PF,31,BOS,39,,530,80,249,.321,,,,80,249,.321,.321,11,22,.500,,,142,15,,,,94,171,1966
102,83,Ray Scott,PF,27,DET,79,,2652,544,1309,.416,,,,544,1309,.416,.416,323,435,.743,,,755,238,,,,209,1411,1966
103,84,Larry Siegfried,PG,26,BOS,71,,1675,349,825,.423,,,,349,825,.423,.423,274,311,.881,,,196,165,,,,157,972,1966
104,85,Paul Silas,PF,22,STL,46,,586,70,173,.405,,,,70,173,.405,.405,35,61,.574,,,236,22,,,,72,175,1966
105,86,Jerry Sloan*,SG,23,BAL,59,,952,120,289,.415,,,,120,289,.415,.415,98,139,.705,,,230,110,,,,176,338,1966
106,87,Adrian Smith,SG,29,CIN,80,,2982,531,1310,.405,,,,531,1310,.405,.405,408,480,.850,,,287,256,,,,276,1470,1966
107,88,Willie Somerset,PG,23,BAL,8,,98,18,43,.419,,,,18,43,.419,.419,9,11,.818,,,15,9,,,,21,45,1966
108,89,Dave Stallworth,SF,24,NYK,80,,1893,373,820,.455,,,,373,820,.455,.455,258,376,.686,,,492,186,,,,237,1004,1966
109,90,Joe Strawder,C,25,DET,79,,2180,250,613,.408,,,,250,613,.408,.408,176,256,.688,,,820,78,,,,305,676,1966
110,91,Tom Thacker,PG,26,CIN,50,,478,84,207,.406,,,,84,207,.406,.406,15,38,.395,,,119,61,,,,85,183,1966
111,92,John Thompson*,C,24,BOS,10,,72,14,30,.467,,,,14,30,.467,.467,4,6,.667,,,30,3,,,,15,32,1966
112,93,Rod Thorn*,SG,24,TOT,73,,1739,306,728,.420,,,,306,728,.420,.420,168,236,.712,,,210,145,,,,144,780,1966
113,93,Rod Thorn*,SG,24,DET,27,,815,143,343,.417,,,,143,343,.417,.417,90,123,.732,,,101,64,,,,67,376,1966
114,93,Rod Thorn*,SG,24,STL,46,,924,163,385,.423,,,,163,385,.423,.423,78,113,.690,,,109,81,,,,77,404,1966
115,94,Nate Thurmond*,C,24,SFW,73,,2891,454,1119,.406,,,,454,1119,.406,.406,280,428,.654,,,1312,111,,,,223,1188,1966
116,95,Gene Tormohlen,C,28,STL,71,,775,144,324,.444,,,,144,324,.444,.444,54,82,.659,,,314,60,,,,138,342,1966
117,96,John Tresvant,PF,26,TOT,61,,969,171,400,.428,,,,171,400,.428,.428,142,190,.747,,,364,72,,,,179,484,1966
118,96,John Tresvant,PF,26,STL,15,,213,37,78,.474,,,,37,78,.474,.474,27,32,.844,,,85,10,,,,43,101,1966
119,96,John Tresvant,PF,26,DET,46,,756,134,322,.416,,,,134,322,.416,.416,115,158,.728,,,279,62,,,,136,383,1966
120,97,Jack Twyman*,SF,31,CIN,73,,943,224,498,.450,,,,224,498,.450,.450,95,117,.812,,,168,60,,,,122,543,1966
121,98,Dick Van Arsdale,SG,22,NYK,79,,2289,359,838,.428,,,,359,838,.428,.428,251,351,.715,,,376,184,,,,235,969,1966
122,99,Tom Van Arsdale,SG,22,DET,79,,2041,312,834,.374,,,,312,834,.374,.374,209,290,.721,,,309,205,,,,251,833,1966
123,100,Chico Vaughn,PG,25,TOT,56,,1219,182,474,.384,,,,182,474,.384,.384,106,144,.736,,,109,140,,,,99,470,1966
124,100,Chico Vaughn,PG,25,STL,19,,445,72,192,.375,,,,72,192,.375,.375,46,62,.742,,,46,36,,,,39,190,1966
125,100,Chico Vaughn,PG,25,DET,37,,774,110,282,.390,,,,110,282,.390,.390,60,82,.732,,,63,104,,,,60,280,1966
126,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1966
127,101,Chet Walker*,SF,25,PHI,80,,2603,443,982,.451,,,,443,982,.451,.451,335,468,.716,,,636,201,,,,238,1221,1966
128,102,Gerry Ward,SG,24,PHI,66,,838,67,189,.354,,,,67,189,.354,.354,39,60,.650,,,89,80,,,,163,173,1966
129,103,Ben Warley,SF,29,TOT,57,,773,116,284,.408,,,,116,284,.408,.408,64,97,.660,,,217,25,,,,129,296,1966
130,103,Ben Warley,SF,29,PHI,1,,6,1,3,.333,,,,1,3,.333,.333,0,0,,,,2,0,,,,1,2,1966
131,103,Ben Warley,SF,29,BAL,56,,767,115,281,.409,,,,115,281,.409,.409,64,97,.660,,,215,25,,,,128,294,1966
132,104,Bob Warlick,SG,24,DET,10,,78,11,38,.289,,,,11,38,.289,.289,2,6,.333,,,16,10,,,,8,24,1966
133,105,Jim Washington,PF,22,STL,65,,1104,158,393,.402,,,,158,393,.402,.402,68,120,.567,,,353,43,,,,176,384,1966
134,106,Ron Watts,F,22,BOS,1,,3,1,2,.500,,,,1,2,.500,.500,0,0,,,,1,1,,,,1,2,1966
135,107,Bob Weiss,G,23,PHI,7,,30,3,9,.333,,,,3,9,.333,.333,0,0,,,,7,4,,,,10,6,1966
136,108,Jerry West*,PG,27,LAL,79,,3218,818,1731,.473,,,,818,1731,.473,.473,840,977,.860,,,562,480,,,,243,2476,1966
137,109,Gene Wiley,C,28,LAL,67,,1386,123,289,.426,,,,123,289,.426,.426,43,76,.566,,,490,63,,,,171,289,1966
138,110,Lenny Wilkens*,PG,28,STL,69,,2692,411,954,.431,,,,411,954,.431,.431,422,532,.793,,,322,429,,,,248,1244,1966
139,111,George Wilson,C,23,CIN,47,,276,54,138,.391,,,,54,138,.391,.391,27,42,.643,,,98,17,,,,56,135,1966
