,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
13,14,Walt Bellamy*,C,30,TOT,79,,2028,351,671,.523,,,,351,671,.523,.523,215,373,.576,,,707,143,,,,260,917,1970
14,14,Walt Bellamy*,C,30,DET,56,,1173,210,384,.547,,,,210,384,.547,.547,140,249,.562,,,397,55,,,,163,560,1970
15,14,Walt Bellamy*,C,30,ATL,23,,855,141,287,.491,,,,141,287,.491,.491,75,124,.605,,,310,88,,,,97,357,1970
16,15,Dave Bing*,PG,26,DET,70,,2334,575,1295,.444,,,,575,1295,.444,.444,454,580,.783,,,299,418,,,,196,1604,1970
17,16,John Block,PF,25,SDR,82,,2152,453,1025,.442,,,,453,1025,.442,.442,287,367,.782,,,609,137,,,,275,1193,1970
18,17,Tom Boerwinkle,C,24,CHI,81,,2335,348,775,.449,,,,348,775,.449,.449,150,226,.664,,,1016,229,,,,255,846,1970
19,18,Bob Boozer,PF,32,SEA,82,,2549,493,1005,.491,,,,493,1005,.491,.491,263,320,.822,,,717,110,,,,237,1249,1970
20,19,Nate Bowman,C,26,NYK,81,,744,98,235,.417,,,,98,235,.417,.417,41,79,.519,,,257,46,,,,189,237,1970
21,20,Bill Bradley*,SF,26,NYK,67,,2098,413,897,.460,,,,413,897,.460,.460,145,176,.824,,,239,268,,,,219,971,1970
22,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
23,21,Bill Bridges,PF,30,ATL,82,,3269,443,932,.475,,,,443,932,.475,.475,331,451,.734,,,1181,345,,,,292,1217,1970
24,22,Em Bryant,PG,31,BOS,71,,1617,210,520,.404,,,,210,520,.404,.404,135,181,.746,,,269,231,,,,201,555,1970
25,23,Joe Caldwell,SG,28,ATL,82,,2857,674,1329,.507,,,,674,1329,.507,.507,379,551,.688,,,407,287,,,,255,1727,1970
26,24,Fred Carter,SG,24,BAL,76,,1219,157,439,.358,,,,157,439,.358,.358,80,116,.690,,,192,121,,,,137,394,1970
27,25,Wilt Chamberlain*,C,33,LAL,12,,505,129,227,.568,,,,129,227,.568,.568,70,157,.446,,,221,49,,,,31,328,1970
28,26,Jerry Chambers,SF,26,PHO,79,,1139,283,658,.430,,,,283,658,.430,.430,91,125,.728,,,219,54,,,,162,657,1970
29,27,Don Chaney,SG,23,BOS,63,,839,115,320,.359,,,,115,320,.359,.359,82,109,.752,,,152,72,,,,118,312,1970
30,28,Len Chappell,SF,29,MIL,75,,1134,243,523,.465,,,,243,523,.465,.465,135,211,.640,,,276,56,,,,127,621,1970
31,29,Archie Clark,PG,28,PHI,76,,2772,594,1198,.496,,,,594,1198,.496,.496,311,396,.785,,,301,380,,,,201,1499,1970
32,30,Barry Clemens,SF,26,SEA,78,,1487,270,595,.454,,,,270,595,.454,.454,111,140,.793,,,316,116,,,,188,651,1970
33,31,Mel Counts,C,28,LAL,81,,2193,434,1017,.427,,,,434,1017,.427,.427,156,201,.776,,,683,160,,,,304,1024,1970
34,32,Bob Cousy*,PG,41,CIN,7,,34,1,3,.333,,,,1,3,.333,.333,3,3,1.000,,,5,10,,,,11,5,1970
35,33,Freddie Crawford,SG,28,MIL,77,,1331,243,506,.480,,,,243,506,.480,.480,101,148,.682,,,184,225,,,,181,587,1970
36,34,Billy Cunningham*,SF,26,PHI,81,,3194,802,1710,.469,,,,802,1710,.469,.469,510,700,.729,,,1101,352,,,,331,2114,1970
37,35,Dick Cunningham,C,23,MIL,60,,416,52,141,.369,,,,52,141,.369,.369,22,33,.667,,,160,28,,,,70,126,1970
38,36,Bob Dandridge,SF,22,MIL,81,,2461,434,895,.485,,,,434,895,.485,.485,199,264,.754,,,625,292,,,,279,1067,1970
39,37,Jim Davis,C,28,ATL,82,,2623,438,943,.464,,,,438,943,.464,.464,240,318,.755,,,796,238,,,,335,1116,1970
40,38,Mike Davis,SG,23,BAL,56,,1330,260,586,.444,,,,260,586,.444,.444,149,192,.776,,,128,111,,,,174,669,1970
41,39,Dave DeBusschere*,PF,29,NYK,79,,2627,488,1082,.451,,,,488,1082,.451,.451,176,256,.688,,,790,194,,,,244,1152,1970
42,40,Connie Dierking,C,33,CIN,76,,2448,521,1243,.419,,,,521,1243,.419,.419,230,306,.752,,,624,169,,,,275,1272,1970
43,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
44,41,Terry Dischinger,SF,29,DET,75,,1754,342,650,.526,,,,342,650,.526,.526,174,241,.722,,,369,106,,,,213,858,1970
45,42,Johnny Egan,PG,31,LAL,72,,1627,215,491,.438,,,,215,491,.438,.438,99,121,.818,,,104,216,,,,171,529,1970
46,43,Joe Ellis,SF,25,SFW,76,,2380,501,1223,.410,,,,501,1223,.410,.410,200,270,.741,,,594,139,,,,281,1202,1970
47,44,Leroy Ellis,C,29,BAL,72,,1163,194,414,.469,,,,194,414,.469,.469,86,116,.741,,,376,47,,,,129,474,1970
48,45,Keith Erickson,SF,25,LAL,68,,1755,258,563,.458,,,,258,563,.458,.458,91,122,.746,,,304,209,,,,175,607,1970
49,46,Hank Finkel,C,27,BOS,80,,1866,310,683,.454,,,,310,683,.454,.454,156,233,.670,,,613,103,,,,292,776,1970
50,47,Fred Foster,SF,23,CIN,74,,2077,461,1026,.449,,,,461,1026,.449,.449,176,243,.724,,,310,107,,,,209,1098,1970
51,48,Jim Fox,C,26,PHO,81,,2041,413,788,.524,,,,413,788,.524,.524,218,283,.770,,,570,93,,,,261,1044,1970
52,49,Walt Frazier*,PG,24,NYK,77,,3040,600,1158,.518,,,,600,1158,.518,.518,409,547,.748,,,465,629,,,,203,1609,1970
53,50,Dave Gambee,SF,32,SFW,73,,951,185,464,.399,,,,185,464,.399,.399,156,186,.839,,,244,55,,,,172,526,1970
54,51,Dick Garrett,SG,23,LAL,73,,2318,354,816,.434,,,,354,816,.434,.434,138,162,.852,,,235,180,,,,236,846,1970
55,52,Herm Gilliam,SG,23,CIN,57,,1161,179,441,.406,,,,179,441,.406,.406,68,91,.747,,,215,178,,,,163,426,1970
56,53,Gail Goodrich*,PG,26,PHO,81,,3234,568,1251,.454,,,,568,1251,.454,.454,488,604,.808,,,340,605,,,,251,1624,1970
57,54,Bob Greacen,SF,22,MIL,41,,292,44,109,.404,,,,44,109,.404,.404,18,28,.643,,,59,27,,,,49,106,1970
58,55,Johnny Green,PF,36,CIN,78,,2278,481,860,.559,,,,481,860,.559,.559,254,429,.592,,,841,112,,,,268,1216,1970
59,56,Lamar Green,PF,22,PHO,58,,700,101,234,.432,,,,101,234,.432,.432,41,70,.586,,,276,17,,,,115,243,1970
60,57,Hal Greer*,SG,33,PHI,80,,3024,705,1551,.455,,,,705,1551,.455,.455,352,432,.815,,,376,405,,,,300,1762,1970
61,58,Gary Gregor,SF,24,ATL,81,,1603,286,661,.433,,,,286,661,.433,.433,88,113,.779,,,397,63,,,,159,660,1970
62,59,Richie Guerin*,SG,37,ATL,8,,64,3,11,.273,,,,3,11,.273,.273,1,1,1.000,,,2,12,,,,9,7,1970
63,60,Matt Guokas,SG,25,PHI,80,,1558,189,416,.454,,,,189,416,.454,.454,106,149,.711,,,216,222,,,,201,484,1970
64,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
65,61,Al Hairston,SG,24,SEA,3,,20,3,8,.375,,,,3,8,.375,.375,1,1,1.000,,,5,6,,,,3,7,1970
66,62,Happy Hairston,PF,27,TOT,70,,2427,483,973,.496,,,,483,973,.496,.496,326,413,.789,,,775,121,,,,230,1292,1970
67,62,Happy Hairston,PF,27,DET,15,,282,57,103,.553,,,,57,103,.553,.553,45,63,.714,,,88,11,,,,36,159,1970
68,62,Happy Hairston,PF,27,LAL,55,,2145,426,870,.490,,,,426,870,.490,.490,281,350,.803,,,687,110,,,,194,1133,1970
69,63,Shaler Halimon,SG,24,CHI,38,,517,96,244,.393,,,,96,244,.393,.393,49,73,.671,,,68,69,,,,58,241,1970
70,64,Art Harris,SG,23,TOT,81,,1553,285,723,.394,,,,285,723,.394,.394,86,134,.642,,,161,231,,,,220,656,1970
71,64,Art Harris,SG,23,SEA,5,,178,28,73,.384,,,,28,73,.384,.384,4,9,.444,,,19,20,,,,11,60,1970
72,64,Art Harris,SG,23,PHO,76,,1375,257,650,.395,,,,257,650,.395,.395,82,125,.656,,,142,211,,,,209,596,1970
73,65,Clem Haskins,SG,26,CHI,82,,3214,668,1486,.450,,,,668,1486,.450,.450,332,424,.783,,,378,624,,,,237,1668,1970
74,66,John Havlicek*,SG,29,BOS,81,,3369,736,1585,.464,,,,736,1585,.464,.464,488,578,.844,,,635,550,,,,211,1960,1970
75,67,Connie Hawkins*,SF,27,PHO,81,,3312,709,1447,.490,,,,709,1447,.490,.490,577,741,.779,,,846,391,,,,287,1995,1970
76,68,Elvin Hayes*,C,24,SDR,82,,3665,914,2020,.452,,,,914,2020,.452,.452,428,622,.688,,,1386,162,,,,270,2256,1970
77,69,Walt Hazzard,PG,27,ATL,82,,2757,493,1056,.467,,,,493,1056,.467,.467,267,330,.809,,,329,561,,,,264,1253,1970
78,70,Brian Heaney,G,23,BAL,14,,70,13,24,.542,,,,13,24,.542,.542,2,4,.500,,,4,6,,,,17,28,1970
79,71,Fred Hetzel,SF,27,PHI,63,,757,156,323,.483,,,,156,323,.483,.483,71,85,.835,,,207,44,,,,110,383,1970
80,72,Bill Hewitt,PF,25,TOT,65,,1279,110,298,.369,,,,110,298,.369,.369,54,94,.574,,,354,64,,,,130,274,1970
81,72,Bill Hewitt,PF,25,LAL,20,,478,25,88,.284,,,,25,88,.284,.284,16,31,.516,,,141,28,,,,39,66,1970
82,72,Bill Hewitt,PF,25,DET,45,,801,85,210,.405,,,,85,210,.405,.405,38,63,.603,,,213,36,,,,91,208,1970
83,73,Bill Hosket,PF,23,NYK,36,,235,46,91,.505,,,,46,91,.505,.505,26,33,.788,,,63,17,,,,36,118,1970
84,74,Bailey Howell*,PF,33,BOS,82,,2078,399,931,.429,,,,399,931,.429,.429,235,308,.763,,,550,120,,,,261,1033,1970
85,75,Lou Hudson,SF,25,ATL,80,,3091,830,1564,.531,,,,830,1564,.531,.531,371,450,.824,,,373,276,,,,225,2031,1970
86,76,Darrall Imhoff,C,31,PHI,79,,2474,430,796,.540,,,,430,796,.540,.540,215,331,.650,,,754,211,,,,294,1075,1970
87,77,Luke Jackson,PF,28,PHI,37,,583,71,181,.392,,,,71,181,.392,.392,60,81,.741,,,198,50,,,,80,202,1970
88,78,Gus Johnson*,PF,31,BAL,78,,2919,578,1282,.451,,,,578,1282,.451,.451,197,272,.724,,,1086,264,,,,269,1353,1970
89,79,Neil Johnson,PF,26,PHO,28,,136,20,60,.333,,,,20,60,.333,.333,8,12,.667,,,47,12,,,,38,48,1970
90,80,Rich Johnson,C,23,BOS,65,,898,167,361,.463,,,,167,361,.463,.463,46,70,.657,,,208,32,,,,155,380,1970
91,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
92,81,Wali Jones,PG,27,PHI,78,,1740,366,851,.430,,,,366,851,.430,.430,190,226,.841,,,173,276,,,,210,922,1970
93,82,Bob Kauffman,PF,23,CHI,64,,775,94,221,.425,,,,94,221,.425,.425,88,123,.715,,,211,76,,,,117,276,1970
94,83,Joe Kennedy,SF,23,SEA,14,,82,3,34,.088,,,,3,34,.088,.088,2,2,1.000,,,20,7,,,,7,8,1970
95,84,Toby Kimball,PF,27,SDR,77,,1622,218,508,.429,,,,218,508,.429,.429,107,185,.578,,,621,95,,,,187,543,1970
96,85,Jim King,PG,28,TOT,34,,391,53,129,.411,,,,53,129,.411,.411,33,41,.805,,,62,52,,,,47,139,1970
97,85,Jim King,PG,28,SFW,3,,105,19,46,.413,,,,19,46,.413,.413,11,14,.786,,,16,10,,,,8,49,1970
98,85,Jim King,PG,28,CIN,31,,286,34,83,.410,,,,34,83,.410,.410,22,27,.815,,,46,42,,,,39,90,1970
99,86,Don Kojis,SF,31,SDR,56,,1578,338,756,.447,,,,338,756,.447,.447,181,241,.751,,,388,78,,,,135,857,1970
100,87,Howard Komives,PG,28,DET,82,,2418,363,878,.413,,,,363,878,.413,.413,190,234,.812,,,193,312,,,,247,916,1970
101,88,Steve Kuberski,PF,22,BOS,51,,797,130,335,.388,,,,130,335,.388,.388,64,92,.696,,,257,29,,,,87,324,1970
102,89,Stu Lantz,PG,23,SDR,82,,2471,455,1027,.443,,,,455,1027,.443,.443,278,361,.770,,,255,287,,,,238,1188,1970
103,90,Clyde Lee,C,25,SFW,82,,2641,362,822,.440,,,,362,822,.440,.440,178,300,.593,,,929,80,,,,263,902,1970
104,91,Bobby Lewis,SG,24,SFW,73,,1353,213,557,.382,,,,213,557,.382,.382,100,152,.658,,,157,194,,,,170,526,1970
105,92,Paul Long,SG,25,DET,25,,130,28,62,.452,,,,28,62,.452,.452,27,38,.711,,,11,17,,,,22,83,1970
106,93,Kevin Loughery,SG,29,BAL,55,,2037,477,1082,.441,,,,477,1082,.441,.441,253,298,.849,,,168,292,,,,183,1207,1970
107,94,Bob Love,PF,27,CHI,82,,3123,640,1373,.466,,,,640,1373,.466,.466,442,525,.842,,,712,148,,,,260,1722,1970
108,95,Jerry Lucas*,PF,29,TOT,67,,2420,405,799,.507,,,,405,799,.507,.507,200,255,.784,,,951,175,,,,164,1010,1970
109,95,Jerry Lucas*,PF,29,CIN,4,,118,18,35,.514,,,,18,35,.514,.514,5,7,.714,,,45,9,,,,5,41,1970
110,95,Jerry Lucas*,PF,29,SFW,63,,2302,387,764,.507,,,,387,764,.507,.507,195,248,.786,,,906,166,,,,159,969,1970
111,96,Mike Lynn,SF,24,LAL,44,,403,44,133,.331,,,,44,133,.331,.331,31,48,.646,,,64,30,,,,87,119,1970
112,97,Ed Manning,SF-PF,26,TOT,67,,777,119,321,.371,,,,119,321,.371,.371,42,56,.750,,,232,36,,,,122,280,1970
113,97,Ed Manning,PF,26,BAL,29,,161,32,66,.485,,,,32,66,.485,.485,5,8,.625,,,35,2,,,,33,69,1970
114,97,Ed Manning,SF,26,CHI,38,,616,87,255,.341,,,,87,255,.341,.341,37,48,.771,,,197,34,,,,89,211,1970
115,98,Jack Marin,SF,25,BAL,82,,2947,666,1363,.489,,,,666,1363,.489,.489,286,339,.844,,,537,217,,,,248,1618,1970
116,99,Don May,SF,24,NYK,37,,238,39,101,.386,,,,39,101,.386,.386,18,19,.947,,,52,17,,,,42,96,1970
117,100,Willie McCarter,SG,23,LAL,40,,861,132,349,.378,,,,132,349,.378,.378,43,60,.717,,,83,93,,,,71,307,1970
118,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
119,101,Jon McGlocklin,SG,26,MIL,82,,2966,639,1206,.530,,,,639,1206,.530,.530,169,198,.854,,,252,303,,,,164,1447,1970
120,102,Stan McKenzie,SF,25,PHO,58,,525,81,206,.393,,,,81,206,.393,.393,58,73,.795,,,93,52,,,,67,220,1970
121,103,McCoy McLemore,SF,27,DET,73,,1421,233,500,.466,,,,233,500,.466,.466,119,145,.821,,,336,83,,,,159,585,1970
122,104,Tom Meschery,SF,31,SEA,80,,2294,394,818,.482,,,,394,818,.482,.482,196,248,.790,,,666,157,,,,317,984,1970
123,105,Eddie Miles,SG,29,TOT,47,,1295,238,541,.440,,,,238,541,.440,.440,133,175,.760,,,177,86,,,,107,609,1970
124,105,Eddie Miles,SG,29,DET,44,,1243,231,531,.435,,,,231,531,.435,.435,130,170,.765,,,173,82,,,,99,592,1970
125,105,Eddie Miles,SG,29,BAL,3,,52,7,10,.700,,,,7,10,.700,.700,3,5,.600,,,4,4,,,,8,17,1970
126,106,Steve Mix,SF,22,DET,18,,276,48,100,.480,,,,48,100,.480,.480,23,39,.590,,,64,15,,,,31,119,1970
127,107,Earl Monroe*,PG,25,BAL,82,,3051,695,1557,.446,,,,695,1557,.446,.446,532,641,.830,,,257,402,,,,258,1922,1970
128,108,Otto Moore,C,23,DET,81,,2523,383,805,.476,,,,383,805,.476,.476,194,305,.636,,,900,104,,,,232,960,1970
129,109,Erwin Mueller,PF,25,TOT,78,,2353,300,646,.464,,,,300,646,.464,.464,189,263,.719,,,483,205,,,,192,789,1970
130,109,Erwin Mueller,PF,25,SEA,4,,69,13,32,.406,,,,13,32,.406,.406,4,9,.444,,,14,6,,,,6,30,1970
131,109,Erwin Mueller,PF,25,DET,74,,2284,287,614,.467,,,,287,614,.467,.467,185,254,.728,,,469,199,,,,186,759,1970
132,110,Jeff Mullins,SG,27,SFW,74,,2861,656,1426,.460,,,,656,1426,.460,.460,320,378,.847,,,382,360,,,,240,1632,1970
133,111,Dorie Murrey,C,26,SEA,81,,1079,153,343,.446,,,,153,343,.446,.446,136,186,.731,,,357,76,,,,191,442,1970
134,112,Don Nelson*,PF,29,BOS,82,,2224,461,920,.501,,,,461,920,.501,.501,337,435,.775,,,601,148,,,,238,1259,1970
135,113,Dave Newmark,C,23,ATL,64,,612,127,296,.429,,,,127,296,.429,.429,59,77,.766,,,174,42,,,,128,313,1970
136,114,Rich Niemann,C,23,BOS,6,,18,2,5,.400,,,,2,5,.400,.400,2,2,1.000,,,6,2,,,,10,6,1970
137,115,Grady O'Malley,F,21,ATL,24,,113,21,60,.350,,,,21,60,.350,.350,8,19,.421,,,26,10,,,,12,50,1970
138,116,Bud Ogden,SF,23,PHI,47,,357,82,172,.477,,,,82,172,.477,.477,27,39,.692,,,86,31,,,,62,191,1970
139,117,Don Ohl,SG,33,ATL,66,,984,176,372,.473,,,,176,372,.473,.473,58,72,.806,,,71,98,,,,113,410,1970
140,118,Loy Petersen,SG,24,CHI,31,,231,33,90,.367,,,,33,90,.367,.367,26,39,.667,,,26,23,,,,22,92,1970
141,119,Bob Portman,SG,22,SFW,60,,813,177,398,.445,,,,177,398,.445,.445,66,85,.776,,,224,28,,,,77,420,1970
142,120,Bob Quick,SF,23,TOT,34,,364,63,139,.453,,,,63,139,.453,.453,49,71,.690,,,75,14,,,,50,175,1970
143,120,Bob Quick,SF,23,BAL,15,,67,14,28,.500,,,,14,28,.500,.500,12,18,.667,,,12,3,,,,9,40,1970
144,120,Bob Quick,SF,23,DET,19,,297,49,111,.441,,,,49,111,.441,.441,37,53,.698,,,63,11,,,,41,135,1970
145,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
146,121,Luther Rackley,C,23,CIN,66,,1256,190,423,.449,,,,190,423,.449,.449,124,195,.636,,,378,56,,,,204,504,1970
147,122,Willis Reed*,C,27,NYK,81,,3089,702,1385,.507,,,,702,1385,.507,.507,351,464,.756,,,1126,161,,,,287,1755,1970
148,123,George Reynolds,G,22,DET,10,,44,8,19,.421,,,,8,19,.421,.421,5,7,.714,,,14,12,,,,10,21,1970
149,124,Pat Riley*,SF,24,SDR,36,,474,75,180,.417,,,,75,180,.417,.417,40,55,.727,,,57,85,,,,68,190,1970
150,125,Mike Riordan,SG,24,NYK,81,,1677,255,549,.464,,,,255,549,.464,.464,114,165,.691,,,194,201,,,,192,624,1970
151,126,Rick Roberson,C,22,LAL,74,,2005,262,586,.447,,,,262,586,.447,.447,120,212,.566,,,672,92,,,,256,644,1970
152,127,Oscar Robertson*,PG,31,CIN,69,,2865,647,1267,.511,,,,647,1267,.511,.511,454,561,.809,,,422,558,,,,175,1748,1970
153,128,Flynn Robinson,PG,28,MIL,81,,2762,663,1391,.477,,,,663,1391,.477,.477,439,489,.898,,,263,449,,,,254,1765,1970
154,129,Guy Rodgers*,PG,34,MIL,64,,749,68,191,.356,,,,68,191,.356,.356,67,90,.744,,,74,213,,,,73,203,1970
155,130,Bob Rule,C,25,SEA,80,,2959,789,1705,.463,,,,789,1705,.463,.463,387,542,.714,,,825,144,,,,278,1965,1970
156,131,Cazzie Russell,SF,25,NYK,78,,1563,385,773,.498,,,,385,773,.498,.498,124,160,.775,,,236,135,,,,137,894,1970
157,132,Tom Sanders*,SF,31,BOS,57,,1616,246,555,.443,,,,246,555,.443,.443,161,183,.880,,,314,92,,,,199,653,1970
158,133,Dale Schlueter,C,24,SFW,63,,685,82,167,.491,,,,82,167,.491,.491,60,97,.619,,,231,25,,,,108,224,1970
159,134,Dave Scholz,F,21,PHI,1,,1,1,1,1.000,,,,1,1,1.000,1.000,0,0,,,,0,0,,,,0,2,1970
160,135,Ray Scott,PF,31,BAL,73,,1393,257,605,.425,,,,257,605,.425,.425,139,173,.803,,,457,114,,,,147,653,1970
161,136,Larry Siegfried,PG,30,BOS,78,,2081,382,902,.424,,,,382,902,.424,.424,220,257,.856,,,212,299,,,,187,984,1970
162,137,Paul Silas,PF,26,PHO,78,,2836,373,804,.464,,,,373,804,.464,.464,250,412,.607,,,916,214,,,,266,996,1970
163,138,Jerry Sloan*,SF,27,CHI,53,,1822,310,737,.421,,,,310,737,.421,.421,207,318,.651,,,372,165,,,,179,827,1970
164,139,Adrian Smith,SG,33,TOT,77,,1087,153,416,.368,,,,153,416,.368,.368,152,170,.894,,,82,132,,,,122,458,1970
165,139,Adrian Smith,SG,33,CIN,32,,453,60,148,.405,,,,60,148,.405,.405,52,60,.867,,,33,45,,,,56,172,1970
166,139,Adrian Smith,SG,33,SFW,45,,634,93,268,.347,,,,93,268,.347,.347,100,110,.909,,,49,87,,,,66,286,1970
167,140,Bingo Smith,SF,23,SDR,75,,1198,242,567,.427,,,,242,567,.427,.427,66,96,.688,,,328,75,,,,119,550,1970
168,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1970
169,141,Greg Smith,PF,23,MIL,82,,2368,339,664,.511,,,,339,664,.511,.511,125,174,.718,,,712,156,,,,304,803,1970
170,142,Dick Snyder,SG,25,TOT,82,,2437,456,863,.528,,,,456,863,.528,.528,169,208,.813,,,323,342,,,,277,1081,1970
171,142,Dick Snyder,G-F,25,PHO,6,,147,22,45,.489,,,,22,45,.489,.489,7,8,.875,,,15,9,,,,20,51,1970
172,142,Dick Snyder,SG,25,SEA,76,,2290,434,818,.531,,,,434,818,.531,.531,162,200,.810,,,308,333,,,,257,1030,1970
173,143,Dave Stallworth,SF,28,NYK,82,,1375,239,557,.429,,,,239,557,.429,.429,161,225,.716,,,323,139,,,,194,639,1970
174,144,Rod Thorn*,SG,28,SEA,19,,105,20,45,.444,,,,20,45,.444,.444,15,24,.625,,,16,17,,,,8,55,1970
175,145,Nate Thurmond*,C,28,SFW,43,,1919,341,824,.414,,,,341,824,.414,.414,261,346,.754,,,762,150,,,,110,943,1970
176,146,Gene Tormohlen,C,32,ATL,2,,11,2,4,.500,,,,2,4,.500,.500,0,0,,,,4,1,,,,3,4,1970
177,147,John Trapp,SF,24,SDR,70,,1025,185,434,.426,,,,185,434,.426,.426,72,104,.692,,,309,49,,,,200,442,1970
178,148,John Tresvant,PF,30,TOT,69,,1499,264,595,.444,,,,264,595,.444,.444,206,284,.725,,,425,112,,,,204,734,1970
179,148,John Tresvant,PF,30,SEA,49,,1278,217,507,.428,,,,217,507,.428,.428,183,249,.735,,,362,95,,,,164,617,1970
180,148,John Tresvant,PF,30,LAL,20,,221,47,88,.534,,,,47,88,.534,.534,23,35,.657,,,63,17,,,,40,117,1970
181,149,Al Tucker,PF,26,TOT,61,,819,146,285,.512,,,,146,285,.512,.512,70,87,.805,,,166,38,,,,86,362,1970
182,149,Al Tucker,PF,26,CHI,33,,557,97,189,.513,,,,97,189,.513,.513,37,45,.822,,,113,31,,,,52,231,1970
183,149,Al Tucker,PF,26,BAL,28,,262,49,96,.510,,,,49,96,.510,.510,33,42,.786,,,53,7,,,,34,131,1970
184,150,Bill Turner,PF-SF,25,TOT,72,,1170,197,468,.421,,,,197,468,.421,.421,123,167,.737,,,304,43,,,,193,517,1970
185,150,Bill Turner,SF,25,SFW,3,,75,9,17,.529,,,,9,17,.529,.529,5,10,.500,,,14,1,,,,6,23,1970
186,150,Bill Turner,PF,25,CIN,69,,1095,188,451,.417,,,,188,451,.417,.417,118,157,.752,,,290,42,,,,187,494,1970
187,151,Wes Unseld*,C,23,BAL,82,,3234,526,1015,.518,,,,526,1015,.518,.518,273,428,.638,,,1370,291,,,,250,1325,1970
188,152,Dick Van Arsdale,SG,26,PHO,77,,2966,592,1166,.508,,,,592,1166,.508,.508,459,575,.798,,,264,338,,,,282,1643,1970
189,153,Tom Van Arsdale,SF,26,CIN,71,,2544,620,1376,.451,,,,620,1376,.451,.451,381,492,.774,,,463,155,,,,247,1621,1970
190,154,Norm Van Lier,PG,22,CIN,81,,2895,302,749,.403,,,,302,749,.403,.403,166,224,.741,,,409,500,,,,329,770,1970
