,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
37,32,Chris Harris,SG,22,STL,15,,168,15,60,.250,,,,15,60,.250,.250,11,18,.611,,,18,18,,,,17,41,1956
38,32,Chris Harris,SG,22,ROC,26,,252,22,89,.247,,,,22,89,.247,.247,16,27,.593,,,26,26,,,,26,60,1956
39,33,Bob Harrison,PG,28,STL,72,,2219,260,725,.359,,,,260,725,.359,.359,97,146,.664,,,195,277,,,,246,617,1956
40,34,Dick Hemric,PF,22,BOS,71,,1329,161,400,.403,,,,161,400,.403,.403,177,273,.648,,,399,60,,,,142,499,1956
41,35,Larry Hennessy,SG,26,PHW,53,,444,85,247,.344,,,,85,247,.344,.344,26,32,.813,,,49,46,,,,37,196,1956
42,36,Lew Hitch,PF,26,MNL,69,,1129,94,235,.400,,,,94,235,.400,.400,100,132,.758,,,283,77,,,,85,288,1956
43,37,Jim Holstein,SF,25,TOT,27,,352,24,89,.270,,,,24,89,.270,.270,24,37,.649,,,76,38,,,,51,72,1956
44,37,Jim Holstein,SF,25,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,1956
45,37,Jim Holstein,SF,25,FTW,,,,,,,,,,,,,,,,,,,,,,,,,,1956
46,38,Johnny Horan,F,23,TOT,19,,93,12,42,.286,,,,12,42,.286,.286,10,11,.909,,,10,2,,,,21,34,1956
47,38,Johnny Horan,F,23,FTW,7,,43,8,26,.308,,,,8,26,.308,.308,6,6,1.000,,,4,1,,,,14,22,1956
48,38,Johnny Horan,F,23,MNL,12,,50,4,16,.250,,,,4,16,.250,.250,4,5,.800,,,6,1,,,,7,12,1956
49,39,Bob Houbregs*,C,23,FTW,70,,1535,247,575,.430,,,,247,575,.430,.430,283,383,.739,,,414,159,,,,147,777,1956
50,40,Mel Hutchins,PF,27,FTW,66,,2240,325,764,.425,,,,325,764,.425,.425,142,221,.643,,,496,180,,,,166,792,1956
51,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1956
52,41,Neil Johnston*,C,26,PHW,70,,2594,499,1092,.457,,,,499,1092,.457,.457,549,685,.801,,,872,225,,,,251,1547,1956
53,42,Ed Kalafat,SF,23,MNL,72,,1639,194,540,.359,,,,194,540,.359,.359,186,252,.738,,,440,130,,,,236,574,1956
54,43,Billy Kenville,PG,25,SYR,72,,1278,170,448,.379,,,,170,448,.379,.379,195,257,.759,,,215,159,,,,132,535,1956
55,44,Red Kerr,C,23,SYR,72,,2114,377,935,.403,,,,377,935,.403,.403,207,316,.655,,,607,84,,,,168,961,1956
56,45,George King,PG,27,SYR,72,,2343,284,763,.372,,,,284,763,.372,.372,176,275,.640,,,250,410,,,,150,744,1956
57,46,Earl Lloyd*,SF,27,SYR,72,,1837,213,636,.335,,,,213,636,.335,.335,186,241,.772,,,492,116,,,,267,612,1956
58,47,Jim Loscutoff,SF,25,BOS,71,,1582,226,628,.360,,,,226,628,.360,.360,139,207,.671,,,622,65,,,,213,591,1956
59,48,Clyde Lovellette*,C,26,MNL,71,,2518,594,1370,.434,,,,594,1370,.434,.434,338,469,.721,,,992,164,,,,245,1526,1956
60,49,Ed Macauley*,C,27,BOS,71,,2354,420,995,.422,,,,420,995,.422,.422,400,504,.794,,,422,211,,,,158,1240,1956
61,50,Slater Martin*,PG,30,MNL,72,,2838,309,863,.358,,,,309,863,.358,.358,329,395,.833,,,260,445,,,,202,947,1956
62,51,Dick McGuire*,PG,30,NYK,62,,1685,152,438,.347,,,,152,438,.347,.347,121,193,.627,,,220,362,,,,146,425,1956
63,52,Jack McMahon,PG,27,TOT,70,,1713,202,615,.328,,,,202,615,.328,.328,110,185,.595,,,180,222,,,,170,514,1956
64,52,Jack McMahon,G,27,ROC,34,,856,100,307,.326,,,,100,307,.326,.326,55,90,.611,,,85,115,,,,85,255,1956
65,52,Jack McMahon,PG,27,STL,36,,857,102,308,.331,,,,102,308,.331,.331,55,95,.579,,,95,107,,,,85,259,1956
66,53,Monk Meineke,PF,25,ROC,69,,1248,154,414,.372,,,,154,414,.372,.372,181,232,.780,,,316,102,,,,191,489,1956
67,54,Chuck Mencel,PG,22,MNL,69,,973,120,375,.320,,,,120,375,.320,.320,78,96,.813,,,110,132,,,,74,318,1956
68,55,George Mikan*,C,31,MNL,37,,765,148,375,.395,,,,148,375,.395,.395,94,122,.770,,,308,53,,,,153,390,1956
69,56,Vern Mikkelsen*,PF,27,MNL,72,,2100,317,821,.386,,,,317,821,.386,.386,328,408,.804,,,608,173,,,,319,962,1956
70,57,Jackie Moore,SF,23,PHW,54,,402,50,129,.388,,,,50,129,.388,.388,32,53,.604,,,117,26,,,,80,132,1956
71,58,Red Morrison,C,23,BOS,71,,910,89,240,.371,,,,89,240,.371,.371,44,89,.494,,,345,53,,,,159,222,1956
72,59,Jack Nichols,PF,29,BOS,60,,1964,330,799,.413,,,,330,799,.413,.413,200,253,.791,,,625,160,,,,228,860,1956
73,60,Chuck Noble,SG,24,FTW,72,,2013,270,767,.352,,,,270,767,.352,.352,146,195,.749,,,261,282,,,,253,686,1956
74,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1956
75,61,Togo Palazzi,SF,23,BOS,63,,703,145,373,.389,,,,145,373,.389,.389,85,124,.685,,,182,42,,,,87,375,1956
76,62,Med Park,SF,22,STL,40,,424,53,152,.349,,,,53,152,.349,.349,44,70,.629,,,94,40,,,,64,150,1956
77,63,Bob Peterson,SF,24,NYK,58,,779,121,303,.399,,,,121,303,.399,.399,68,104,.654,,,223,44,,,,123,310,1956
78,64,Bob Pettit*,C,23,STL,72,,2794,646,1507,.429,,,,646,1507,.429,.429,557,757,.736,,,1164,189,,,,202,1849,1956
79,65,Andy Phillip*,PG,33,FTW,70,,2078,148,405,.365,,,,148,405,.365,.365,112,199,.563,,,257,410,,,,155,408,1956
80,66,Richie Regan,PG,25,ROC,72,,1746,240,681,.352,,,,240,681,.352,.352,85,133,.639,,,174,222,,,,179,565,1956
81,67,Dick Ricketts,PF,22,TOT,68,,1943,235,752,.313,,,,235,752,.313,.313,138,195,.708,,,490,206,,,,287,608,1956
82,67,Dick Ricketts,PF,22,STL,29,,777,94,301,.312,,,,94,301,.312,.312,55,78,.705,,,196,82,,,,115,243,1956
83,67,Dick Ricketts,PF,22,ROC,39,,1166,141,451,.313,,,,141,451,.313,.313,83,117,.709,,,294,124,,,,172,365,1956
84,68,Arnie Risen*,C,31,BOS,68,,1597,189,493,.383,,,,189,493,.383,.383,170,240,.708,,,553,88,,,,300,548,1956
85,69,Red Rocha,C,32,SYR,72,,1883,250,692,.361,,,,250,692,.361,.361,220,281,.783,,,416,131,,,,244,720,1956
86,70,Bob Santini,F,20,NYK,4,,23,5,10,.500,,,,5,10,.500,.500,1,2,.500,,,3,1,,,,4,11,1956
87,71,Bob Schafer,SG,22,TOT,54,,578,81,270,.300,,,,81,270,.300,.300,62,81,.765,,,71,53,,,,75,224,1956
88,71,Bob Schafer,SG,22,PHW,12,,82,12,35,.343,,,,12,35,.343,.343,7,12,.583,,,13,9,,,,14,31,1956
89,71,Bob Schafer,SG,22,STL,42,,496,69,235,.294,,,,69,235,.294,.294,55,69,.797,,,58,44,,,,61,193,1956
90,72,Dolph Schayes*,PF,27,SYR,72,,2517,465,1202,.387,,,,465,1202,.387,.387,542,632,.858,,,891,200,,,,251,1472,1956
91,73,Dick Schnittker,SF,27,MNL,72,,1930,254,647,.393,,,,254,647,.393,.393,304,355,.856,,,296,142,,,,253,812,1956
92,74,Kenny Sears,PF,22,NYK,70,,2069,319,728,.438,,,,319,728,.438,.438,258,324,.796,,,616,114,,,,201,896,1956
93,75,Frank Selvy,SG,23,STL,17,,444,67,183,.366,,,,67,183,.366,.366,53,71,.746,,,54,35,,,,38,187,1956
94,76,Paul Seymour,SG,28,SYR,57,,1826,227,670,.339,,,,227,670,.339,.339,188,233,.807,,,152,276,,,,130,642,1956
95,77,Chuck Share,C,28,STL,72,,1975,315,733,.430,,,,315,733,.430,.430,346,498,.695,,,774,131,,,,318,976,1956
96,78,Bill Sharman*,SG,29,BOS,72,,2698,538,1229,.438,,,,538,1229,.438,.438,358,413,.867,,,259,339,,,,197,1434,1956
97,79,Gene Shue,PG,24,NYK,72,,1750,240,625,.384,,,,240,625,.384,.384,181,237,.764,,,212,179,,,,111,661,1956
98,80,Connie Simmons,PF,30,ROC,68,,903,144,428,.336,,,,144,428,.336,.336,78,129,.605,,,235,82,,,,142,366,1956
99,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1956
100,81,Whitey Skoog,SG,29,MNL,72,,2311,340,854,.398,,,,340,854,.398,.398,155,193,.803,,,291,255,,,,232,835,1956
101,82,Odie Spears,SF,31,FTW,72,,1378,166,468,.355,,,,166,468,.355,.355,159,201,.791,,,231,121,,,,191,491,1956
102,83,Art Spoelstra,C,23,ROC,72,,1640,226,576,.392,,,,226,576,.392,.392,163,238,.685,,,436,95,,,,248,615,1956
103,84,Jack Stephens,SG,22,STL,72,,2219,248,643,.386,,,,248,643,.386,.386,247,357,.692,,,377,207,,,,144,743,1956
104,85,Maurice Stokes*,C,22,ROC,67,,2323,403,1137,.354,,,,403,1137,.354,.354,319,447,.714,,,1094,328,,,,276,1125,1956
105,86,Jim Tucker,PF,23,SYR,70,,895,101,290,.348,,,,101,290,.348,.348,66,83,.795,,,232,38,,,,166,268,1956
106,87,Jack Twyman*,SF,21,ROC,72,,2186,417,987,.422,,,,417,987,.422,.422,204,298,.685,,,466,171,,,,239,1038,1956
107,88,Ernie Vandeweghe,F-G,27,NYK,5,,77,10,31,.323,,,,10,31,.323,.323,2,2,1.000,,,13,12,,,,15,22,1956
108,89,Bobby Wanzer*,PG,34,ROC,72,,1980,245,651,.376,,,,245,651,.376,.376,259,360,.719,,,272,225,,,,151,749,1956
109,90,Bob Williams,F,24,MNL,20,,173,21,46,.457,,,,21,46,.457,.457,24,45,.533,,,54,7,,,,36,66,1956
110,91,George Yardley*,SF,27,FTW,71,,2353,434,1067,.407,,,,434,1067,.407,.407,365,492,.742,,,686,159,,,,212,1233,1956
111,92,Max Zaslofsky,SG,30,FTW,9,,182,29,81,.358,,,,29,81,.358,.358,30,35,.857,,,16,16,,,,18,88,1956
