,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
46,41,Neil Johnston*,C,28,PHW,71,,2408,473,1102,.429,,,,473,1102,.429,.429,442,540,.819,,,790,166,,,,233,1388,1958
47,42,Sam Jones*,SG,24,BOS,56,,594,100,233,.429,,,,100,233,.429,.429,60,84,.714,,,160,37,,,,42,260,1958
48,43,Phil Jordon,C,24,TOT,58,,898,193,467,.413,,,,193,467,.413,.413,64,93,.688,,,301,37,,,,108,450,1958
49,43,Phil Jordon,C-F,24,NYK,12,,75,16,34,.471,,,,16,34,.471,.471,5,6,.833,,,24,5,,,,11,37,1958
50,43,Phil Jordon,C,24,DET,46,,823,177,433,.409,,,,177,433,.409,.409,59,87,.678,,,277,32,,,,97,413,1958
51,44,Billy Kenville,SG,27,DET,35,,649,106,280,.379,,,,106,280,.379,.379,46,75,.613,,,102,66,,,,68,258,1958
52,45,Red Kerr,C,25,SYR,72,,2384,407,1020,.399,,,,407,1020,.399,.399,280,422,.664,,,963,88,,,,197,1094,1958
53,46,George King,PG,29,CIN,63,,2272,235,645,.364,,,,235,645,.364,.364,140,227,.617,,,306,337,,,,124,610,1958
54,47,Jim Krebs,C,22,MNL,68,,1259,199,527,.378,,,,199,527,.378,.378,135,176,.767,,,502,27,,,,182,533,1958
55,48,Slick Leonard*,PG,25,MNL,66,,2074,266,794,.335,,,,266,794,.335,.335,205,268,.765,,,237,218,,,,145,737,1958
56,49,Earl Lloyd*,SF,29,SYR,61,,1045,119,359,.331,,,,119,359,.331,.331,79,106,.745,,,287,60,,,,179,317,1958
57,50,Jim Loscutoff,SF,27,BOS,5,,56,11,31,.355,,,,11,31,.355,.355,1,3,.333,,,20,1,,,,8,23,1958
58,51,Clyde Lovellette*,C,28,CIN,71,,2589,679,1540,.441,,,,679,1540,.441,.441,301,405,.743,,,862,134,,,,236,1659,1958
59,52,Ed Macauley*,C,29,STL,72,,1908,376,879,.428,,,,376,879,.428,.428,267,369,.724,,,478,143,,,,156,1019,1958
60,53,Tom Marshall,SF,27,TOT,38,,518,52,166,.313,,,,52,166,.313,.313,48,63,.762,,,101,19,,,,43,152,1958
61,53,Tom Marshall,SF,27,DET,9,,66,7,22,.318,,,,7,22,.318,.318,7,8,.875,,,8,4,,,,6,21,1958
62,53,Tom Marshall,SF,27,CIN,29,,452,45,144,.313,,,,45,144,.313,.313,41,55,.745,,,93,15,,,,37,131,1958
63,54,Slater Martin*,PG,32,STL,60,,2098,258,768,.336,,,,258,768,.336,.336,206,276,.746,,,228,218,,,,187,722,1958
64,55,Brendan McCann,PG,22,NYK,36,,295,22,100,.220,,,,22,100,.220,.220,25,37,.676,,,45,54,,,,34,69,1958
65,56,Dick McGuire*,PG,32,DET,69,,2311,203,544,.373,,,,203,544,.373,.373,150,225,.667,,,291,454,,,,178,556,1958
66,57,Jack McMahon,SG,29,STL,72,,2239,216,719,.300,,,,216,719,.300,.300,134,221,.606,,,195,333,,,,184,566,1958
67,58,Monk Meineke,PF,27,CIN,67,,792,125,351,.356,,,,125,351,.356,.356,77,119,.647,,,226,38,,,,155,327,1958
68,59,Vern Mikkelsen*,PF,29,MNL,72,,2390,439,1070,.410,,,,439,1070,.410,.410,370,471,.786,,,805,166,,,,299,1248,1958
69,60,Red Morrison,C,25,STL,13,,79,9,26,.346,,,,9,26,.346,.346,3,4,.750,,,26,0,,,,12,21,1958
70,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1958
71,61,Willie Naulls,SF,23,NYK,68,,2369,472,1189,.397,,,,472,1189,.397,.397,284,344,.826,,,799,97,,,,220,1228,1958
72,62,Jack Nichols,PF,31,BOS,69,,1224,170,484,.351,,,,170,484,.351,.351,59,80,.738,,,302,63,,,,123,399,1958
73,63,Chuck Noble,SG,26,DET,61,,1363,199,601,.331,,,,199,601,.331,.331,56,77,.727,,,140,153,,,,166,454,1958
74,64,Togo Palazzi,SF,25,SYR,67,,1001,228,579,.394,,,,228,579,.394,.394,123,171,.719,,,243,42,,,,125,579,1958
75,65,Med Park,SG,24,STL,71,,1103,133,363,.366,,,,133,363,.366,.366,118,162,.728,,,184,76,,,,106,384,1958
76,66,Worthy Patterson,G,26,STL,4,,13,3,8,.375,,,,3,8,.375,.375,1,2,.500,,,2,2,,,,3,7,1958
77,67,Jerry Paulson,G,22,CIN,6,,68,8,23,.348,,,,8,23,.348,.348,4,6,.667,,,10,4,,,,5,20,1958
78,68,Jim Paxson,SG,25,CIN,67,,1795,225,639,.352,,,,225,639,.352,.352,209,285,.733,,,350,139,,,,183,659,1958
79,69,Bob Pettit*,PF,25,STL,70,,2528,581,1418,.410,,,,581,1418,.410,.410,557,744,.749,,,1216,157,,,,222,1719,1958
80,70,Andy Phillip*,PG,35,BOS,70,,1164,97,273,.355,,,,97,273,.355,.355,42,71,.592,,,158,121,,,,121,236,1958
81,71,Dave Piontek,SF,23,CIN,71,,1032,150,397,.378,,,,150,397,.378,.378,95,151,.629,,,254,52,,,,134,395,1958
82,72,Ray Radziszewski,F,22,PHW,1,,6,0,3,.000,,,,0,3,.000,.000,0,0,,,,2,1,,,,1,0,1958
83,73,Frank Ramsey*,SG,26,BOS,69,,2047,377,900,.419,,,,377,900,.419,.419,383,472,.811,,,504,167,,,,245,1137,1958
84,74,Richie Regan,SG,27,CIN,72,,1648,202,569,.355,,,,202,569,.355,.355,120,172,.698,,,175,185,,,,174,524,1958
85,75,Dick Ricketts,PF,24,CIN,72,,1620,215,664,.324,,,,215,664,.324,.324,132,196,.673,,,410,114,,,,277,562,1958
86,76,Arnie Risen*,C,33,BOS,63,,1119,134,397,.338,,,,134,397,.338,.338,114,167,.683,,,360,50,,,,195,382,1958
87,77,Lennie Rosenbluth,SF,25,PHW,53,,373,91,265,.343,,,,91,265,.343,.343,53,84,.631,,,91,23,,,,39,235,1958
88,78,Bill Russell*,C,23,BOS,69,,2640,456,1032,.442,,,,456,1032,.442,.442,230,443,.519,,,1564,202,,,,181,1142,1958
89,79,Woody Sauldsberry,PF,23,PHW,71,,2377,389,1082,.360,,,,389,1082,.360,.360,134,218,.615,,,729,58,,,,245,912,1958
90,80,Dolph Schayes*,PF,29,SYR,72,,2918,581,1458,.398,,,,581,1458,.398,.398,629,696,.904,,,1022,224,,,,244,1791,1958
91,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1958
92,81,Dick Schnittker,SF,29,MNL,50,,979,128,357,.359,,,,128,357,.359,.359,201,237,.848,,,211,71,,,,126,457,1958
93,82,Kenny Sears,PF,24,NYK,72,,2685,445,1014,.439,,,,445,1014,.439,.439,452,550,.822,,,785,126,,,,251,1342,1958
94,83,Frank Selvy,SG,25,TOT,38,,426,44,167,.263,,,,44,167,.263,.263,47,77,.610,,,88,35,,,,44,135,1958
95,83,Frank Selvy,G-F,25,STL,26,,195,16,83,.193,,,,16,83,.193,.193,27,48,.563,,,53,16,,,,23,59,1958
96,83,Frank Selvy,SG,25,MNL,12,,231,28,84,.333,,,,28,84,.333,.333,20,29,.690,,,35,19,,,,21,76,1958
97,84,Paul Seymour,PG,30,SYR,64,,763,107,315,.340,,,,107,315,.340,.340,53,63,.841,,,107,93,,,,88,267,1958
98,85,Chuck Share,C,30,STL,72,,1824,216,545,.396,,,,216,545,.396,.396,190,293,.648,,,749,130,,,,279,622,1958
99,86,Bill Sharman*,SG,31,BOS,63,,2214,550,1297,.424,,,,550,1297,.424,.424,302,338,.893,,,295,167,,,,156,1402,1958
100,87,Ron Shavlik,F,24,NYK,1,,2,0,1,.000,,,,0,1,.000,.000,0,0,,,,1,0,,,,0,0,1958
101,88,Gene Shue,SG,26,DET,63,,2333,353,919,.384,,,,353,919,.384,.384,276,327,.844,,,333,172,,,,150,982,1958
102,89,Ron Sobie,PG,23,NYK,55,,1399,217,539,.403,,,,217,539,.403,.403,196,239,.820,,,263,125,,,,147,630,1958
103,90,Guy Sparrow,SF,25,NYK,72,,1661,318,838,.379,,,,318,838,.379,.379,165,257,.642,,,461,69,,,,232,801,1958
104,91,Art Spoelstra,C,25,TOT,67,,1305,161,419,.384,,,,161,419,.384,.384,127,187,.679,,,332,57,,,,225,449,1958
105,91,Art Spoelstra,C,25,MNL,50,,1098,141,353,.399,,,,141,353,.399,.399,100,150,.667,,,281,51,,,,183,382,1958
106,91,Art Spoelstra,C,25,NYK,17,,207,20,66,.303,,,,20,66,.303,.303,27,37,.730,,,51,6,,,,42,67,1958
107,92,Maurice Stokes*,PF,24,CIN,63,,2460,414,1181,.351,,,,414,1181,.351,.351,238,333,.715,,,1142,403,,,,226,1066,1958
108,93,Bill Thieben,PF,22,DET,27,,243,42,143,.294,,,,42,143,.294,.294,16,27,.593,,,65,7,,,,44,100,1958
109,94,Lou Tsioropoulos,SF,27,BOS,70,,1819,198,624,.317,,,,198,624,.317,.317,142,207,.686,,,434,112,,,,242,538,1958
110,95,Jack Twyman*,SF,23,CIN,72,,2178,465,1028,.452,,,,465,1028,.452,.452,307,396,.775,,,464,110,,,,224,1237,1958
111,96,Charlie Tyra,C,22,NYK,68,,1182,175,490,.357,,,,175,490,.357,.357,150,224,.670,,,480,34,,,,175,500,1958
112,97,Jim Walsh,F,27,PHW,10,,72,5,27,.185,,,,5,27,.185,.185,10,17,.588,,,15,8,,,,9,20,1958
113,98,Win Wilfong,PG,24,STL,71,,1360,196,543,.361,,,,196,543,.361,.361,163,238,.685,,,290,163,,,,199,555,1958
114,99,George Yardley*,SF,29,DET,72,,2843,673,1624,.414,,,,673,1624,.414,.414,655,808,.811,,,768,97,,,,226,2001,1958
