,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
13,10,Rick Barry*,SF,28,GSW,82,,3075,737,1630,.452,,,,737,1630,.452,.452,358,397,.902,,,728,399,,,,245,1832,1973
14,11,Butch Beard,PG,25,SEA,73,,1403,191,435,.439,,,,191,435,.439,.439,100,140,.714,,,174,247,,,,139,482,1973
15,12,Walt Bellamy*,C,33,ATL,74,,2802,455,901,.505,,,,455,901,.505,.505,283,526,.538,,,964,179,,,,244,1193,1973
16,13,Henry Bibby,PG,23,NYK,55,,475,78,205,.380,,,,78,205,.380,.380,73,86,.849,,,82,64,,,,67,229,1973
17,14,Dave Bing*,PG,29,DET,82,,3361,692,1545,.448,,,,692,1545,.448,.448,456,560,.814,,,298,637,,,,229,1840,1973
18,15,John Block,PF,28,TOT,73,,2041,391,886,.441,,,,391,886,.441,.441,300,378,.794,,,562,113,,,,242,1082,1973
19,15,John Block,PF,28,PHI,48,,1558,311,706,.441,,,,311,706,.441,.441,236,302,.781,,,442,94,,,,173,858,1973
20,15,John Block,PF,28,KCO,25,,483,80,180,.444,,,,80,180,.444,.444,64,76,.842,,,120,19,,,,69,224,1973
21,16,Tom Boerwinkle,C,27,CHI,8,,176,9,24,.375,,,,9,24,.375,.375,12,20,.600,,,54,40,,,,22,30,1973
22,17,Freddie Boyd,PG,22,PHI,82,,2351,362,923,.392,,,,362,923,.392,.392,136,200,.680,,,210,301,,,,184,860,1973
23,18,Steve Bracey,PG,22,ATL,70,,1050,192,395,.486,,,,192,395,.486,.486,73,110,.664,,,107,125,,,,125,457,1973
24,19,Bill Bradley*,SF,29,NYK,82,,2998,575,1252,.459,,,,575,1252,.459,.459,169,194,.871,,,301,367,,,,273,1319,1973
25,20,Bill Bridges,PF,33,TOT,82,,2867,333,722,.461,,,,333,722,.461,.461,179,255,.702,,,904,219,,,,296,845,1973
26,20,Bill Bridges,PF,33,PHI,10,,376,47,125,.376,,,,47,125,.376,.376,46,65,.708,,,122,23,,,,35,140,1973
27,20,Bill Bridges,PF,33,LAL,72,,2491,286,597,.479,,,,286,597,.479,.479,133,190,.700,,,782,196,,,,261,705,1973
28,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
29,21,John Brisker,SF,25,SEA,70,,1633,352,809,.435,,,,352,809,.435,.435,194,236,.822,,,319,150,,,,169,898,1973
30,22,Fred Brown,SG,24,SEA,79,,2320,471,1035,.455,,,,471,1035,.455,.455,121,148,.818,,,318,438,,,,226,1063,1973
31,23,Roger Brown,C,22,LAL,1,,5,0,0,,,,,0,0,,,1,3,.333,,,0,0,,,,1,1,1973
32,24,Corky Calhoun,SF,22,PHO,82,,2025,211,450,.469,,,,211,450,.469,.469,71,96,.740,,,338,76,,,,214,493,1973
33,25,Austin Carr,SG,24,CLE,82,,3097,702,1575,.446,,,,702,1575,.446,.446,281,342,.822,,,369,279,,,,185,1685,1973
34,26,Fred Carter,SG,27,PHI,81,,2993,679,1614,.421,,,,679,1614,.421,.421,259,368,.704,,,485,349,,,,252,1617,1973
35,27,Wilt Chamberlain*,C,36,LAL,82,,3542,426,586,.727,,,,426,586,.727,.727,232,455,.510,,,1526,365,,,,191,1084,1973
36,28,Don Chaney,SG,26,BOS,79,,2488,414,859,.482,,,,414,859,.482,.482,210,267,.787,,,449,221,,,,276,1038,1973
37,29,Phil Chenier,SG,22,BAL,71,,2776,602,1332,.452,,,,602,1332,.452,.452,194,244,.795,,,288,301,,,,160,1398,1973
38,30,Bob Christian,C,26,ATL,55,,759,85,155,.548,,,,85,155,.548,.548,60,79,.759,,,305,47,,,,111,230,1973
39,31,Archie Clark,PG,31,BAL,39,,1477,302,596,.507,,,,302,596,.507,.507,111,137,.810,,,129,275,,,,111,715,1973
40,32,Jim Cleamons,PG,23,CLE,80,,1392,192,423,.454,,,,192,423,.454,.454,75,101,.743,,,167,205,,,,108,459,1973
41,33,Barry Clemens,SF,29,CLE,72,,1119,209,405,.516,,,,209,405,.516,.516,53,68,.779,,,211,115,,,,136,471,1973
42,34,Mel Counts,C,31,TOT,66,,658,132,294,.449,,,,132,294,.449,.449,39,58,.672,,,253,65,,,,106,303,1973
43,34,Mel Counts,C,31,PHI,7,,47,5,16,.313,,,,5,16,.313,.313,0,0,,,,16,3,,,,8,10,1973
44,34,Mel Counts,C,31,LAL,59,,611,127,278,.457,,,,127,278,.457,.457,39,58,.672,,,237,62,,,,98,293,1973
45,35,Dave Cowens*,C,24,BOS,82,,3425,740,1637,.452,,,,740,1637,.452,.452,204,262,.779,,,1329,333,,,,311,1684,1973
46,36,Pete Cross,C,24,TOT,29,,157,6,25,.240,,,,6,25,.240,.240,8,18,.444,,,61,11,,,,29,20,1973
47,36,Pete Cross,C,24,KCO,3,,24,0,4,.000,,,,0,4,.000,.000,0,0,,,,4,0,,,,5,0,1973
48,36,Pete Cross,C,24,SEA,26,,133,6,21,.286,,,,6,21,.286,.286,8,18,.444,,,57,11,,,,24,20,1973
49,37,Dick Cunningham,C,26,MIL,72,,692,64,156,.410,,,,64,156,.410,.410,29,50,.580,,,208,34,,,,94,157,1973
50,38,Bob Dandridge,SF,25,MIL,73,,2852,638,1353,.472,,,,638,1353,.472,.472,198,251,.789,,,600,207,,,,279,1474,1973
51,39,Bob Davis,SF,22,POR,9,,41,6,28,.214,,,,6,28,.214,.214,4,6,.667,,,5,2,,,,5,16,1973
52,40,Charlie Davis,SG,23,TOT,75,,1419,263,631,.417,,,,263,631,.417,.417,130,168,.774,,,116,185,,,,194,656,1973
53,40,Charlie Davis,SG,23,CLE,6,,86,20,41,.488,,,,20,41,.488,.488,4,7,.571,,,5,10,,,,20,44,1973
54,40,Charlie Davis,SG,23,POR,69,,1333,243,590,.412,,,,243,590,.412,.412,126,161,.783,,,111,175,,,,174,612,1973
55,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
56,41,Dwight Davis,PF,23,CLE,81,,2151,293,748,.392,,,,293,748,.392,.392,176,222,.793,,,563,118,,,,297,762,1973
57,42,Jim Davis,C,31,DET,73,,771,131,257,.510,,,,131,257,.510,.510,72,114,.632,,,261,56,,,,126,334,1973
58,43,Mickey Davis,SF,22,MIL,74,,1046,152,347,.438,,,,152,347,.438,.438,76,92,.826,,,226,72,,,,119,380,1973
59,44,Mike Davis,SG,26,BAL,13,,283,50,118,.424,,,,50,118,.424,.424,23,25,.920,,,35,19,,,,45,123,1973
60,45,Dave DeBusschere*,PF,32,NYK,77,,2827,532,1224,.435,,,,532,1224,.435,.435,194,260,.746,,,787,259,,,,215,1258,1973
61,46,Terry Dischinger,SF,32,POR,63,,970,161,338,.476,,,,161,338,.476,.476,64,96,.667,,,190,103,,,,125,386,1973
62,47,Terry Driscoll,C-PF,25,TOT,60,,964,140,327,.428,,,,140,327,.428,.428,43,62,.694,,,300,55,,,,144,323,1973
63,47,Terry Driscoll,PF,25,BAL,1,,5,0,1,.000,,,,0,1,.000,.000,0,0,,,,3,0,,,,1,0,1973
64,47,Terry Driscoll,C,25,MIL,59,,959,140,326,.429,,,,140,326,.429,.429,43,62,.694,,,297,55,,,,143,323,1973
65,48,Charles Dudley,PG,22,SEA,12,,99,10,23,.435,,,,10,23,.435,.435,14,16,.875,,,6,16,,,,15,34,1973
66,49,Ken Durrett,SF,24,KCO,8,,65,8,21,.381,,,,8,21,.381,.381,6,8,.750,,,14,3,,,,16,22,1973
67,50,Joe Ellis,PF,28,GSW,74,,1054,199,487,.409,,,,199,487,.409,.409,69,93,.742,,,282,88,,,,143,467,1973
68,51,Leroy Ellis,PF-C,32,TOT,79,,2600,421,969,.434,,,,421,969,.434,.434,129,161,.801,,,777,139,,,,199,971,1973
69,51,Leroy Ellis,C,32,LAL,10,,156,11,40,.275,,,,11,40,.275,.275,4,5,.800,,,33,3,,,,13,26,1973
70,51,Leroy Ellis,PF,32,PHI,69,,2444,410,929,.441,,,,410,929,.441,.441,125,156,.801,,,744,136,,,,186,945,1973
71,52,Scott English,SF,22,PHO,29,,196,36,93,.387,,,,36,93,.387,.387,21,29,.724,,,44,15,,,,38,93,1973
72,53,Keith Erickson,SF,28,LAL,76,,1920,299,696,.430,,,,299,696,.430,.430,89,110,.809,,,337,242,,,,190,687,1973
73,54,Hank Finkel,C,30,BOS,76,,496,78,173,.451,,,,78,173,.451,.451,28,52,.538,,,151,26,,,,83,184,1973
74,55,Chris Ford,SG,24,DET,74,,1537,208,434,.479,,,,208,434,.479,.479,60,93,.645,,,266,194,,,,133,476,1973
75,56,Fred Foster,SF,26,DET,63,,1460,243,627,.388,,,,243,627,.388,.388,61,87,.701,,,183,94,,,,150,547,1973
76,57,Harold Fox,PG,23,BUF,10,,84,12,32,.375,,,,12,32,.375,.375,7,8,.875,,,8,10,,,,7,31,1973
77,58,Jim Fox,C,29,SEA,74,,2439,316,613,.515,,,,316,613,.515,.515,214,265,.808,,,827,176,,,,239,846,1973
78,59,Walt Frazier*,PG,27,NYK,78,,3181,681,1389,.490,,,,681,1389,.490,.490,286,350,.817,,,570,461,,,,186,1648,1973
79,60,Dick Garrett,SG,26,BUF,78,,1805,341,813,.419,,,,341,813,.419,.419,96,110,.873,,,209,217,,,,217,778,1973
80,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
81,61,Rowland Garrett,SF,22,CHI,35,,211,52,118,.441,,,,52,118,.441,.441,21,31,.677,,,61,8,,,,29,125,1973
82,62,John Gianelli,C,22,NYK,52,,516,79,175,.451,,,,79,175,.451,.451,23,33,.697,,,150,25,,,,72,181,1973
83,63,Dick Gibbs,SF,24,TOT,67,,735,80,222,.360,,,,80,222,.360,.360,47,63,.746,,,94,62,,,,114,207,1973
84,63,Dick Gibbs,SF,24,HOU,1,,2,0,1,.000,,,,0,1,.000,.000,0,0,,,,0,1,,,,1,0,1973
85,63,Dick Gibbs,SF,24,KCO,66,,733,80,221,.362,,,,80,221,.362,.362,47,63,.746,,,94,61,,,,113,207,1973
86,64,Herm Gilliam,PG,26,ATL,76,,2741,471,1007,.468,,,,471,1007,.468,.468,123,150,.820,,,399,482,,,,257,1065,1973
87,65,Gail Goodrich*,SG,29,LAL,76,,2697,750,1615,.464,,,,750,1615,.464,.464,314,374,.840,,,263,332,,,,193,1814,1973
88,66,Travis Grant,SF,23,LAL,33,,153,51,116,.440,,,,51,116,.440,.440,23,26,.885,,,52,7,,,,19,125,1973
89,67,Johnny Green,PF,39,KCO,66,,1245,190,317,.599,,,,190,317,.599,.599,89,131,.679,,,361,59,,,,185,469,1973
90,68,Lamar Green,PF,25,PHO,80,,2048,224,520,.431,,,,224,520,.431,.431,89,118,.754,,,746,89,,,,263,537,1973
91,69,Luther Green,PF,26,PHI,5,,32,0,11,.000,,,,0,11,.000,.000,3,9,.333,,,3,0,,,,3,3,1973
92,70,Hal Greer*,PG,36,PHI,38,,848,91,232,.392,,,,91,232,.392,.392,32,39,.821,,,106,111,,,,76,214,1973
93,71,Gary Gregor,SF,27,MIL,9,,88,11,33,.333,,,,11,33,.333,.333,5,7,.714,,,32,9,,,,9,27,1973
94,72,Matt Guokas,SG,28,KCO,79,,2846,322,565,.570,,,,322,565,.570,.570,74,90,.822,,,245,403,,,,190,718,1973
95,73,Happy Hairston,PF,30,LAL,28,,939,158,328,.482,,,,158,328,.482,.482,140,178,.787,,,370,68,,,,77,456,1973
96,74,Jeff Halliburton,SG,23,TOT,55,,787,172,396,.434,,,,172,396,.434,.434,71,88,.807,,,108,96,,,,107,415,1973
97,74,Jeff Halliburton,SG,23,ATL,24,,238,50,116,.431,,,,50,116,.431,.431,21,22,.955,,,26,28,,,,29,121,1973
98,74,Jeff Halliburton,SG,23,PHI,31,,549,122,280,.436,,,,122,280,.436,.436,50,66,.758,,,82,68,,,,78,294,1973
99,75,Clem Haskins,SG,29,PHO,77,,1581,339,731,.464,,,,339,731,.464,.464,130,156,.833,,,173,203,,,,143,808,1973
100,76,John Havlicek*,SF,32,BOS,80,,3367,766,1704,.450,,,,766,1704,.450,.450,370,431,.858,,,567,529,,,,195,1902,1973
101,77,Connie Hawkins*,SF,30,PHO,75,,2768,441,920,.479,,,,441,920,.479,.479,322,404,.797,,,641,304,,,,229,1204,1973
102,78,Elvin Hayes*,PF,27,BAL,81,,3347,713,1607,.444,,,,713,1607,.444,.444,291,434,.671,,,1177,127,,,,232,1717,1973
103,79,Spencer Haywood*,PF,23,SEA,77,,3259,889,1868,.476,,,,889,1868,.476,.476,473,564,.839,,,995,196,,,,213,2251,1973
104,80,Walt Hazzard,PG,30,TOT,55,,763,107,256,.418,,,,107,256,.418,.418,47,57,.825,,,88,129,,,,110,261,1973
105,80,Walt Hazzard,PG,30,BUF,9,,134,25,60,.417,,,,25,60,.417,.417,3,6,.500,,,10,17,,,,19,53,1973
106,80,Walt Hazzard,PG,30,GSW,46,,629,82,196,.418,,,,82,196,.418,.418,44,51,.863,,,78,112,,,,91,208,1973
107,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
108,81,Gar Heard,PF,24,TOT,81,,1552,350,824,.425,,,,350,824,.425,.425,116,178,.652,,,453,60,,,,171,816,1973
109,81,Gar Heard,PF,24,SEA,3,,17,4,9,.444,,,,4,9,.444,.444,1,1,1.000,,,6,2,,,,4,9,1973
110,81,Gar Heard,PF,24,CHI,78,,1535,346,815,.425,,,,346,815,.425,.425,115,177,.650,,,447,58,,,,167,807,1973
111,82,Bill Hewitt,PF,28,BUF,73,,1332,152,364,.418,,,,152,364,.418,.418,41,74,.554,,,368,110,,,,154,345,1973
112,83,Fred Hilton,SG,25,BUF,59,,731,191,494,.387,,,,191,494,.387,.387,41,53,.774,,,98,74,,,,100,423,1973
113,84,Lou Hudson,SF,28,ATL,75,,3027,816,1710,.477,,,,816,1710,.477,.477,397,481,.825,,,467,258,,,,197,2029,1973
114,85,John Hummer,PF,24,BUF,66,,1546,206,464,.444,,,,206,464,.444,.444,115,205,.561,,,323,138,,,,185,527,1973
115,86,Phil Jackson*,PF,27,NYK,80,,1393,245,553,.443,,,,245,553,.443,.443,154,195,.790,,,344,94,,,,218,644,1973
116,87,Charles Johnson,SG,23,GSW,70,,887,171,400,.428,,,,171,400,.428,.428,33,46,.717,,,132,118,,,,105,375,1973
117,88,George Johnson,C,25,HOU,19,,169,20,39,.513,,,,20,39,.513,.513,3,4,.750,,,45,3,,,,33,43,1973
118,89,George Johnson,C,24,GSW,56,,349,41,100,.410,,,,41,100,.410,.410,7,17,.412,,,138,8,,,,40,89,1973
119,90,Gus Johnson*,PF,34,PHO,21,,417,69,181,.381,,,,69,181,.381,.381,25,36,.694,,,136,31,,,,55,163,1973
120,91,John Johnson,SF,25,CLE,82,,2815,492,1143,.430,,,,492,1143,.430,.430,199,271,.734,,,552,309,,,,246,1183,1973
121,92,Ollie Johnson,SF,23,POR,78,,2138,308,620,.497,,,,308,620,.497,.497,156,206,.757,,,417,200,,,,166,772,1973
122,93,Wali Jones,SG,30,MIL,27,,419,59,145,.407,,,,59,145,.407,.407,16,18,.889,,,29,56,,,,39,134,1973
123,94,Bob Kauffman,SF,26,BUF,77,,3049,535,1059,.505,,,,535,1059,.505,.505,280,359,.780,,,855,396,,,,211,1350,1973
124,95,Toby Kimball,PF,30,KCO,67,,643,96,220,.436,,,,96,220,.436,.436,44,67,.657,,,191,27,,,,86,236,1973
125,96,Jim King,SG,31,CHI,65,,785,116,263,.441,,,,116,263,.441,.441,44,52,.846,,,76,81,,,,76,276,1973
126,97,Don Kojis,SF,34,KCO,77,,1240,276,575,.480,,,,276,575,.480,.480,106,137,.774,,,198,80,,,,128,658,1973
127,98,Howard Komives,PG,31,BUF,67,,1468,163,429,.380,,,,163,429,.380,.380,85,98,.867,,,118,239,,,,155,411,1973
128,99,Steve Kuberski,SF,25,BOS,78,,762,140,347,.403,,,,140,347,.403,.403,65,84,.774,,,197,26,,,,92,345,1973
129,100,Sam Lacey,C,24,KCO,79,,2930,471,994,.474,,,,471,994,.474,.474,126,178,.708,,,933,189,,,,283,1068,1973
130,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
131,101,Bob Lanier*,C,24,DET,81,,3150,810,1654,.490,,,,810,1654,.490,.490,307,397,.773,,,1205,260,,,,278,1927,1973
132,102,Stu Lantz,SG,26,DET,51,,1603,185,455,.407,,,,185,455,.407,.407,120,150,.800,,,172,138,,,,117,490,1973
133,103,Mo Layton,SG,24,PHO,65,,990,187,434,.431,,,,187,434,.431,.431,90,119,.756,,,77,139,,,,127,464,1973
134,104,Manny Leaks,C,27,PHI,82,,2530,377,933,.404,,,,377,933,.404,.404,144,200,.720,,,677,95,,,,191,898,1973
135,105,Clyde Lee,PF,28,GSW,66,,1476,170,365,.466,,,,170,365,.466,.466,74,131,.565,,,598,34,,,,183,414,1973
136,106,Russ Lee,SF,23,MIL,46,,277,49,127,.386,,,,49,127,.386,.386,32,43,.744,,,43,38,,,,36,130,1973
137,107,Kevin Loughery,SG,32,PHI,32,,955,169,427,.396,,,,169,427,.396,.396,107,130,.823,,,113,148,,,,104,445,1973
138,108,Bob Love,PF,30,CHI,82,,3033,774,1794,.431,,,,774,1794,.431,.431,347,421,.824,,,532,119,,,,240,1895,1973
139,109,Stan Love,PF,23,BAL,72,,995,190,436,.436,,,,190,436,.436,.436,79,100,.790,,,300,46,,,,175,459,1973
140,110,Jerry Lucas*,PF,32,NYK,71,,2001,312,608,.513,,,,312,608,.513,.513,80,100,.800,,,510,317,,,,157,704,1973
141,111,Pete Maravich*,SG,25,ATL,79,,3089,789,1788,.441,,,,789,1788,.441,.441,485,606,.800,,,346,546,,,,245,2063,1973
142,112,Jack Marin,SF,28,HOU,81,,3019,624,1334,.468,,,,624,1334,.468,.468,248,292,.849,,,499,291,,,,247,1496,1973
143,113,Harvey Marlatt,SG,24,DET,7,,26,2,4,.500,,,,2,4,.500,.500,0,0,,,,1,4,,,,1,4,1973
144,114,LaRue Martin,C,22,POR,77,,996,145,366,.396,,,,145,366,.396,.396,50,77,.649,,,358,42,,,,162,340,1973
145,115,Eddie Mast,PF,24,ATL,42,,447,50,118,.424,,,,50,118,.424,.424,19,30,.633,,,136,37,,,,50,119,1973
146,116,Don May,SF,27,TOT,58,,919,189,424,.446,,,,189,424,.446,.446,75,93,.806,,,210,64,,,,135,453,1973
147,116,Don May,SF,27,ATL,32,,317,61,134,.455,,,,61,134,.455,.455,22,31,.710,,,67,21,,,,55,144,1973
148,116,Don May,SF,27,PHI,26,,602,128,290,.441,,,,128,290,.441,.441,53,62,.855,,,143,43,,,,80,309,1973
149,117,Bob McAdoo*,PF,21,BUF,80,,2562,585,1293,.452,,,,585,1293,.452,.452,271,350,.774,,,728,139,,,,256,1441,1973
150,118,Paul McCracken,SG,22,HOU,24,,305,44,89,.494,,,,44,89,.494,.494,23,39,.590,,,51,17,,,,32,111,1973
151,119,Jim McDaniels,C,24,SEA,68,,1095,154,386,.399,,,,154,386,.399,.399,70,100,.700,,,345,78,,,,140,378,1973
152,120,Jon McGlocklin,SG,29,MIL,80,,1951,351,699,.502,,,,351,699,.502,.502,63,73,.863,,,158,236,,,,119,765,1973
153,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
154,121,Kenny McIntosh,SF,24,TOT,59,,1138,115,341,.337,,,,115,341,.337,.337,40,67,.597,,,231,54,,,,102,270,1973
155,121,Kenny McIntosh,SF,24,CHI,3,,33,8,13,.615,,,,8,13,.615,.615,0,2,.000,,,9,1,,,,4,16,1973
156,121,Kenny McIntosh,SF,24,SEA,56,,1105,107,328,.326,,,,107,328,.326,.326,40,65,.615,,,222,53,,,,98,254,1973
157,122,Stan McKenzie,SF-SG,28,TOT,33,,294,48,119,.403,,,,48,119,.403,.403,30,37,.811,,,55,23,,,,43,126,1973
158,122,Stan McKenzie,SG,28,POR,7,,107,13,36,.361,,,,13,36,.361,.361,14,16,.875,,,21,8,,,,15,40,1973
159,122,Stan McKenzie,SF,28,HOU,26,,187,35,83,.422,,,,35,83,.422,.422,16,21,.762,,,34,15,,,,28,86,1973
160,123,Jim McMillian,SF,24,LAL,81,,2953,655,1431,.458,,,,655,1431,.458,.458,223,264,.845,,,447,221,,,,176,1533,1973
161,124,Eric McWilliams,PF,22,HOU,44,,245,34,98,.347,,,,34,98,.347,.347,18,37,.486,,,60,5,,,,46,86,1973
162,125,Cliff Meely,PF,25,HOU,82,,1694,268,657,.408,,,,268,657,.408,.408,92,137,.672,,,496,91,,,,263,628,1973
163,126,Dean Meminger,SG,24,NYK,80,,1453,188,365,.515,,,,188,365,.515,.515,81,129,.628,,,229,133,,,,109,457,1973
164,127,John Mengelt,SG,23,TOT,79,,1647,320,651,.492,,,,320,651,.492,.492,127,160,.794,,,181,153,,,,148,767,1973
165,127,John Mengelt,SG,23,KCO,12,,212,26,68,.382,,,,26,68,.382,.382,11,19,.579,,,22,25,,,,24,63,1973
166,127,John Mengelt,SG,23,DET,67,,1435,294,583,.504,,,,294,583,.504,.504,116,141,.823,,,159,128,,,,124,704,1973
167,128,Mark Minor,SF,22,BOS,4,,20,1,4,.250,,,,1,4,.250,.250,3,4,.750,,,4,2,,,,5,5,1973
168,129,Earl Monroe*,SG,28,NYK,75,,2370,496,1016,.488,,,,496,1016,.488,.488,171,208,.822,,,245,288,,,,195,1163,1973
169,130,Otto Moore,C,26,HOU,82,,2712,418,859,.487,,,,418,859,.487,.487,127,211,.602,,,868,167,,,,239,963,1973
170,131,Erwin Mueller,PF,28,DET,21,,80,9,31,.290,,,,9,31,.290,.290,5,7,.714,,,14,7,,,,13,23,1973
171,132,Jeff Mullins,SG,30,GSW,81,,3005,651,1321,.493,,,,651,1321,.493,.493,143,172,.831,,,363,337,,,,201,1445,1973
172,133,Calvin Murphy*,PG,24,HOU,77,,1697,381,820,.465,,,,381,820,.465,.465,239,269,.888,,,149,262,,,,211,1001,1973
173,134,Bob Nash,SF,22,DET,36,,169,16,72,.222,,,,16,72,.222,.222,11,17,.647,,,34,16,,,,30,43,1973
174,135,Lloyd Neal,C,22,POR,82,,2723,455,921,.494,,,,455,921,.494,.494,187,293,.638,,,967,146,,,,305,1097,1973
175,136,Don Nelson*,SF,32,BOS,72,,1425,309,649,.476,,,,309,649,.476,.476,159,188,.846,,,315,102,,,,155,777,1973
176,137,Mike Newlin,SG,24,HOU,82,,2658,534,1206,.443,,,,534,1206,.443,.443,327,369,.886,,,340,409,,,,301,1395,1973
177,138,Willie Norwood,SF,25,DET,79,,1282,249,504,.494,,,,249,504,.494,.494,154,225,.684,,,324,56,,,,182,652,1973
178,139,Steve Patterson,C,24,CLE,62,,710,71,198,.359,,,,71,198,.359,.359,34,65,.523,,,228,51,,,,79,176,1973
179,140,Tom Patterson,PF,24,BAL,23,,92,21,49,.429,,,,21,49,.429,.429,13,16,.813,,,22,3,,,,18,55,1973
180,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1973
181,141,Curtis Perry,PF,24,MIL,67,,2094,265,575,.461,,,,265,575,.461,.461,83,126,.659,,,644,123,,,,246,613,1973
182,142,Geoff Petrie,SG,24,POR,79,,3134,836,1801,.464,,,,836,1801,.464,.464,298,383,.778,,,273,350,,,,163,1970,1973
183,143,Howard Porter,PF,24,CHI,43,,407,98,217,.452,,,,98,217,.452,.452,22,29,.759,,,118,16,,,,52,218,1973
184,144,Kevin Porter,PG,22,BAL,71,,1217,205,451,.455,,,,205,451,.455,.455,62,101,.614,,,72,237,,,,206,472,1973
185,145,Bob Portman,SF,25,GSW,32,,176,32,70,.457,,,,32,70,.457,.457,20,26,.769,,,51,7,,,,16,84,1973
186,146,Jim Price,PG,23,LAL,59,,828,158,359,.440,,,,158,359,.440,.440,60,73,.822,,,115,97,,,,119,376,1973
187,147,Mike Price,SG,24,PHI,57,,751,125,301,.415,,,,125,301,.415,.415,38,47,.809,,,117,71,,,,106,288,1973
188,148,Luther Rackley,C,26,NYK,1,,2,0,0,,,,,0,0,,,0,0,,,,1,0,,,,2,0,1973
189,149,Mike Ratliff,C,21,KCO,58,,681,98,235,.417,,,,98,235,.417,.417,45,84,.536,,,194,38,,,,111,241,1973
190,150,Clifford Ray,C,24,CHI,73,,2009,254,516,.492,,,,254,516,.492,.492,117,189,.619,,,797,271,,,,232,625,1973
191,151,Willis Reed*,C,30,NYK,69,,1876,334,705,.474,,,,334,705,.474,.474,92,124,.742,,,590,126,,,,205,760,1973
192,152,Tom Riker,C,22,NYK,14,,65,10,24,.417,,,,10,24,.417,.417,15,24,.625,,,16,2,,,,15,35,1973
